time,coupling.w_ref,coupling.w_sim,coupling.w_relerr,coupling.tau_ref,coupling.tau_sim,coupling.tau_relerr,multiSensor.i_ref,multiSensor.i_sim,multiSensor.i_relerr
0.0209,2.0513276e-05,11.19269241,0.129317,-0.00018252911,-157.0168603,2.4667,0.00024999981,234.6466576,6.33155
0.021,2.0603729e-05,11.28495091,0.130383,-0.0001827286,-157.5535102,2.47513,0.00024999981,235.3163411,6.34962
0.0211,2.0694049e-05,11.37740557,0.131451,-0.00018292865,-158.0883741,2.48353,0.00024999981,235.9818377,6.36758
0.021199999,2.0784237e-05,11.47005314,0.132522,-0.00018312925,-158.6214524,2.4919,0.00024999981,236.6431498,6.38543
0.021299999,2.0874291e-05,11.56289317,0.133594,-0.00018333038,-159.1527617,2.50025,0.00024999981,237.300299,6.40316
0.021400001,2.0964209e-05,11.65592429,0.134669,-0.00018353207,-159.6823133,2.50857,0.00024999981,237.9533008,6.42078
0.021500001,2.1053995e-05,11.74914048,0.135746,-0.0001837343,-160.2100919,2.51686,0.00024999981,238.6021386,6.43829
0.021600001,2.1143644e-05,11.8425413,0.136825,-0.00018393707,-160.7361138,2.52512,0.00024999981,239.2468345,6.45568
0.0217,2.1233158e-05,11.93612352,0.137906,-0.00018414036,-161.2603798,2.53336,0.00024999981,239.8873913,6.47297
0.0218,2.1322536e-05,12.02988671,0.13899,-0.00018434419,-161.7829061,2.54157,0.00024999981,240.5238308,6.49014
0.0219,2.1411777e-05,12.12382766,0.140075,-0.00018454855,-162.3036932,2.54975,0.00024999981,241.1561558,6.5072
0.022,2.1500884e-05,12.21794409,0.141162,-0.00018475343,-162.822747,2.5579,0.00024999981,241.7843755,6.52415
0.0221,2.1589853e-05,12.31223371,0.142252,-0.00018495882,-163.3400733,2.56603,0.00024999981,242.4084992,6.54099
0.0222,2.1678685e-05,12.40669426,0.143343,-0.00018516472,-163.8556778,2.57413,0.00024999981,243.0285359,6.55772
0.022299999,2.1767379e-05,12.50132252,0.144437,-0.00018537116,-164.369561,2.5822,0.00024999981,243.6444889,6.57435
0.022399999,2.1855936e-05,12.59611812,0.145532,-0.00018557809,-164.8817391,2.59025,0.00024999981,244.2563798,6.59086
0.022500001,2.1944354e-05,12.69107976,0.146629,-0.00018578552,-165.3922226,2.59827,0.00024999981,244.8642237,6.60726
0.022600001,2.2032635e-05,12.78620138,0.147728,-0.00018599346,-165.900997,2.60626,0.00024999981,245.4680058,6.62355
0.022700001,2.2120776e-05,12.88148264,0.148829,-0.0001862019,-166.408078,2.61423,0.00024999981,246.0677477,6.63973
0.0228,2.2208778e-05,12.97692033,0.149931,-0.00018641082,-166.9134662,2.62217,0.00024999981,246.6634526,6.65581
0.0229,2.2296641e-05,13.07251412,0.151036,-0.00018662025,-167.4171774,2.63008,0.00024999981,247.2551421,6.67177
0.023,2.2384364e-05,13.16826083,0.152142,-0.00018683015,-167.9192122,2.63797,0.00024999981,247.8428196,6.68763
0.0231,2.2471946e-05,13.26415823,0.15325,-0.00018704054,-168.419576,2.64583,0.00024999981,248.4264945,6.70338
0.0232,2.2559389e-05,13.36020408,0.15436,-0.00018725141,-168.9182745,2.65366,0.00024999981,249.0061763,6.71902
0.0233,2.2646691e-05,13.45639617,0.155471,-0.00018746276,-169.4153132,2.66147,0.00024999981,249.5818747,6.73456
0.023399999,2.2733851e-05,13.55273131,0.156584,-0.00018767458,-169.9106927,2.66925,0.00024999981,250.1535934,6.74998
0.023499999,2.282087e-05,13.64920922,0.157699,-0.00018788688,-170.4044283,2.67701,0.00024999981,250.7213535,6.7653
0.023600001,2.2907749e-05,13.74582867,0.158815,-0.00018809963,-170.8965306,2.68474,0.00024999981,251.28517,6.78052
0.023700001,2.2994484e-05,13.84258359,0.159933,-0.00018831286,-171.3869851,2.69245,0.00024999981,251.8450301,6.79562
0.023800001,2.3081077e-05,13.9394737,0.161052,-0.00018852654,-171.8758073,2.70013,0.00024999981,252.4009548,6.81062
0.0239,2.3167528e-05,14.03649585,0.162173,-0.00018874067,-172.3629977,2.70778,0.00024999981,252.9529469,6.82552
0.024,2.3253835e-05,14.13364979,0.163296,-0.00018895525,-172.8485715,2.71541,0.00024999981,253.501028,6.84031
0.0241,2.3340001e-05,14.23093237,0.16442,-0.0001891703,-173.3325291,2.72301,0.00024999981,254.0452024,6.85499
0.0242,2.3426021e-05,14.32834141,0.165545,-0.00018938577,-173.8148761,2.73059,0.00024999981,254.5854796,6.86957
0.0243,2.3511899e-05,14.42587475,0.166672,-0.00018960171,-174.2956177,2.73814,0.00024999981,255.1218693,6.88404
0.0244,2.3597631e-05,14.5235302,0.167801,-0.00018981806,-174.7747592,2.74567,0.00024999981,255.6543812,6.89841
0.024499999,2.368322e-05,14.62130463,0.16893,-0.00019003486,-175.2523013,2.75317,0.00024999981,256.1830198,6.91268
0.024599999,2.3768665e-05,14.71919784,0.170061,-0.00019025209,-175.7282588,2.76065,0.00024999981,256.7078054,6.92684
0.024700001,2.3853963e-05,14.81720866,0.171194,-0.00019046974,-176.2026416,2.7681,0.00024999981,257.2287529,6.94089
0.024800001,2.3939117e-05,14.91533101,0.172327,-0.00019068783,-176.6754361,2.77553,0.00024999981,257.7458511,6.95485
0.024900001,2.4024126e-05,15.01356473,0.173462,-0.00019090634,-177.1466571,2.78293,0.00024999981,258.2591204,6.9687
0.025,2.4108989e-05,15.11190668,0.174598,-0.00019112526,-177.616305,2.79031,0.00024999981,258.7685654,6.98244
0.0251,2.4193705e-05,15.21035669,0.175736,-0.0001913446,-178.0843945,2.79766,0.00024999981,259.2742063,6.99609
0.0252,2.4278275e-05,15.30891167,0.176875,-0.00019156435,-178.5509261,2.80499,0.00024999981,259.7760477,7.00963
0.0253,2.4362698e-05,15.40756949,0.178014,-0.00019178451,-179.015905,2.81229,0.00024999981,260.2740996,7.02307
0.0254,2.4446976e-05,15.50632803,0.179155,-0.00019200507,-179.4793363,2.81958,0.00024999981,260.7683719,7.03641
0.0255,2.4531106e-05,15.60518519,0.180298,-0.00019222604,-179.9412252,2.82683,0.00024999981,261.2588745,7.04964
0.025599999,2.4615087e-05,15.70413786,0.181441,-0.00019244741,-180.4015723,2.83406,0.00024999981,261.7456126,7.06277
0.025699999,2.4698922e-05,15.80318592,0.182585,-0.00019266916,-180.8603918,2.84127,0.00024999981,262.2286057,7.07581
0.025800001,2.4782608e-05,15.90232828,0.183731,-0.00019289131,-181.3176934,2.84846,0.00024999981,262.7078686,7.08874
0.025900001,2.4866145e-05,16.00155888,0.184877,-0.00019311385,-181.7734638,2.85562,0.00024999981,263.1833922,7.10157
0.026000001,2.4949535e-05,16.10087762,0.186025,-0.00019333677,-182.2277174,2.86275,0.00024999981,263.6551961,7.1143
0.0261,2.5032776e-05,16.20028142,0.187173,-0.00019356007,-182.6804546,2.86986,0.00024999981,264.1232856,7.12693
0.0262,2.5115867e-05,16.29977019,0.188323,-0.00019378377,-183.1316895,2.87695,0.00024999981,264.5876803,7.13946
0.0263,2.5198809e-05,16.39934088,0.189473,-0.00019400782,-183.5814227,2.88402,0.00024999981,265.0483855,7.15189
0.0264,2.5281603e-05,16.49899142,0.190624,-0.00019423226,-184.029659,2.89106,0.00024999981,265.5054113,7.16423
0.0265,2.5364247e-05,16.59871974,0.191777,-0.00019445705,-184.4764035,2.89808,0.00024999981,265.958768,7.17646
0.0266,2.544674e-05,16.69852381,0.19293,-0.00019468222,-184.9216611,2.90507,0.00024999981,266.4084655,7.18859
0.026699999,2.5529083e-05,16.79840056,0.194084,-0.00019490776,-185.3654324,2.91204,0.00024999981,266.8545084,7.20063
0.026799999,2.5611276e-05,16.89834996,0.195238,-0.00019513363,-185.8077311,2.91899,0.00024999981,267.2969167,7.21257
0.026900001,2.5693318e-05,16.99837099,0.196394,-0.00019535988,-186.2485666,2.92592,0.00024999981,267.7357048,7.22441
0.027000001,2.5775209e-05,17.0984576,0.19755,-0.00019558647,-186.6879262,2.93282,0.00024999981,268.1708653,7.23615
0.027100001,2.5856947e-05,17.19860977,0.198708,-0.00019581342,-187.1258234,2.9397,0.00024999981,268.6024172,7.24779
0.0272,2.5938536e-05,17.29882449,0.199865,-0.00019604071,-187.562259,2.94656,0.00024999981,269.0303664,7.25934
0.0273,2.6019974e-05,17.39910173,0.201024,-0.00019626835,-187.9972463,2.95339,0.00024999981,269.4547316,7.27079
0.0274,2.6101261e-05,17.49943849,0.202183,-0.00019649633,-188.4307859,2.9602,0.00024999981,269.8755187,7.28215
0.0275,2.6182395e-05,17.59983276,0.203343,-0.00019672465,-188.8628826,2.96699,0.00024999981,270.292738,7.29341
0.0276,2.6263377e-05,17.70028255,0.204504,-0.00019695329,-189.2935412,2.97375,0.00024999981,270.7063997,7.30457
0.0277,2.6344205e-05,17.80078587,0.205665,-0.00019718228,-189.7227665,2.9805,0.00024999981,271.1165141,7.31563
0.027799999,2.6424883e-05,17.90133973,0.206827,-0.00019741159,-190.150559,2.98722,0.00024999981,271.5230873,7.3266
0.027899999,2.6505408e-05,18.00194415,0.207989,-0.00019764122,-190.576932,2.99392,0.00024999978,271.9261378,7.33748
0.028000001,2.6585778e-05,18.10259817,0.209152,-0.00019787117,-191.0018944,3.00059,0.00024999978,272.3256798,7.34826
0.028100001,2.6665995e-05,18.2032958,0.210315,-0.00019810144,-191.425434,3.00725,0.00024999978,272.7217075,7.35895
0.028200001,2.6746058e-05,18.30403708,0.211479,-0.00019833203,-191.8475639,3.01388,0.00024999978,273.1142394,7.36954
0.0283,2.6825968e-05,18.40481906,0.212644,-0.00019856292,-192.2682848,3.02049,0.00024999978,273.5032819,7.38004
0.0284,2.6905724e-05,18.5056418,0.213809,-0.00019879412,-192.6876096,3.02707,0.00024999978,273.8888531,7.39044
0.0285,2.6985324e-05,18.60650234,0.214974,-0.00019902563,-193.1055388,3.03364,0.00024999978,274.2709595,7.40075
0.0286,2.7064771e-05,18.70739874,0.21614,-0.00019925744,-193.5220771,3.04018,0.00024999978,274.6496115,7.41097
0.0287,2.7144062e-05,18.80832907,0.217306,-0.00019948954,-193.9372292,3.04671,0.00024999978,275.0248195,7.42109
0.0288,2.7223199e-05,18.90929141,0.218472,-0.00019972195,-194.3509995,3.05321,0.00024999978,275.3965939,7.43112
0.028899999,2.730218e-05,19.01028282,0.219639,-0.00019995464,-194.7633886,3.05968,0.00024999978,275.7649414,7.44106
0.028999999,2.7380998e-05,19.1113034,0.220806,-0.0002001875,-195.1744093,3.06614,0.00024999978,276.1298799,7.45091
0.029100001,2.7459655e-05,19.21235226,0.221974,-0.00020042055,-195.5840703,3.07258,0.00024999978,276.4914234,7.46067
0.029200001,2.7538157e-05,19.31342345,0.223142,-0.00020065387,-195.9923597,3.07899,0.00024999978,276.8495678,7.47033
0.029300001,2.7616503e-05,19.41451709,0.22431,-0.00020088747,-196.3992903,3.08538,0.00024999978,277.2043309,7.4799
0.0294,2.7694692e-05,19.51563028,0.225478,-0.00020112135,-196.8048625,3.09175,0.00024999978,277.5557198,7.48938
0.0295,2.7772727e-05,19.61676314,0.226646,-0.00020135552,-197.2090889,3.09811,0.00024999978,277.9037519,7.49878
0.0296,2.7850605e-05,19.7179128,0.227815,-0.00020158997,-197.61197,3.10443,0.00024999978,278.2484342,7.50808
0.0297,2.7928329e-05,19.81907736,0.228984,-0.00020182469,-198.0135103,3.11074,0.00024999978,278.5897765,7.51729
0.0298,2.8005894e-05,19.92025497,0.230153,-0.00020205969,-198.4137141,3.11703,0.00024999978,278.9277895,7.52641
0.029899999,2.8083305e-05,20.02144275,0.231322,-0.00020229498,-198.8125821,3.1233,0.00024999978,279.2624806,7.53544
0.029999999,2.8160561e-05,20.12264088,0.232491,-0.00020253054,-199.2101266,3.12954,0.00024999978,279.5938671,7.54438
0.030099999,2.823766e-05,20.22384648,0.23366,-0.00020276639,-199.606348,3.13577,0.00024999978,279.9219561,7.55323
0.030200001,2.8314604e-05,20.32505974,0.23483,-0.00020300251,-200.0012586,3.14197,0.00024999978,280.2467646,7.562
0.030300001,2.8391392e-05,20.42627476,0.235999,-0.00020323892,-200.394847,3.14815,0.00024999978,280.5682902,7.57067
0.030400001,2.8468025e-05,20.52749174,0.237169,-0.00020347559,-200.7871255,3.15432,0.00024999978,280.8865499,7.57926
0.0305,2.85445e-05,20.62870785,0.238338,-0.00020371257,-201.1780946,3.16046,0.00024999978,281.2015511,7.58776
0.0306,2.862082e-05,20.72992327,0.239507,-0.00020394981,-201.5677664,3.16658,0.00024999978,281.5133108,7.59617
0.0307,2.8696973e-05,20.83113519,0.240677,-0.00020418712,-201.9561413,3.17268,0.00024999978,281.8218363,7.6045
0.0308,2.8772958e-05,20.9323418,0.241846,-0.00020442449,-202.3432236,3.17876,0.00024999978,282.1271382,7.61274
0.0309,2.8848784e-05,21.03354129,0.243015,-0.00020466209,-202.7290177,3.18482,0.00024999978,282.4292271,7.62089
0.030999999,2.8924454e-05,21.13473085,0.244184,-0.00020489994,-203.113524,3.19086,0.00024999978,282.7281106,7.62895
0.031099999,2.8999964e-05,21.23591073,0.245353,-0.00020513801,-203.4967544,3.19688,0.00024999978,283.0238053,7.63693
0.031199999,2.9075316e-05,21.33707812,0.246522,-0.00020537633,-203.8787094,3.20288,0.00024999978,283.3163188,7.64483
0.031300001,2.9150509e-05,21.43823327,0.247691,-0.00020561488,-204.2594008,3.20886,0.00024999978,283.6056675,7.65263
0.031399999,2.9225544e-05,21.53936834,0.248859,-0.00020585366,-204.6388101,3.21482,0.00024999978,283.8918447,7.66035
0.031500001,2.9300423e-05,21.64048966,0.250028,-0.00020609268,-205.0169718,3.22077,0.00024999978,284.174884,7.66799
0.031599998,2.9375142e-05,21.74158636,0.251196,-0.00020633193,-205.393856,3.22669,0.00024999978,284.4547706,7.67554
0.0317,2.9449702e-05,21.8426668,0.252364,-0.00020657141,-205.7695048,3.23259,0.00024999978,284.7315431,7.68301
0.031800002,2.9524104e-05,21.94372419,0.253531,-0.00020681114,-206.1439034,3.23847,0.00024999978,285.0051982,7.6904
0.0319,2.9598348e-05,22.04475274,0.254699,-0.00020705108,-206.517041,3.24433,0.00024999978,285.2757357,7.6977
0.032000002,2.9672434e-05,22.14575879,0.255866,-0.00020729128,-206.8889516,3.25017,0.00024999978,285.5431879,7.70491
0.032099999,2.9746361e-05,22.24673153,0.257032,-0.0002075317,-207.259606,3.256,0.00024999978,285.8075417,7.71205
0.032200001,2.982013e-05,22.34767934,0.258198,-0.00020777236,-207.6290453,3.2618,0.00024999978,286.0688339,7.7191
0.032299999,2.9893741e-05,22.44859142,0.259364,-0.00020801325,-207.9972403,3.26758,0.00024999978,286.3270519,7.72606
0.032400001,2.9967179e-05,22.54947412,0.26053,-0.00020825404,-208.3642247,3.27335,0.00024999978,286.582227,7.73295
0.032499999,3.0040443e-05,22.65031768,0.261695,-0.00020849463,-208.7299731,3.2791,0.00024999978,286.8343494,7.73975
0.032600001,3.0113542e-05,22.75112846,0.26286,-0.00020873538,-209.0945188,3.28482,0.00024999978,287.0834502,7.74648
0.032699998,3.0186482e-05,22.85189571,0.264024,-0.00020897627,-209.4578331,3.29053,0.00024999978,287.3295176,7.75311
0.0328,3.0259258e-05,22.95262781,0.265188,-0.00020921732,-209.8199564,3.29622,0.00024999978,287.572587,7.75967
0.032900002,3.0331874e-05,23.05331805,0.266351,-0.00020945852,-210.1808746,3.30189,0.00024999978,287.8126568,7.76615
0.033,3.0404328e-05,23.15396072,0.267514,-0.00020969988,-210.5405771,3.30754,0.00024999978,288.049728,7.77255
0.033100002,3.047662e-05,23.25456222,0.268676,-0.00020994138,-210.8990968,3.31317,0.00024999978,288.2838297,7.77887
0.033199999,3.0548748e-05,23.35511184,0.269838,-0.00021018305,-211.2564056,3.31879,0.00024999978,288.5149522,7.7851
0.033300001,3.0620718e-05,23.45561798,0.270999,-0.00021042487,-211.612543,3.32438,0.00024999978,288.7431293,7.79126
0.033399999,3.0692525e-05,23.55606995,0.27216,-0.00021066684,-211.967481,3.32996,0.00024999978,288.9683512,7.79734
0.033500001,3.0764171e-05,23.65647415,0.27332,-0.00021090895,-212.321252,3.33551,0.00024999978,289.1906467,7.80333
0.033599999,3.0835654e-05,23.7568209,0.274479,-0.00021115123,-212.6738314,3.34105,0.00024999978,289.4100086,7.80925
0.0337,3.0906976e-05,23.85711562,0.275638,-0.00021139365,-213.025248,3.34657,0.00024999978,289.6264632,7.81509
0.033799998,3.0978135e-05,23.95735065,0.276796,-0.00021163623,-213.3754846,3.35208,0.00024999978,289.8400081,7.82086
0.0339,3.1049134e-05,24.0575314,0.277954,-0.00021187897,-213.7245695,3.35756,0.00024999978,290.050669,7.82654
0.034000002,3.1119973e-05,24.15765225,0.27911,-0.00021212186,-214.0724927,3.36303,0.00024999978,290.2584481,7.83215
0.0341,3.1190648e-05,24.2577076,0.280266,-0.0002123649,-214.4192441,3.36847,0.00024999978,290.463348,7.83768
0.034200002,3.1261163e-05,24.35770387,0.281422,-0.00021260809,-214.7648553,3.3739,0.00024999978,290.6653958,7.84313
0.034299999,3.1331514e-05,24.45763045,0.282576,-0.00021285143,-215.109299,3.37931,0.00024999978,290.864584,7.8485
0.034400001,3.1401705e-05,24.55749577,0.28373,-0.00021309494,-215.4526137,3.38471,0.00024999978,291.0609434,7.8538
0.034499999,3.1471733e-05,24.65728925,0.284883,-0.00021333859,-215.794772,3.39008,0.00024999978,291.2544671,7.85902
0.034600001,3.15416e-05,24.75701732,0.286035,-0.00021358239,-216.1358053,3.39544,0.00024999978,291.4451811,7.86417
0.034699999,3.1611304e-05,24.85667044,0.287187,-0.00021382635,-216.4756901,3.40078,0.00024999978,291.6330811,7.86924
0.0348,3.1680847e-05,24.95625402,0.288337,-0.00021407047,-216.8144538,3.4061,0.00024999978,291.8181909,7.87423
0.034899998,3.1750231e-05,25.05576054,0.289487,-0.00021431473,-217.1520801,3.4114,0.00024999978,292.0005103,7.87915
0.035,3.1819451e-05,25.15519542,0.290636,-0.00021455916,-217.4885961,3.41669,0.00024999978,292.1800627,7.884
0.035100002,3.188851e-05,25.25455314,0.291784,-0.00021480373,-217.8239922,3.42196,0.00024999978,292.3568515,7.88877
0.0352,3.1957406e-05,25.35382822,0.292931,-0.00021504845,-218.1582588,3.42721,0.00024999978,292.5308806,7.89347
0.035300002,3.2026142e-05,25.45302705,0.294077,-0.00021529333,-218.4914262,3.43245,0.00024999978,292.7021746,7.89809
0.035399999,3.2094715e-05,25.55213921,0.295222,-0.00021553836,-218.8234683,3.43766,0.00024999978,292.8707289,7.90264
0.035500001,3.2163127e-05,25.65117308,0.296366,-0.00021578354,-219.1544219,3.44286,0.00024999978,293.0365713,7.90711
0.035599999,3.2231375e-05,25.75011826,0.297509,-0.00021602889,-219.4842609,3.44804,0.00024999978,293.1996974,7.91151
0.035700001,3.2299464e-05,25.84898116,0.298651,-0.00021627438,-219.8130153,3.45321,0.00024999978,293.3601311,7.91584
0.035799999,3.2367381e-05,25.94775239,0.299793,-0.00021651966,-220.1406626,3.45835,0.00024999978,293.5178703,7.9201
0.0359,3.2435124e-05,26.04643737,0.300933,-0.00021676446,-220.4672292,3.46348,0.00024999978,293.6729369,7.92428
0.035999998,3.2502699e-05,26.1450287,0.302072,-0.00021700934,-220.7926993,3.4686,0.00024999978,293.8253323,7.92839
0.0361,3.2570111e-05,26.24353181,0.30321,-0.00021725432,-221.1170992,3.47369,0.00024999978,293.975078,7.93243
0.036200002,3.2637363e-05,26.3419413,0.304347,-0.00021749939,-221.4404195,3.47877,0.00024999978,294.1221786,7.9364
0.0363,3.2704451e-05,26.44025178,0.305483,-0.00021774456,-221.762651,3.48384,0.00024999978,294.2666391,7.9403
0.036400001,3.2771375e-05,26.53846867,0.306618,-0.00021798983,-222.0838197,3.48888,0.00024999978,294.4084805,7.94413
0.036499999,3.2838136e-05,26.63658463,0.307751,-0.0002182352,-222.4039099,3.49391,0.00024999978,294.5477051,7.94789
0.036600001,3.2904733e-05,26.73460511,0.308884,-0.00021848067,-222.7229477,3.49892,0.00024999978,294.6843333,7.95157
0.036699999,3.2971169e-05,26.83252081,0.310015,-0.00021872621,-223.0409109,3.50392,0.00024999978,294.8183646,7.95519
0.036800001,3.3037439e-05,26.93033815,0.311145,-0.00021897188,-223.3578286,3.5089,0.00024999978,294.9498202,7.95874
0.036899999,3.3103548e-05,27.02804789,0.312274,-0.00021921763,-223.6736791,3.51386,0.00024999978,295.0787006,7.96221
0.037,3.3169494e-05,27.12565545,0.313402,-0.00021946347,-223.9884879,3.5188,0.00024999978,295.2050257,7.96562
0.037099998,3.3235276e-05,27.22315359,0.314528,-0.00021970943,-224.3022396,3.52373,0.00024999978,295.3287986,7.96896
0.0372,3.3300897e-05,27.32054771,0.315654,-0.00021995547,-224.6149597,3.52864,0.00024999978,295.4500387,7.97223
0.037300002,3.3366352e-05,27.41783252,0.316778,-0.0002202016,-224.926639,3.53354,0.00024999978,295.5687518,7.97544
0.0374,3.3431646e-05,27.51500276,0.3179,-0.00022044785,-225.2372687,3.53842,0.00024999978,295.6849439,7.97857
0.037500001,3.3496777e-05,27.61206385,0.319022,-0.00022069417,-225.546874,3.54328,0.00024999978,295.798634,7.98164
0.037599999,3.3561744e-05,27.70900859,0.320142,-0.00022094061,-225.8554396,3.54813,0.00024999978,295.909826,7.98464
0.037700001,3.3626548e-05,27.8058424,0.32126,-0.00022118713,-226.1629907,3.55296,0.00024999978,296.0185383,7.98757
0.037799999,3.3691187e-05,27.90255618,0.322378,-0.00022143376,-226.469506,3.55778,0.00024999978,296.1247729,7.99044
0.037900001,3.3755667e-05,27.99915631,0.323494,-0.00022168049,-226.7750134,3.56258,0.00024999978,296.228549,7.99324
0.037999999,3.3819979e-05,28.09563371,0.324609,-0.0002219273,-227.0794919,3.56736,0.00024999978,296.3298691,7.99597
0.0381,3.3884131e-05,28.1919938,0.325722,-0.0002221742,-227.3829663,3.57213,0.00024999978,296.428751,7.99864
0.038199998,3.3948119e-05,28.28822947,0.326834,-0.00022242122,-227.6854217,3.57688,0.00024999978,296.5251993,8.00125
0.0383,3.4011944e-05,28.38434613,0.327944,-0.00022266833,-227.9868825,3.58162,0.00024999978,296.6192316,8.00378
0.038400002,3.4075605e-05,28.4803386,0.329053,-0.00022291554,-228.2873401,3.58634,0.00024999978,296.7108546,8.00626
0.0385,3.4139106e-05,28.57620174,0.330161,-0.00022316283,-228.5867858,3.59104,0.00024999978,296.8000755,8.00866
0.038600001,3.4202443e-05,28.67194096,0.331267,-0.00022341023,-228.885244,3.59573,0.00024999978,296.8869111,8.01101
0.038699999,3.4265613e-05,28.7675492,0.332372,-0.00022365773,-229.1827,3.6004,0.00024999978,296.971367,8.01328
0.038800001,3.4328623e-05,28.86303188,0.333475,-0.00022390531,-229.4791779,3.60506,0.00024999978,297.0534597,8.0155
0.038899999,3.4391473e-05,28.95838006,0.334577,-0.000224153,-229.7746573,3.6097,0.00024999978,297.1331932,8.01765
0.039000001,3.4454155e-05,29.05360009,0.335677,-0.00022440078,-230.0691653,3.61433,0.00024999978,297.2105847,8.01974
