time,damper.phi_rel_ref,damper.phi_rel_sim,damper.phi_rel_relerr,damper.w_rel_ref,damper.w_rel_sim,damper.w_rel_relerr,inertia3.phi_ref,inertia3.phi_sim,inertia3.phi_relerr,inertia3.w_ref,inertia3.w_sim,inertia3.w_relerr
0.236,-0.0431942509,0.07492415773,0.716396,-0.09763071033,0.2359544635,0.776159,0.04114278422,-0.07310373484,0.689123,0.1121444433,-0.1272074785,0.466332
0.2365,-0.04324378707,0.07504329794,0.71742,-0.1005201469,0.2406074346,0.793708,0.04120013986,-0.07316849558,0.68986,0.1172635103,-0.1318266713,0.485305
0.237,-0.04329477532,0.0751647779,0.718466,-0.1034387939,0.2453119602,0.811445,0.04126004961,-0.0732356017,0.690626,0.1223616491,-0.1365818712,0.504502
0.2375,-0.04334723017,0.07528862296,0.719535,-0.106386151,0.2500671118,0.829366,0.04132250196,-0.07330512034,0.691422,0.1274361465,-0.1414729968,0.523919
0.238,-0.04340116589,0.07541485799,0.720628,-0.1093616994,0.2548719361,0.847469,0.04138748396,-0.07337711858,0.692248,0.1324843594,-0.1464998597,0.543548
0.2385,-0.04345659614,0.07554350739,0.721744,-0.1123649273,0.2597254546,0.86575,0.0414549848,-0.07345166333,0.693105,0.1375035952,-0.1516621648,0.563385
0.239,-0.04351353479,0.07567459509,0.722884,-0.1153952717,0.2646266644,0.884204,0.04152498759,-0.07352882142,0.693992,0.1424913965,-0.1569595099,0.583423
0.2395,-0.0435719953,0.07580814452,0.724049,-0.1184521632,0.2695745372,0.902829,0.04159747583,-0.07360865958,0.694911,0.1474453247,-0.1623913861,0.603658
0.24,-0.04363199079,0.07594417866,0.725238,-0.121535014,0.2745680201,0.92162,0.04167243177,-0.07369124439,0.695862,0.1523630199,-0.1679571775,0.624083
0.2405,-0.04369353414,0.07608271998,0.726451,-0.1246432171,0.2796060353,0.940574,0.0417498364,-0.07377664234,0.696844,0.1572422052,-0.1736561615,0.644693
0.241,-0.0437566379,0.07622379051,0.72769,-0.1277761468,0.2846874799,0.959687,0.04182966951,-0.07386491982,0.697858,0.1620806883,-0.1794875083,0.665481
0.2415,-0.04382131403,0.07636741177,0.728953,-0.1309331917,0.2898112262,0.978954,0.04191191286,-0.07395614309,0.698904,0.1668761878,-0.1854502816,0.686441
0.242,-0.04388757458,0.07651360483,0.730242,-0.1341136758,0.2949761218,0.998371,0.04199654283,-0.0740503783,0.699983,0.1716267505,-0.191543438,0.707568
0.2425,-0.04395543111,0.07666239026,0.731556,-0.1373169213,0.300180989,1.01793,0.04208353634,-0.07414769149,0.701095,0.1763304229,-0.1977658271,0.728856
0.243,-0.04402489482,0.07681378816,0.732895,-0.1405422309,0.3054246256,1.03764,0.0421728693,-0.07424814858,0.702239,0.1809853439,-0.2041161919,0.750297
0.2435,-0.04409597661,0.07696781816,0.73426,-0.1437888881,0.3107058043,1.05748,0.04226451662,-0.07435181541,0.703417,0.185589748,-0.2105931684,0.771887
0.244,-0.04416868698,0.07712450241,0.735652,-0.147056158,0.3160230777,1.07746,0.04235845233,-0.07445878129,0.704629,0.1901419607,-0.2171941709,0.793617
0.2445,-0.04424303591,0.07728385418,0.737069,-0.1503433245,0.3213754407,1.09756,0.042454652,-0.07456907984,0.705875,0.194640193,-0.2239186839,0.815483
0.245,-0.04431903325,0.07744588813,0.738513,-0.1536495992,0.3267617613,1.11778,0.04255308699,-0.07468275374,0.707154,0.1990830483,-0.2307658241,0.837479
0.2455,-0.04439668835,0.07761062164,0.739983,-0.1569741953,0.3321806848,1.13813,0.04265372917,-0.07479986858,0.708468,0.2034691169,-0.23773356,0.8596
0.246,-0.04447601017,0.07777807129,0.74148,-0.1603163066,0.3376308422,1.15858,0.04275654968,-0.07492048827,0.709815,0.2077970888,-0.2448197761,0.881838
0.2465,-0.04455700729,0.07794825285,0.743003,-0.1636751082,0.3431108508,1.17915,0.04286151896,-0.075044675,0.711198,0.212065757,-0.2520222723,0.904188
0.247,-0.04463968783,0.07812118133,0.744553,-0.1670497583,0.3486193138,1.19982,0.0429686069,-0.07517248922,0.712615,0.2162740048,-0.2593387647,0.926641
0.2475,-0.0447240595,0.07829687095,0.746131,-0.1704394371,0.3541548206,1.22058,0.04307778445,-0.07530398971,0.714066,0.2204205864,-0.2667668849,0.949192
0.248,-0.04481012958,0.07847533512,0.747735,-0.1738432489,0.3597159467,1.24144,0.04318901966,-0.0754392335,0.715553,0.2245046882,-0.2743041805,0.971835
0.2485,-0.04489790493,0.07865658649,0.749367,-0.1772603021,0.3653012535,1.26239,0.04330228105,-0.07557827591,0.717075,0.228525472,-0.281948115,0.994561
0.249,-0.04498739193,0.07884063691,0.751026,-0.1806896873,0.3709092886,1.28342,0.04341753666,-0.07572117057,0.718632,0.2324822019,-0.2896960674,1.01737
0.2495,-0.04507859652,0.07902749743,0.752712,-0.1841304776,0.3765385856,1.30452,0.04353475419,-0.07586796936,0.720225,0.2363742462,-0.2975453327,1.04024
0.25,-0.04517152416,0.07921717832,0.754426,-0.1875817317,0.3821876643,1.32569,0.04365390105,-0.07601872248,0.721853,0.2402010576,-0.3054931217,1.06318
0.2505,-0.04526617993,0.07940968908,0.756168,-0.1910425322,0.3878550303,1.34693,0.04377494526,-0.07617347838,0.723516,0.2439619537,-0.3135365609,1.08618
0.251,-0.04536256829,0.07960503839,0.757937,-0.1945118859,0.3935391756,1.36823,0.04389785334,-0.07633228383,0.725216,0.2476567,-0.3216726928,1.10923
0.2515,-0.04546069326,0.07980323416,0.759735,-0.1979888062,0.3992385779,1.38958,0.04402259212,-0.07649518386,0.726951,0.2512850273,-0.3298984756,1.13233
0.252,-0.04556055838,0.08000428351,0.76156,-0.2014722914,0.4049517013,1.41098,0.04414912832,-0.0766622218,0.728721,0.2548467661,-0.3382107833,1.15546
0.2525,-0.04566216664,0.08020819278,0.763413,-0.2049613237,0.4106769958,1.43242,0.04427742857,-0.07683343927,0.730528,0.258341847,-0.3466064056,1.17863
0.253,-0.04576552056,0.0804149675,0.765294,-0.2084548751,0.4164128975,1.45389,0.0444074595,-0.07700887615,0.732371,0.2617702735,-0.3550820481,1.20182
0.2535,-0.04587062233,0.08062461243,0.767203,-0.2119519415,0.4221578285,1.4754,0.0445391879,-0.07718857063,0.734249,0.2651319171,-0.3636343324,1.22503
0.254,-0.04597747329,0.08083713153,0.76914,-0.215451447,0.4279101972,1.49692,0.04467258042,-0.07737255917,0.736163,0.268427088,-0.3722597957,1.24826
0.2545,-0.04608607441,0.08105252799,0.771105,-0.2189523252,0.4336683977,1.51846,0.04480760391,-0.07756087654,0.738114,0.2716560541,-0.3809548909,1.27149
0.255,-0.04619642606,0.08127080419,0.773098,-0.222453497,0.4394308104,1.54002,0.04494422537,-0.07775355576,0.7401,0.2748191748,-0.3897159869,1.29472
0.2555,-0.04630852809,0.08149196174,0.775119,-0.2259538708,0.4451958018,1.56158,0.04508241203,-0.07795062817,0.742122,0.2779169006,-0.3985393684,1.31795
0.256,-0.04642237982,0.08171600144,0.777168,-0.2294523484,0.4509617244,1.58313,0.0452221313,-0.07815212337,0.74418,0.2809497395,-0.4074212358,1.34116
0.2565,-0.04653798031,0.08194292333,0.779246,-0.2329478549,0.4567269167,1.60468,0.04536335038,-0.07835806925,0.746275,0.2839180778,-0.4163577053,1.36435
0.257,-0.04665532759,0.08217272664,0.781351,-0.2364392514,0.4624897034,1.62621,0.04550603758,-0.078568492,0.748404,0.2868227082,-0.4253448092,1.38752
0.2575,-0.0467744193,0.08240540982,0.783485,-0.2399254108,0.4682483951,1.64772,0.04565016129,-0.07878341609,0.75057,0.2896643761,-0.4343784951,1.41066
0.258,-0.04689525251,0.08264097053,0.785646,-0.2434051968,0.4740012886,1.6692,0.04579569032,-0.07900286426,0.752772,0.2924439051,-0.4434546269,1.43376
0.2585,-0.04701782371,0.08287940564,0.787836,-0.2468774644,0.4797466668,1.69065,0.04594259394,-0.07922685755,0.755009,0.2951621966,-0.452568984,1.45681
0.259,-0.04714212884,0.08312071124,0.790053,-0.2503410663,0.4854827986,1.71206,0.04609084173,-0.07945541528,0.757282,0.2978201918,-0.4617172617,1.47981
0.2595,-0.04726816364,0.08336488263,0.792299,-0.2537948771,0.4912079389,1.73341,0.04624040277,-0.07968855507,0.75959,0.3004187253,-0.4708950711,1.50276
0.26,-0.04739592268,0.0836119143,0.794572,-0.2572377185,0.4969203287,1.75471,0.04639124837,-0.0799262928,0.761934,0.3029589863,-0.4800979391,1.52564
0.2605,-0.04752540014,0.08386179495,0.796873,-0.2606684255,0.5026178067,1.77595,0.04654334976,-0.08016863973,0.764313,0.3054421135,-0.4893188211,1.54844
0.261,-0.04765658964,0.08411452237,0.799201,-0.2640858282,0.5082994727,1.79712,0.04669667882,-0.08041560496,0.766728,0.3078693072,-0.4985576032,1.57117
0.2615,-0.04778948415,0.08437008838,0.801557,-0.2674887525,0.5139636118,1.81822,0.04685120809,-0.08066719565,0.769178,0.3102418277,-0.5078099216,1.59382
0.262,-0.04792407618,0.08462848318,0.803941,-0.2708760265,0.5196084255,1.83923,0.04700691046,-0.08092341654,0.771662,0.3125609572,-0.5170709009,1.61638
0.2625,-0.048060358,0.08488969616,0.806351,-0.2742464979,0.5252321268,1.86016,0.04716375816,-0.08118427004,0.774182,0.3148278891,-0.5263356885,1.63885
0.263,-0.04819832063,0.08515371587,0.80879,-0.2775989753,0.5308329407,1.88099,0.04732172648,-0.0814497563,0.776736,0.3170441035,-0.5355994548,1.66121
0.2635,-0.04833795475,0.08542053011,0.811255,-0.2809322819,0.5364091035,1.90172,0.04748079056,-0.08171987319,0.779325,0.3192110292,-0.5448573926,1.68347
0.264,-0.04847925042,0.08569012582,0.813747,-0.2842452407,0.5419588634,1.92234,0.04764092629,-0.08199461629,0.781948,0.3213301369,-0.5541047177,1.70562
0.2645,-0.0486221971,0.08596248917,0.816266,-0.2875366753,0.5474804799,1.94285,0.04780211042,-0.08227397889,0.784605,0.323402937,-0.5633366685,1.72764
0.265,-0.04876678378,0.08623760549,0.818811,-0.2908054156,0.5529722246,1.96323,0.04796432,-0.08255795201,0.787297,0.3254309441,-0.5725485063,1.74954
0.2655,-0.04891299927,0.08651545932,0.821383,-0.2940503092,0.5584323804,1.98349,0.04812753131,-0.08284652437,0.790022,0.327415603,-0.5817355149,1.77131
0.266,-0.04906083101,0.0867960344,0.823981,-0.2972701797,0.563859242,2.00361,0.04829172438,-0.08313968242,0.79278,0.329358566,-0.5908930012,1.79294
0.2665,-0.04921026617,0.08707931364,0.826606,-0.3004638663,0.5692511156,2.02358,0.04845687889,-0.08343741032,0.795572,0.3312614351,-0.6000162946,1.81442
0.267,-0.04936129132,0.08736527917,0.829256,-0.3036302131,0.5746063193,2.04341,0.04862297544,-0.08373968995,0.798398,0.3331258326,-0.6091007474,1.83575
0.2675,-0.04951389241,0.08765391229,0.831932,-0.3067680697,0.5799231825,2.06308,0.0487899955,-0.0840465009,0.801256,0.3349533986,-0.6181417344,1.85693
0.268,-0.04966805498,0.08794519349,0.834634,-0.3098762956,0.5852000466,2.08259,0.04895792082,-0.08435782048,0.804146,0.3367457623,-0.6271346535,1.87794
0.2685,-0.04982376438,0.08823910247,0.837361,-0.3129537663,0.5904352644,2.10193,0.04912673235,-0.08467362371,0.80707,0.3385045003,-0.6360749252,1.89878
0.269,-0.04998100461,0.08853561811,0.840113,-0.3159993496,0.5956272004,2.1211,0.04929641512,-0.08499388334,0.810025,0.3402313114,-0.6449579926,1.91945
0.2695,-0.0501397594,0.08883471848,0.84289,-0.3190119292,0.6007742308,2.14008,0.04946695374,-0.08531856983,0.813012,0.3419278469,-0.6537793218,1.93995
0.27,-0.05030001192,0.08913638086,0.845692,-0.3219903988,0.6058747434,2.15888,0.04963833373,-0.08564765134,0.816031,0.3435957565,-0.6625344015,1.96025
0.2705,-0.05046174475,0.08944058171,0.848517,-0.3249336627,0.6109271376,2.17748,0.04981054156,-0.08598109377,0.819081,0.3452366844,-0.6712187433,1.98037
0.271,-0.0506249401,0.08974729667,0.851368,-0.3278406381,0.6159298246,2.19589,0.04998356379,-0.08631886073,0.822162,0.3468522533,-0.6798278813,2.00029
0.2715,-0.05078958001,0.09005650059,0.854241,-0.3307102566,0.6208812271,2.21409,0.05015738623,-0.08666091353,0.825274,0.3484440469,-0.6883573726,2.02001
0.272,-0.05095564517,0.09036816751,0.857139,-0.3335414588,0.6257797794,2.23207,0.05033199891,-0.08700721123,0.828416,0.3500136847,-0.6968027969,2.03952
0.2725,-0.05112311609,0.09068227066,0.86006,-0.3363332009,0.6306239276,2.24984,0.0505073913,-0.08735771056,0.831588,0.3515627436,-0.7051597568,2.05882
0.273,-0.05129197271,0.09099878245,0.863003,-0.3390844542,0.6354121293,2.26738,0.05068355378,-0.087712366,0.83479,0.3530927768,-0.7134238775,2.07791
0.2735,-0.05146219445,0.0913176745,0.86597,-0.3417942055,0.6401428539,2.28469,0.05086047758,-0.08807112975,0.838021,0.3546053101,-0.721590807,2.09676
0.274,-0.05163376041,0.09163891762,0.868959,-0.3444614563,0.6448145823,2.30177,0.05103815389,-0.08843395169,0.841281,0.3561018412,-0.7296562162,2.11539
0.2745,-0.05180664951,0.0919624818,0.87197,-0.3470852224,0.6494258072,2.3186,0.05121657326,-0.08880077946,0.84457,0.3575838381,-0.7376157984,2.13379
0.275,-0.05198083943,0.09228833624,0.875003,-0.3496645432,0.6539750327,2.33519,0.05139573025,-0.08917155839,0.847887,0.3590527225,-0.7454652701,2.15194
0.2755,-0.05215630767,0.09261644931,0.878057,-0.3521984744,0.6584607748,2.35152,0.05157561883,-0.08954623153,0.851232,0.3605098793,-0.7532003702,2.16985
0.276,-0.05233303125,0.09294678859,0.881132,-0.3546860908,0.6628815609,2.36759,0.05175623372,-0.08992473965,0.854605,0.3619566494,-0.7608168605,2.18751
0.2765,-0.0525109867,0.09327931789,0.884228,-0.3571264873,0.6672358668,2.3834,0.05193757042,-0.09030701209,0.858004,0.3633943263,-0.7683101591,2.20491
0.277,-0.05269015029,0.09361399767,0.887345,-0.3595187743,0.6715222502,2.39894,0.05211962422,-0.09069297045,0.861431,0.3648241743,-0.7756757249,2.22205
0.2775,-0.05287049813,0.09395081077,0.890482,-0.3618620771,0.6757397826,2.41421,0.05230238985,-0.09108260451,0.864883,0.3662474313,-0.7829119796,2.23892
0.278,-0.0530520052,0.09428972052,0.893638,-0.3641555583,0.6798870815,2.42919,0.05248586568,-0.09147584203,0.868362,0.367665216,-0.790014906,2.25552
0.2785,-0.05323464636,0.09463068982,0.896814,-0.3663983964,0.6839627975,2.44389,0.05267004941,-0.0918726097,0.871866,0.3690786169,-0.796980604,2.27185
0.279,-0.05341839602,0.09497368117,0.900008,-0.3685897927,0.6879656146,2.45831,0.05285493933,-0.09227283318,0.875395,0.3704886611,-0.80380529,2.28789
0.2795,-0.05360322819,0.09531865663,0.903222,-0.3707289725,0.6918942497,2.47243,0.05304053437,-0.09267643707,0.878949,0.3718963113,-0.8104852976,2.30365
0.28,-0.0537891167,0.09566557787,0.906453,-0.372815177,0.6957474533,2.48624,0.05322683303,-0.09308334491,0.882528,0.3733025046,-0.8170170769,2.31911
0.2805,-0.05397603517,0.09601440613,0.909703,-0.3748476631,0.6995240088,2.49976,0.05341383343,-0.09349347921,0.886129,0.3747081503,-0.823397195,2.33428
0.281,-0.05416395632,0.09636510222,0.912969,-0.3768257365,0.703222733,2.51297,0.05360153667,-0.0939067614,0.889755,0.3761139779,-0.8296223361,2.34915
0.2815,-0.05435285272,0.09671762657,0.916253,-0.3787487182,0.7068424759,2.52587,0.05378994316,-0.0943231119,0.893402,0.3775206938,-0.835689301,2.36371
0.282,-0.05454269663,0.09707193915,0.919553,-0.3806159553,0.7103821207,2.53845,0.05397905372,-0.09474245004,0.897072,0.3789289294,-0.8415950073,2.37796
0.2825,-0.05473345994,0.09742799954,0.92287,-0.382426822,0.7138405838,2.55071,0.05416886955,-0.09516469412,0.900764,0.3803392386,-0.8473364896,2.39189
0.283,-0.05492511443,0.09778576691,0.926202,-0.3841807069,0.717216815,2.56264,0.05435939132,-0.09558976139,0.904477,0.3817521585,-0.8529108994,2.40551
0.2835,-0.05511763171,0.09814519999,0.92955,-0.3858770172,0.720509797,2.57425,0.05455061937,-0.09601756804,0.908211,0.3831681916,-0.8583155048,2.4188
0.284,-0.05531098263,0.09850625712,0.932912,-0.3875152169,0.7237185459,2.58553,0.05474255629,-0.09644802922,0.911966,0.3845876159,-0.8635476912,2.43176
0.2845,-0.05550513799,0.09886889619,0.936289,-0.3890947846,0.7268421111,2.59647,0.05493520397,-0.09688105902,0.91574,0.3860106935,-0.8686049604,2.44438
0.285,-0.0557000683,0.0992330747,0.93968,-0.3906152274,0.7298795752,2.60708,0.05512856444,-0.09731657049,0.919533,0.3874376027,-0.8734849313,2.45667
0.2855,-0.05589574382,0.09959874973,0.943085,-0.3920760817,0.7328300538,2.61734,0.0553226399,-0.09775447561,0.923345,0.3888684356,-0.8781853396,2.46861
0.286,-0.05609213476,0.09996587793,0.946503,-0.3934768966,0.7356926959,2.62726,0.05551743189,-0.09819468534,0.927175,0.3903032804,-0.8827040378,2.48021
0.2865,-0.05628921117,0.1003344156,0.949933,-0.3948172422,0.7384666839,2.63683,0.05571294166,-0.09863710956,0.931023,0.3917421803,-0.8870389955,2.49146
0.287,-0.05648694254,0.1007043184,0.953376,-0.396096751,0.741151233,2.64606,0.0559091719,-0.09908165712,0.934888,0.3931849265,-0.8911882988,2.50236
0.2875,-0.05668529836,0.101075542,0.956831,-0.397315069,0.743745592,2.65493,0.05610612454,-0.09952823581,0.93877,0.3946313018,-0.895150151,2.51289
0.288,-0.05688424792,0.1014480411,0.960297,-0.3984718726,0.7462490427,2.66344,0.05630380145,-0.09997675236,0.942668,0.3960810011,-0.8989228719,2.52307
0.2885,-0.05708376034,0.1018217705,0.963773,-0.399566868,0.7486609002,2.6716,0.05650220437,-0.1004271125,0.946581,0.3975336299,-0.9025048985,2.53288
0.289,-0.05728380473,0.1021966843,0.96726,-0.4005997719,0.7509805129,2.6794,0.05670133436,-0.1008792208,0.950509,0.3989888054,-0.9058947844,2.54232
0.2895,-0.05748435009,0.1025727363,0.970758,-0.4015703255,0.7532072622,2.68684,0.05690119214,-0.1013329809,0.954452,0.4004460875,-0.9090912003,2.55139
0.29,-0.05768536509,0.1029498797,0.974264,-0.4024783335,0.755340563,2.69392,0.057101779,-0.1017882953,0.958408,0.4019047746,-0.9120929335,2.56008
0.2905,-0.0578868184,0.1033280674,0.97778,-0.4033236143,0.7573798632,2.70063,0.0573030955,-0.1022450656,0.962378,0.403364164,-0.9148988883,2.56839
0.291,-0.05808867859,0.103707252,0.981304,-0.4041060162,0.7593246441,2.70698,0.05750514185,-0.102703192,0.96636,0.4048234664,-0.9175080859,2.57631
0.2915,-0.05829091417,0.1040873856,0.984836,-0.4048254178,0.76117442,2.71295,0.05770791789,-0.1031625742,0.970354,0.406281805,-0.9199196642,2.58385
0.292,-0.05849349366,0.1044684198,0.988376,-0.4054817055,0.7629287387,2.71856,0.0579114228,-0.1036231103,0.974359,0.4077383322,-0.9221328781,2.591
0.2925,-0.05869638554,0.1048503058,0.991922,-0.4060747927,0.764587181,2.7238,0.05811565529,-0.1040846977,0.978375,0.4091921307,-0.9241470993,2.59776
0.293,-0.05889955814,0.1052329862,0.995475,-0.4066046557,0.7661494824,2.72867,0.05832061382,-0.1045472065,0.982402,0.4106420293,-0.9259625086,2.60412
0.2935,-0.05910297985,0.1056164201,0.999035,-0.4070712832,0.7676152656,2.73317,0.05852629614,-0.1050105624,0.986437,0.4120868635,-0.9275782782,2.61008
0.294,-0.05930661905,0.10600057,1.0026,-0.4074746934,0.7689841085,2.73729,0.0587326994,-0.1054747002,0.990482,0.4135253883,-0.92899338,2.61564
0.2945,-0.05951044412,0.1063853854,1.00617,-0.4078149336,0.7702557883,2.74104,0.05893982011,-0.1059395132,0.994535,0.4149562783,-0.9302079304,2.6208
0.295,-0.05971442351,0.106770816,1.00974,-0.4080920563,0.7714301164,2.74442,0.05914765427,-0.1064048958,0.998596,0.4163782548,-0.9312221547,2.62554
0.2955,-0.05991852568,0.1071568116,1.01332,-0.4083061434,0.7725069385,2.74742,0.05935619715,-0.1068707431,1.00266,0.4177899595,-0.9320363868,2.62988
0.296,-0.06012271915,0.1075433223,1.01691,-0.4084573354,0.7734861346,2.75005,0.05956544304,-0.1073369513,1.00674,0.4191898038,-0.9326510694,2.63381
0.2965,-0.06032697252,0.1079302983,1.02049,-0.4085457848,0.7743676189,2.75231,0.05977538559,-0.1078034176,1.01082,0.4205762126,-0.9330667538,2.63732
0.297,-0.06053125446,0.1083176899,1.02408,-0.4085716713,0.7751513401,2.75419,0.05998601758,-0.1082700401,1.0149,0.4219475418,-0.9332841003,2.64041
0.2975,-0.06073553375,0.1087054477,1.02767,-0.4085352025,0.7758372808,2.7557,0.06019733096,-0.108736718,1.01899,0.4233020795,-0.9333038775,2.64309
0.298,-0.06093977923,0.1090935224,1.03126,-0.408436588,0.7764254584,2.75684,0.06040931731,-0.1092033513,1.02309,0.4246381748,-0.9331269631,2.64535
0.2985,-0.06114395984,0.1094818648,1.03486,-0.4082760684,0.7769159241,2.75761,0.06062196723,-0.1096698411,1.02718,0.4259540937,-0.9327543434,2.64719
0.299,-0.06134804477,0.1098704262,1.03845,-0.4080539369,0.7773087638,2.75801,0.06083526973,-0.1101360895,1.03128,0.4272479074,-0.9321871134,2.6486
0.2995,-0.06155200329,0.1102591576,1.04205,-0.4077704972,0.7776040972,2.75803,0.06104921319,-0.1106019995,1.03538,0.4285177075,-0.9314264769,2.64959
0.3,-0.06175580485,0.1106480106,1.04564,-0.407426078,0.7778020788,2.75769,0.06126378497,-0.111067475,1.03948,0.429761533,-0.9304737462,2.65016
0.3005,-0.06195941908,0.1110369367,1.04924,-0.4070210329,0.777902897,2.75698,0.06147897139,-0.111532421,1.04359,0.4309773711,-0.9293303427,2.6503
