time,opAmp.outp.v,resistor.i,resistor1.i,opAmp.x,opAmp.v_source,opAmp.v_in,opAmp.q_fr3,opAmp.q_fr1,opAmp.q_fr2,opAmp.q_fp1
0.002892555053,14.83300403,-0.0007443577046,-0.0007444549468,15.00008569,15.00008569,0.05509490151,0.05733749166,0.05820954833,0.05727519173,15.00008568
0.00289315258,14.83309092,-0.000743178579,-0.000743287713,15.00008568,15.00008568,0.03166333709,0.03391265932,0.03478733431,0.03385017241,15.00008568
0.002893509252,14.83314291,-0.0007424730624,-0.0007425893112,15.00008568,15.00008568,0.017643312,0.01989663759,0.02077286962,0.0198340395,15.00008568
0.002893868785,14.83319541,-0.0007417606203,-0.0007418840534,15.00008568,15.00008568,0.00348565463,0.005743004259,0.006620801366,0.005680294406,15.00008568
0.002893995426,14.83321393,-0.0007415093705,-0.000741635337,15.00008568,15.00008568,-0.001507186671,0.0007515776245,0.001629924941,0.000688828481,15.00008568
0.002894091068,14.83321088,-0.0007413191041,-0.0007414467517,15.00006847,15.00006847,-0.005275846487,-0.003018667892,-0.002140540756,-0.003081338231,14.9993112
0.002894135885,14.83317107,-0.000741228818,-0.0007413569824,15.00002162,15.00002162,-0.00703141865,-0.00478056053,-0.003904310481,-0.004843001913,14.99819446
0.002894290244,14.83256886,-0.0007409030957,-0.0007410316954,14.9993905,14.9993905,-0.01293495277,-0.01075130105,-0.009898614086,-0.01081163617,14.99059132
0.002894444603,14.83078598,-0.0007405390638,-0.0007406661815,14.99756684,14.99756684,-0.01846234897,-0.01641859796,-0.0156178424,-0.01647481572,14.97734224
0.002894681471,14.82462028,-0.000739867754,-0.0007399894711,14.99130414,14.99130414,-0.02583085314,-0.02411940933,-0.0234449765,-0.02416612411,14.94696134
0.002894948015,14.81136002,-0.0007389031613,-0.0007390154874,14.97787138,14.97787138,-0.03205026886,-0.0308261284,-0.03033938737,-0.03085913652,14.90061578
0.002895260327,14.78627625,-0.0007374553969,-0.0007375543881,14.9524899,14.9524899,-0.03618848414,-0.03559199809,-0.03534908658,-0.03560754604,14.83489803
0.002895590936,14.74887115,-0.0007355601453,-0.000735644896,14.91466105,14.91466105,-0.03697322615,-0.03699726717,-0.03699719482,-0.03699571932,14.75891518
0.002895945608,14.69863583,-0.000733187206,-0.0007332591552,14.86387003,14.86387003,-0.03445272203,-0.03499046758,-0.0351931382,-0.03497492648,14.67815238
0.002896318726,14.6386152,-0.0007304473379,-0.0007305105047,14.8031931,14.8031931,-0.02940510297,-0.03024994295,-0.03057572544,-0.03022621516,14.60131516
0.002896716088,14.57198072,-0.0007274335211,-0.0007274933234,14.73583258,14.73583258,-0.02311425183,-0.0240172759,-0.02436926772,-0.02399226635,14.53348542
0.002897142918,14.50289417,-0.0007242735095,-0.0007243356902,14.66599105,14.66599105,-0.01718036346,-0.01790066253,-0.01818423765,-0.01788097589,14.47753754
0.00289761159,14.43451399,-0.0007210480353,-0.0007211173151,14.59685665,14.59685665,-0.01316769055,-0.01352952839,-0.01367476806,-0.01351989927,14.43188847
0.002898102564,14.37270431,-0.0007179934642,-0.000718071468,14.53435495,14.53435495,-0.01227494834,-0.01225149278,-0.01224620278,-0.01225250224,14.39284174
0.002898593538,14.31881254,-0.0007152018434,-0.0007152866303,14.47985013,14.47985013,-0.01407992898,-0.01379118183,-0.01368095217,-0.01379939561,14.35311822
0.002899099899,14.26708457,-0.000712451324,-0.0007125393008,14.42752815,14.42752815,-0.01729854889,-0.01691767482,-0.0167696262,-0.01692826183,14.30435415
0.002899631671,14.21197703,-0.0007095367852,-0.0007096240403,14.37178866,14.37178866,-0.02049622678,-0.02019038438,-0.02007005475,-0.02019875067,14.24206027
0.002900213149,14.14689092,-0.0007061877985,-0.0007062713953,14.30596296,14.30596296,-0.02246301697,-0.02234109282,-0.02229182928,-0.02234430716,14.16371272
0.00290081248,14.07367875,-0.0007025286948,-0.0007026081567,14.23192695,14.23192695,-0.02251561647,-0.02257181318,-0.02259237286,-0.02257013112,14.07850231
0.002901411811,13.99638326,-0.0006987290314,-0.0006988060662,14.15376659,14.15376659,-0.02126193694,-0.02140527489,-0.02146069614,-0.02140126299,13.995358
0.002902036477,13.91495438,-0.0006947347704,-0.0006948116875,14.07142741,14.07142741,-0.01972062674,-0.01984833044,-0.01989848129,-0.01984482847,13.91438757
0.002902716156,13.82838881,-0.0006904513053,-0.0006905299206,13.98389147,13.98389147,-0.01879039323,-0.01883313291,-0.01885051027,-0.01883201626,13.83206017
0.002903428517,13.7407287,-0.0006860595011,-0.0006861401088,13.89524468,13.89524468,-0.01892652893,-0.0188863311,-0.01887115745,-0.01888749063,13.74792146
0.002904140878,13.65468273,-0.0006817176566,-0.0006817991694,13.80822779,13.80822779,-0.01969934624,-0.01963146431,-0.01960505634,-0.01963334916,13.66173941
0.002904898501,13.56259522,-0.0006770766846,-0.0006771578514,13.71510152,13.71510152,-0.02043819157,-0.02039573479,-0.02037893128,-0.0203968869,13.5662297
0.002905744593,13.45757755,-0.0006718155738,-0.0006718957776,13.60890156,13.60890156,-0.020661997,-0.02066438426,-0.020665078,-0.02066429602,13.45669303
0.002906590685,13.35079773,-0.0006664891033,-0.0006665688106,13.50092137,13.50092137,-0.02042151453,-0.02044241785,-0.02045053763,-0.02044183629,13.34721631
0.002907480939,13.23808643,-0.0006608654293,-0.0006609453563,13.38694298,13.38694298,-0.02017930346,-0.02018806642,-0.02019159765,-0.02018783451,13.23357426
0.002908489439,13.11093156,-0.0006545038968,-0.000654584331,13.25835737,13.25835737,-0.02024494092,-0.02023354017,-0.02022917717,-0.02023386347,13.10558401
0.00290949794,12.98381713,-0.0006481352093,-0.0006482158037,13.12981194,13.12981194,-0.0205010549,-0.02048694496,-0.020481427,-0.02048733405,12.97648402
0.002910621263,12.84127471,-0.000640999614,-0.0006410800539,12.98566527,12.98566527,-0.0206736284,-0.02066920677,-0.0206674431,-0.02066932547,12.83101728
0.002911758682,12.6958465,-0.0006337270403,-0.0006338074098,12.83860091,12.83860091,-0.02069830785,-0.02069794398,-0.02069780701,-0.02069795451,12.68305033
0.002912984872,12.53841398,-0.0006258528872,-0.000625933379,12.67939709,12.67939709,-0.02074640272,-0.02074221991,-0.02074061262,-0.0207423379,12.52336595
0.002914316492,12.36685332,-0.0006172680127,-0.0006173486139,12.50590587,12.50590587,-0.02088104584,-0.02087483503,-0.02087241671,-0.02087500728,12.34919114
0.002915721514,12.1848572,-0.0006081618049,-0.0006082424212,12.32186182,12.32186182,-0.02100878131,-0.02100451444,-0.02100284804,-0.02100463231,12.16419748
0.002917252947,11.98529734,-0.0005981787099,-0.0005982593695,12.12005653,12.12005653,-0.02110995437,-0.02110612488,-0.02110463837,-0.02110623151,11.96149187
0.002919018268,11.75394098,-0.0005866041602,-0.0005866849033,11.88609691,11.88609691,-0.02124291866,-0.02123835376,-0.02123657862,-0.02123848057,11.72657779
0.002920819502,11.51640008,-0.000574720188,-0.000574800989,11.64588316,11.64588316,-0.02138030184,-0.02137616212,-0.02137455092,-0.02137627699,11.485337
0.002922918204,11.237746,-0.0005607800051,-0.000560860879,11.36409366,11.36409366,-0.02152841903,-0.02152435552,-0.02152277558,-0.02152446843,11.20240667
0.00292536486,10.910444,-0.0005444061716,-0.0005444871296,11.03310887,11.03310887,-0.02170140956,-0.02169743551,-0.02169588954,-0.02169754586,10.87012476
0.002928236246,10.52303378,-0.0005250258504,-0.0005251069021,10.64133955,10.64133955,-0.02189573998,-0.02189191675,-0.02189042975,-0.02189202293,10.47688074
0.002931617909,10.06239577,-0.0005019828148,-0.0005020639726,10.17551854,10.17551854,-0.02211631777,-0.02211266832,-0.0221112488,-0.02211276966,10.00939151
0.002935579257,9.517031391,-0.0004747022059,-0.0004747834818,9.624017888,9.624017888,-0.02236175548,-0.02235830099,-0.02235695729,-0.02235839692,9.456032883
0.002941101387,8.747027712,-0.0004361859189,-0.0004362673475,8.845350471,8.845350471,-0.02268076191,-0.02267758914,-0.022676355,-0.02267767725,8.674948937
0.002947815534,7.796714056,-0.0003886525156,-0.0003887341115,7.884344469,7.884344469,-0.02303182641,-0.02302900137,-0.02302790244,-0.02302907982,7.711281334
0.002955017446,6.761983718,-0.0003368992926,-0.0003369810449,6.837972175,6.837972175,-0.02336282062,-0.02336037369,-0.02335942181,-0.02336044164,6.66239654
0.002963070573,5.588656635,-0.0002782171199,-0.0002782990186,5.651443986,5.651443986,-0.02367626331,-0.02367424502,-0.02367345982,-0.02367430106,5.473484806
0.002971905559,4.285065841,-0.000213023748,-0.0002131057723,4.333186768,4.333186768,-0.02395039571,-0.02394885337,-0.02394825326,-0.02394889618,4.153136848
0.002981617682,2.836971352,-0.000140608119,-0.0001406902385,2.868800405,2.868800405,-0.02416658183,-0.02416556801,-0.02416517344,-0.02416559615,2.687092408
0.002992339001,1.226351073,-6.007034435e-05,-6.015251668e-05,1.240060144,1.240060144,-0.02430073892,-0.02430031271,-0.02430014665,-0.02430032452,1.057307474
0.003,0.07163080188,-2.332909236e-06,-2.415085476e-06,0.07234916431,0.07234916431,-0.02432909236,-0.02432908696,-0.02432908455,-0.02432908708,-0.1106422773
