time,heatCapacitor.T_ref,heatCapacitor.T_sim,heatCapacitor.T_relerr,onOffController.y_ref,onOffController.y_sim,onOffController.y_relerr
9.103,323.0582911,345.787808,0.0701204,1,NaN,NaN
9.1035,323.0612709,345.7893205,0.0701158,1,NaN,NaN
9.104,323.0642505,345.7908329,0.0701113,1,NaN,NaN
9.1045,323.0672298,345.7923453,0.0701068,1,NaN,NaN
9.105,323.070209,345.7938575,0.0701023,1,NaN,NaN
9.1055,323.073188,345.7953697,0.0700977,1,NaN,NaN
9.106,323.0761668,345.7968817,0.0700932,1,NaN,NaN
9.1065,323.0791454,345.7983937,0.0700887,1,NaN,NaN
9.107,323.0821238,345.7999055,0.0700842,1,NaN,NaN
9.1075,323.085102,345.8014173,0.0700796,1,NaN,NaN
9.108,323.08808,345.802929,0.0700751,1,NaN,NaN
9.1085,323.0910578,345.8044405,0.0700706,1,NaN,NaN
9.109,323.0940354,345.805952,0.0700661,1,NaN,NaN
9.1095,323.0970129,345.8074634,0.0700615,1,NaN,NaN
9.11,323.0999901,345.8089747,0.070057,1,NaN,NaN
9.1105,323.1029671,345.8104859,0.0700525,1,NaN,NaN
9.111,323.1059439,345.811997,0.070048,1,NaN,NaN
9.1115,323.1089206,345.813508,0.0700435,1,NaN,NaN
9.112,323.111897,345.8150189,0.0700389,1,NaN,NaN
9.1125,323.1148733,345.8165297,0.0700344,1,NaN,NaN
9.113,323.1178493,345.8180404,0.0700299,1,NaN,NaN
9.1135,323.1208252,345.819551,0.0700254,1,NaN,NaN
9.114,323.1238008,345.8210615,0.0700209,1,NaN,NaN
9.1145,323.1267763,345.8225719,0.0700163,1,NaN,NaN
9.115,323.1297516,345.8240823,0.0700118,1,NaN,NaN
9.1155,323.1327266,345.8255925,0.0700073,1,NaN,NaN
9.116,323.1357015,345.8271026,0.0700028,1,NaN,NaN
9.1165,323.1386762,345.8286127,0.0699983,1,NaN,NaN
9.117,323.1416507,345.8301226,0.0699937,1,NaN,NaN
9.1175,323.1446249,345.8316325,0.0699892,1,NaN,NaN
9.118,323.147599,345.8331422,0.0699847,1,NaN,NaN
9.1185,323.1505729,345.8346519,0.0699802,1,NaN,NaN
9.119,323.1535466,345.8361614,0.0699757,1,NaN,NaN
9.1195,323.1565201,345.8376709,0.0699712,1,NaN,NaN
9.12,323.1594934,345.8391803,0.0699666,1,NaN,NaN
9.1205,323.1624666,345.8406895,0.0699621,1,NaN,NaN
9.121,323.1654395,345.8421987,0.0699576,1,NaN,NaN
9.1215,323.1684122,345.8437078,0.0699531,1,NaN,NaN
9.122,323.1713847,345.8452168,0.0699486,1,NaN,NaN
9.1225,323.174357,345.8467257,0.0699441,1,NaN,NaN
9.123,323.1773292,345.8482345,0.0699396,1,NaN,NaN
9.1235,323.1803011,345.8497432,0.069935,1,NaN,NaN
9.124,323.1832728,345.8512518,0.0699305,1,NaN,NaN
9.1245,323.1862444,345.8527603,0.069926,1,NaN,NaN
9.125,323.1892157,345.8542687,0.0699215,1,NaN,NaN
9.1255,323.1921869,345.855777,0.069917,1,NaN,NaN
9.126,323.1951578,345.8572852,0.0699125,1,NaN,NaN
9.1265,323.1981286,345.8587933,0.069908,1,NaN,NaN
9.127,323.2010992,345.8603014,0.0699034,1,NaN,NaN
9.1275,323.2040695,345.8618093,0.0698989,1,NaN,NaN
9.128,323.2070397,345.8633171,0.0698944,1,NaN,NaN
9.1285,323.2100097,345.8648249,0.0698899,1,NaN,NaN
9.129,323.2129795,345.8663325,0.0698854,1,NaN,NaN
9.1295,323.215949,345.8678401,0.0698809,1,NaN,NaN
9.13,323.2189184,345.8693475,0.0698764,1,NaN,NaN
9.1305,323.2218876,345.8708549,0.0698719,1,NaN,NaN
9.131,323.2248566,345.8723621,0.0698674,1,NaN,NaN
9.1315,323.2278254,345.8738693,0.0698629,1,NaN,NaN
9.132,323.230794,345.8753764,0.0698583,1,NaN,NaN
9.1325,323.2337624,345.8768834,0.0698538,1,NaN,NaN
9.133,323.2367307,345.8783902,0.0698493,1,NaN,NaN
9.1335,323.2396987,345.879897,0.0698448,1,NaN,NaN
9.134,323.2426665,345.8814037,0.0698403,1,NaN,NaN
9.1345,323.2456341,345.8829103,0.0698358,1,NaN,NaN
9.135,323.2486016,345.8844168,0.0698313,1,NaN,NaN
9.1355,323.2515688,345.8859232,0.0698268,1,NaN,NaN
9.136,323.2545358,345.8874295,0.0698223,1,NaN,NaN
9.1365,323.2575027,345.8889357,0.0698178,1,NaN,NaN
9.137,323.2604693,345.8904418,0.0698133,1,NaN,NaN
9.1375,323.2634358,345.8919478,0.0698088,1,NaN,NaN
9.138,323.266402,345.8934538,0.0698043,1,NaN,NaN
9.1385,323.2693681,345.8949596,0.0697998,1,NaN,NaN
9.139,323.2723339,345.8964653,0.0697953,1,NaN,NaN
9.1395,323.2752996,345.897971,0.0697907,1,NaN,NaN
9.14,323.2782651,345.8994765,0.0697862,1,NaN,NaN
9.1405,323.2812303,345.900982,0.0697817,1,NaN,NaN
9.141,323.2841954,345.9024873,0.0697772,1,NaN,NaN
9.1415,323.2871603,345.9039926,0.0697727,1,NaN,NaN
9.142,323.290125,345.9054977,0.0697682,1,NaN,NaN
9.1425,323.2930895,345.9070028,0.0697637,1,NaN,NaN
9.143,323.2960538,345.9085078,0.0697592,1,NaN,NaN
9.1435,323.2990179,345.9100126,0.0697547,1,NaN,NaN
9.144,323.3019818,345.9115174,0.0697502,1,NaN,NaN
9.1445,323.3049455,345.9130221,0.0697457,1,NaN,NaN
9.145,323.307909,345.9145267,0.0697412,1,NaN,NaN
9.1455,323.3108723,345.9160312,0.0697367,1,NaN,NaN
9.146,323.3138354,345.9175356,0.0697322,1,NaN,NaN
9.1465,323.3167984,345.9190399,0.0697277,1,NaN,NaN
9.147,323.3197611,345.9205441,0.0697232,1,NaN,NaN
9.1475,323.3227236,345.9220482,0.0697187,1,NaN,NaN
9.148,323.325686,345.9235522,0.0697142,1,NaN,NaN
9.1485,323.3286481,345.9250561,0.0697097,1,NaN,NaN
9.149,323.33161,345.9265599,0.0697052,1,NaN,NaN
9.1495,323.3345718,345.9280637,0.0697007,1,NaN,NaN
9.15,323.3375333,345.9295673,0.0696962,1,NaN,NaN
9.1505,323.3404947,345.9310708,0.0696917,1,NaN,NaN
9.151,323.3434559,345.9325743,0.0696872,1,NaN,NaN
9.1515,323.3464168,345.9340776,0.0696827,1,NaN,NaN
9.152,323.3493776,345.9355809,0.0696782,1,NaN,NaN
9.1525,323.3523382,345.937084,0.0696737,1,NaN,NaN
9.153,323.3552985,345.9385871,0.0696693,1,NaN,NaN
9.1535,323.3582587,345.94009,0.0696648,1,NaN,NaN
9.154,323.3612187,345.9415929,0.0696603,1,NaN,NaN
9.1545,323.3641785,345.9430957,0.0696558,1,NaN,NaN
9.155,323.3671381,345.9445984,0.0696513,1,NaN,NaN
9.1555,323.3700975,345.946101,0.0696468,1,NaN,NaN
9.156,323.3730567,345.9476034,0.0696423,1,NaN,NaN
9.1565,323.3760157,345.9491058,0.0696378,1,NaN,NaN
9.157,323.3789745,345.9506081,0.0696333,1,NaN,NaN
9.1575,323.3819331,345.9521103,0.0696288,1,NaN,NaN
9.158,323.3848915,345.9536124,0.0696243,1,NaN,NaN
9.1585,323.3878498,345.9551144,0.0696198,1,NaN,NaN
9.159,323.3908078,345.9566164,0.0696153,1,NaN,NaN
9.1595,323.3937656,345.9581182,0.0696108,1,NaN,NaN
9.16,323.3967232,345.9596199,0.0696063,1,NaN,NaN
9.1605,323.3996807,345.9611215,0.0696019,1,NaN,NaN
9.161,323.4026379,345.9626231,0.0695974,1,NaN,NaN
9.1615,323.405595,345.9641245,0.0695929,1,NaN,NaN
9.162,323.4085518,345.9656259,0.0695884,1,NaN,NaN
9.1625,323.4115085,345.9671271,0.0695839,1,NaN,NaN
9.163,323.4144649,345.9686283,0.0695794,1,NaN,NaN
9.1635,323.4174212,345.9701293,0.0695749,1,NaN,NaN
9.164,323.4203775,345.9716303,0.0695704,1,NaN,NaN
9.1645,323.4233336,345.9731312,0.0695659,1,NaN,NaN
9.165,323.4262895,345.9746319,0.0695614,1,NaN,NaN
9.1655,323.4292452,345.9761326,0.069557,1,NaN,NaN
9.166,323.4322007,345.9776332,0.0695525,1,NaN,NaN
9.1665,323.435156,345.9791337,0.069548,1,NaN,NaN
9.167,323.4381111,345.9806341,0.0695435,1,NaN,NaN
9.1675,323.441066,345.9821344,0.069539,1,NaN,NaN
9.168,323.4440208,345.9836346,0.0695345,1,NaN,NaN
9.1685,323.4469753,345.9851347,0.06953,1,NaN,NaN
9.169,323.4499296,345.9866347,0.0695255,1,NaN,NaN
9.1695,323.4528838,345.9881346,0.0695211,1,NaN,NaN
9.17,323.4558377,345.9896344,0.0695166,1,NaN,NaN
9.1705,323.4587915,345.9911341,0.0695121,1,NaN,NaN
9.171,323.461745,345.9926338,0.0695076,1,NaN,NaN
9.1715,323.4646984,345.9941333,0.0695031,1,NaN,NaN
9.172,323.4676516,345.9956327,0.0694986,1,NaN,NaN
9.1725,323.4706046,345.9971321,0.0694941,1,NaN,NaN
9.173,323.4735573,345.9986313,0.0694897,1,NaN,NaN
9.1735,323.4765099,346.0001305,0.0694852,1,NaN,NaN
9.174,323.4794623,346.0016296,0.0694807,1,NaN,NaN
9.1745,323.4824145,346.0031285,0.0694762,1,NaN,NaN
9.175,323.4853665,346.0046274,0.0694717,1,NaN,NaN
9.1755,323.4883184,346.0061262,0.0694672,1,NaN,NaN
9.176,323.49127,346.0076248,0.0694628,1,NaN,NaN
9.1765,323.4942214,346.0091234,0.0694583,1,NaN,NaN
9.177,323.4971726,346.0106219,0.0694538,1,NaN,NaN
9.1775,323.5001237,346.0121203,0.0694493,1,NaN,NaN
9.178,323.5030745,346.0136186,0.0694448,1,NaN,NaN
9.1785,323.5060252,346.0151168,0.0694404,1,NaN,NaN
9.179,323.5089756,346.0166149,0.0694359,1,NaN,NaN
9.1795,323.5119259,346.0181129,0.0694314,1,NaN,NaN
9.18,323.514876,346.0196109,0.0694269,1,NaN,NaN
9.1805,323.5178259,346.0211087,0.0694224,1,NaN,NaN
9.181,323.5207755,346.0226064,0.069418,1,NaN,NaN
9.1815,323.523725,346.024104,0.0694135,1,NaN,NaN
9.182,323.5266743,346.0256016,0.069409,1,NaN,NaN
9.1825,323.5296234,346.027099,0.0694045,1,NaN,NaN
9.183,323.5325723,346.0285964,0.0694,1,NaN,NaN
9.1835,323.535521,346.0300936,0.0693956,1,NaN,NaN
9.184,323.5384696,346.0315908,0.0693911,1,NaN,NaN
9.1845,323.5414179,346.0330878,0.0693866,1,NaN,NaN
9.185,323.544366,346.0345848,0.0693821,1,NaN,NaN
9.1855,323.547314,346.0360817,0.0693777,1,NaN,NaN
9.186,323.5502617,346.0375785,0.0693732,1,NaN,NaN
9.1865,323.5532092,346.0390752,0.0693687,1,NaN,NaN
9.187,323.5561566,346.0405717,0.0693642,1,NaN,NaN
9.1875,323.5591038,346.0420682,0.0693598,1,NaN,NaN
9.188,323.5620507,346.0435646,0.0693553,1,NaN,NaN
9.1885,323.5649975,346.0450609,0.0693508,1,NaN,NaN
9.189,323.5679441,346.0465571,0.0693463,1,NaN,NaN
9.1895,323.5708905,346.0480533,0.0693419,1,NaN,NaN
9.19,323.5738367,346.0495493,0.0693374,1,NaN,NaN
9.1905,323.5767827,346.0510452,0.0693329,1,NaN,NaN
9.191,323.5797285,346.052541,0.0693284,1,NaN,NaN
9.1915,323.5826741,346.0540368,0.069324,1,NaN,NaN
9.192,323.5856195,346.0555324,0.0693195,1,NaN,NaN
9.1925,323.5885647,346.057028,0.069315,1,NaN,NaN
9.193,323.5915097,346.0585234,0.0693105,1,NaN,NaN
9.1935,323.5944546,346.0600188,0.0693061,1,NaN,NaN
9.194,323.5973992,346.061514,0.0693016,1,NaN,NaN
9.1945,323.6003437,346.0630092,0.0692971,1,NaN,NaN
9.195,323.6032879,346.0645043,0.0692927,1,NaN,NaN
9.1955,323.606232,346.0659992,0.0692882,1,NaN,NaN
9.196,323.6091758,346.0674941,0.0692837,1,NaN,NaN
9.1965,323.6121195,346.0689889,0.0692793,1,NaN,NaN
9.197,323.615063,346.0704836,0.0692748,1,NaN,NaN
9.1975,323.6180063,346.0719782,0.0692703,1,NaN,NaN
9.198,323.6209494,346.0734727,0.0692658,1,NaN,NaN
9.1985,323.6238923,346.0749671,0.0692614,1,NaN,NaN
9.199,323.626835,346.0764614,0.0692569,1,NaN,NaN
9.1995,323.6297775,346.0779556,0.0692524,1,NaN,NaN
9.2,323.6327198,346.0794497,0.069248,1,NaN,NaN
9.2005,323.6356619,346.0809438,0.0692435,1,NaN,NaN
9.201,323.6386038,346.0824377,0.069239,1,NaN,NaN
9.2015,323.6415455,346.0839315,0.0692346,1,NaN,NaN
9.202,323.6444871,346.0854253,0.0692301,1,NaN,NaN
9.2025,323.6474284,346.0869189,0.0692256,1,NaN,NaN
9.203,323.6503696,346.0884125,0.0692212,1,NaN,NaN
9.2035,323.6533105,346.0899059,0.0692167,1,NaN,NaN
9.204,323.6562513,346.0913993,0.0692122,1,NaN,NaN
9.2045,323.6591919,346.0928926,0.0692078,1,NaN,NaN
9.205,323.6621322,346.0943858,0.0692033,1,NaN,NaN
9.2055,323.6650724,346.0958788,0.0691988,1,NaN,NaN
9.206,323.6680124,346.0973718,0.0691944,1,NaN,NaN
9.2065,323.6709522,346.0988647,0.0691899,1,NaN,NaN
9.207,323.6738918,346.1003575,0.0691855,1,NaN,NaN
9.2075,323.6768312,346.1018502,0.069181,1,NaN,NaN
9.208,323.6797704,346.1033428,0.0691765,1,NaN,NaN
9.2085,323.6827094,346.1048353,0.0691721,1,NaN,NaN
9.209,323.6856482,346.1063277,0.0691676,1,NaN,NaN
9.2095,323.6885869,346.1078201,0.0691631,1,NaN,NaN
9.21,323.6915253,346.1093123,0.0691587,1,NaN,NaN
9.2105,323.6944635,346.1108044,0.0691542,1,NaN,NaN
9.211,323.6974016,346.1122965,0.0691498,1,NaN,NaN
9.2115,323.7003394,346.1137884,0.0691453,1,NaN,NaN
9.212,323.7032771,346.1152803,0.0691408,1,NaN,NaN
9.2125,323.7062146,346.116772,0.0691364,1,NaN,NaN
9.213,323.7091518,346.1182637,0.0691319,1,NaN,NaN
9.2135,323.7120889,346.1197552,0.0691275,1,NaN,NaN
9.214,323.7150258,346.1212467,0.069123,1,NaN,NaN
9.2145,323.7179625,346.1227381,0.0691185,1,NaN,NaN
9.215,323.720899,346.1242294,0.0691141,1,NaN,NaN
9.2155,323.7238353,346.1257206,0.0691096,1,NaN,NaN
9.216,323.7267714,346.1272116,0.0691052,1,NaN,NaN
9.2165,323.7297073,346.1287026,0.0691007,1,NaN,NaN
9.217,323.732643,346.1301935,0.0690963,1,NaN,NaN
9.2175,323.7355786,346.1316844,0.0690918,1,NaN,NaN
9.218,323.7385139,346.1331751,0.0690873,1,NaN,NaN
9.2185,323.741449,346.1346657,0.0690829,1,NaN,NaN
9.219,323.744384,346.1361562,0.0690784,1,NaN,NaN
9.2195,323.7473187,346.1376466,0.069074,1,NaN,NaN
9.22,323.7502533,346.139137,0.0690695,1,NaN,NaN
9.2205,323.7531876,346.1406272,0.0690651,1,NaN,NaN
9.221,323.7561218,346.1421174,0.0690606,1,NaN,NaN
9.2215,323.7590558,346.1436074,0.0690562,1,NaN,NaN
9.222,323.7619896,346.1450974,0.0690517,1,NaN,NaN
9.2225,323.7649231,346.1465872,0.0690472,1,NaN,NaN
9.223,323.7678565,346.148077,0.0690428,1,NaN,NaN
9.2235,323.7707897,346.1495667,0.0690383,1,NaN,NaN
9.224,323.7737227,346.1510563,0.0690339,1,NaN,NaN
9.2245,323.7766555,346.1525458,0.0690294,1,NaN,NaN
9.225,323.7795882,346.1540351,0.069025,1,NaN,NaN
9.2255,323.7825206,346.1555244,0.0690205,1,NaN,NaN
9.226,323.7854528,346.1570136,0.0690161,1,NaN,NaN
9.2265,323.7883848,346.1585027,0.0690116,1,NaN,NaN
9.227,323.7913167,346.1599918,0.0690072,1,NaN,NaN
9.2275,323.7942483,346.1614807,0.0690027,1,NaN,NaN
9.228,323.7971798,346.1629695,0.0689983,1,NaN,NaN
9.2285,323.800111,346.1644582,0.0689938,1,NaN,NaN
9.229,323.8030421,346.1659469,0.0689894,1,NaN,NaN
9.2295,323.805973,346.1674354,0.0689849,1,NaN,NaN
9.23,323.8089037,346.1689239,0.0689805,1,NaN,NaN
9.2305,323.8118341,346.1704122,0.068976,1,NaN,NaN
9.231,323.8147644,346.1719005,0.0689716,1,NaN,NaN
9.2315,323.8176945,346.1733886,0.0689671,1,NaN,NaN
9.232,323.8206244,346.1748767,0.0689627,1,NaN,NaN
9.2325,323.8235541,346.1763647,0.0689582,1,NaN,NaN
9.233,323.8264836,346.1778525,0.0689538,1,NaN,NaN
9.2335,323.829413,346.1793403,0.0689493,1,NaN,NaN
9.234,323.8323421,346.180828,0.0689449,1,NaN,NaN
9.2345,323.835271,346.1823156,0.0689404,1,NaN,NaN
9.235,323.8381998,346.1838031,0.068936,1,NaN,NaN
9.2355,323.8411283,346.1852905,0.0689316,1,NaN,NaN
9.236,323.8440567,346.1867778,0.0689271,1,NaN,NaN
9.2365,323.8469848,346.1882651,0.0689227,1,NaN,NaN
9.237,323.8499128,346.1897522,0.0689182,1,NaN,NaN
9.2375,323.8528405,346.1912392,0.0689138,1,NaN,NaN
9.238,323.8557681,346.1927262,0.0689093,1,NaN,NaN
9.2385,323.8586955,346.194213,0.0689049,1,NaN,NaN
9.239,323.8616227,346.1956997,0.0689004,1,NaN,NaN
9.2395,323.8645497,346.1971864,0.068896,1,NaN,NaN
9.24,323.8674765,346.198673,0.0688916,1,NaN,NaN
9.2405,323.8704031,346.2001594,0.0688871,1,NaN,NaN
9.241,323.8733295,346.2016458,0.0688827,1,NaN,NaN
9.2415,323.8762557,346.2031321,0.0688782,1,NaN,NaN
9.242,323.8791817,346.2046183,0.0688738,1,NaN,NaN
9.2425,323.8821076,346.2061043,0.0688693,1,NaN,NaN
9.243,323.8850332,346.2075903,0.0688649,1,NaN,NaN
9.2435,323.8879586,346.2090762,0.0688605,1,NaN,NaN
9.244,323.8908839,346.210562,0.068856,1,NaN,NaN
9.2445,323.8938089,346.2120478,0.0688516,1,NaN,NaN
9.245,323.8967338,346.2135334,0.0688471,1,NaN,NaN
9.2455,323.8996585,346.2150189,0.0688427,1,NaN,NaN
9.246,323.9025829,346.2165043,0.0688383,1,NaN,NaN
9.2465,323.9055072,346.2179897,0.0688338,1,NaN,NaN
9.247,323.9084313,346.2194749,0.0688294,1,NaN,NaN
9.2475,323.9113552,346.22096,0.0688249,1,NaN,NaN
9.248,323.9142789,346.2224451,0.0688205,1,NaN,NaN
9.2485,323.9172024,346.22393,0.0688161,1,NaN,NaN
9.249,323.9201257,346.2254149,0.0688116,1,NaN,NaN
9.2495,323.9230488,346.2268997,0.0688072,1,NaN,NaN
9.25,323.9259717,346.2283844,0.0688028,1,NaN,NaN
9.2505,323.9288944,346.2298689,0.0687983,1,NaN,NaN
9.251,323.931817,346.2313534,0.0687939,1,NaN,NaN
9.2515,323.9347393,346.2328378,0.0687894,1,NaN,NaN
9.252,323.9376614,346.2343221,0.068785,1,NaN,NaN
9.2525,323.9405834,346.2358063,0.0687806,1,NaN,NaN
9.253,323.9435052,346.2372904,0.0687761,1,NaN,NaN
9.2535,323.9464267,346.2387744,0.0687717,1,NaN,NaN
9.254,323.9493481,346.2402584,0.0687673,1,NaN,NaN
9.2545,323.9522693,346.2417422,0.0687628,1,NaN,NaN
9.255,323.9551902,346.2432259,0.0687584,1,NaN,NaN
9.2555,323.958111,346.2447096,0.068754,1,NaN,NaN
9.256,323.9610316,346.2461931,0.0687495,1,NaN,NaN
9.2565,323.963952,346.2476766,0.0687451,1,NaN,NaN
9.257,323.9668722,346.2491599,0.0687407,1,NaN,NaN
9.2575,323.9697922,346.2506432,0.0687362,1,NaN,NaN
9.258,323.972712,346.2521263,0.0687318,1,NaN,NaN
9.2585,323.9756317,346.2536094,0.0687274,1,NaN,NaN
9.259,323.9785511,346.2550924,0.0687229,1,NaN,NaN
9.2595,323.9814703,346.2565753,0.0687185,1,NaN,NaN
9.26,323.9843894,346.2580581,0.0687141,1,NaN,NaN
9.2605,323.9873082,346.2595408,0.0687096,1,NaN,NaN
9.261,323.9902269,346.2610234,0.0687052,1,NaN,NaN
9.2615,323.9931453,346.2625059,0.0687008,1,NaN,NaN
9.262,323.9960636,346.2639883,0.0686964,1,NaN,NaN
9.2625,323.9989817,346.2654706,0.0686919,1,NaN,NaN
9.263,324.0018995,346.2669529,0.0686875,1,NaN,NaN
9.2635,324.0048172,346.268435,0.0686831,1,NaN,NaN
9.264,324.0077347,346.269917,0.0686786,1,NaN,NaN
9.2645,324.010652,346.271399,0.0686742,1,NaN,NaN
9.265,324.0135691,346.2728808,0.0686698,1,NaN,NaN
9.2655,324.016486,346.2743626,0.0686654,1,NaN,NaN
9.266,324.0194027,346.2758443,0.0686609,1,NaN,NaN
9.2665,324.0223193,346.2773258,0.0686565,1,NaN,NaN
9.267,324.0252356,346.2788073,0.0686521,1,NaN,NaN
9.2675,324.0281517,346.2802887,0.0686477,1,NaN,NaN
9.268,324.0310677,346.28177,0.0686432,1,NaN,NaN
9.2685,324.0339834,346.2832512,0.0686388,1,NaN,NaN
9.269,324.0368989,346.2847323,0.0686344,1,NaN,NaN
9.2695,324.0398148,346.2862133,0.06863,1,NaN,NaN
9.27,324.0427305,346.2876942,0.0686255,1,NaN,NaN
9.2705,324.0456459,346.289175,0.0686211,1,NaN,NaN
9.271,324.0485613,346.2906557,0.0686167,1,NaN,NaN
9.2715,324.0514764,346.2921364,0.0686122,1,NaN,NaN
9.272,324.0543913,346.2936169,0.0686078,1,NaN,NaN
9.2725,324.057306,346.2950973,0.0686034,1,NaN,NaN
9.273,324.0602206,346.2965777,0.068599,1,NaN,NaN
9.2735,324.0631349,346.2980579,0.0685945,1,NaN,NaN
9.274,324.0660491,346.2995381,0.0685901,1,NaN,NaN
9.2745,324.0689631,346.3010182,0.0685857,1,NaN,NaN
9.275,324.0718769,346.3024981,0.0685813,1,NaN,NaN
9.2755,324.0747905,346.303978,0.0685769,1,NaN,NaN
9.276,324.0777039,346.3054578,0.0685724,1,NaN,NaN
9.2765,324.0806171,346.3069375,0.068568,1,NaN,NaN
9.277,324.0835301,346.3084171,0.0685636,1,NaN,NaN
9.2775,324.086443,346.3098966,0.0685592,1,NaN,NaN
9.278,324.0893556,346.311376,0.0685547,1,NaN,NaN
9.2785,324.0922681,346.3128553,0.0685503,1,NaN,NaN
9.279,324.0951804,346.3143346,0.0685459,1,NaN,NaN
9.2795,324.0980925,346.3158137,0.0685415,1,NaN,NaN
9.28,324.1010044,346.3172927,0.0685371,1,NaN,NaN
9.2805,324.1039161,346.3187717,0.0685326,1,NaN,NaN
9.281,324.1068276,346.3202505,0.0685282,1,NaN,NaN
9.2815,324.109739,346.3217293,0.0685238,1,NaN,NaN
9.282,324.1126501,346.3232079,0.0685194,1,NaN,NaN
9.2825,324.115561,346.3246865,0.068515,1,NaN,NaN
9.283,324.1184718,346.326165,0.0685105,1,NaN,NaN
9.2835,324.1213824,346.3276433,0.0685061,1,NaN,NaN
9.284,324.1242928,346.3291216,0.0685017,1,NaN,NaN
9.2845,324.127203,346.3305998,0.0684973,1,NaN,NaN
9.285,324.130113,346.3320779,0.0684929,1,NaN,NaN
9.2855,324.1330228,346.3335559,0.0684885,1,NaN,NaN
9.286,324.1359324,346.3350338,0.068484,1,NaN,NaN
9.2865,324.1388419,346.3365117,0.0684796,1,NaN,NaN
9.287,324.1417511,346.3379894,0.0684752,1,NaN,NaN
9.2875,324.1446602,346.339467,0.0684708,1,NaN,NaN
9.288,324.1475691,346.3409445,0.0684664,1,NaN,NaN
9.288417872,324.15,346.3421793,0.0684627,1,NaN,NaN
9.288417872,324.15,346.3421793,0.0684627,0,NaN,NaN
9.2885,324.1497454,346.342422,0.0684642,0,NaN,NaN
9.289,324.1481955,346.3438993,0.0684736,0,NaN,NaN
9.2895,324.1466456,346.3453766,0.0684829,0,NaN,NaN
9.29,324.1450958,346.3468537,0.0684922,0,NaN,NaN
9.2905,324.1435461,346.3483308,0.0685016,0,NaN,NaN
9.291,324.1419964,346.3498078,0.0685109,0,NaN,NaN
9.2915,324.1404469,346.3512847,0.0685202,0,NaN,NaN
9.292,324.1388974,346.3527615,0.0685296,0,NaN,NaN
9.2925,324.137348,346.3542381,0.0685389,0,NaN,NaN
9.293,324.1357987,346.3557147,0.0685483,0,NaN,NaN
9.2935,324.1342494,346.3571913,0.0685576,0,NaN,NaN
9.294,324.1327002,346.3586677,0.0685669,0,NaN,NaN
9.2945,324.1311511,346.360144,0.0685763,0,NaN,NaN
9.295,324.1296021,346.3616202,0.0685856,0,NaN,NaN
9.2955,324.1280532,346.3630963,0.0685949,0,NaN,NaN
9.296,324.1265043,346.3645724,0.0686043,0,NaN,NaN
9.2965,324.1249555,346.3660483,0.0686136,0,NaN,NaN
9.297,324.1234068,346.3675242,0.0686229,0,NaN,NaN
9.2975,324.1218582,346.3689999,0.0686322,0,NaN,NaN
9.298,324.1203096,346.3704756,0.0686416,0,NaN,NaN
9.2985,324.1187612,346.3719512,0.0686509,0,NaN,NaN
9.299,324.1172128,346.3734266,0.0686602,0,NaN,NaN
9.2995,324.1156644,346.374902,0.0686696,0,NaN,NaN
9.3,324.1141162,346.3763773,0.0686789,0,NaN,NaN
9.3005,324.112568,346.3778525,0.0686882,0,NaN,NaN
9.301,324.1110199,346.3793276,0.0686975,0,NaN,NaN
9.3015,324.1094719,346.3808026,0.0687069,0,NaN,NaN
9.302,324.107924,346.3822775,0.0687162,0,NaN,NaN
9.3025,324.1063761,346.3837523,0.0687255,0,NaN,NaN
9.303,324.1048283,346.3852271,0.0687348,0,NaN,NaN
9.3035,324.1032806,346.3867017,0.0687442,0,NaN,NaN
9.304,324.101733,346.3881762,0.0687535,0,NaN,NaN
9.3045,324.1001855,346.3896507,0.0687628,0,NaN,NaN
9.305,324.098638,346.391125,0.0687721,0,NaN,NaN
9.3055,324.0970906,346.3925993,0.0687815,0,NaN,NaN
9.306,324.0955433,346.3940735,0.0687908,0,NaN,NaN
9.3065,324.093996,346.3955475,0.0688001,0,NaN,NaN
9.307,324.0924489,346.3970215,0.0688094,0,NaN,NaN
9.3075,324.0909018,346.3984954,0.0688187,0,NaN,NaN
9.308,324.0893548,346.3999692,0.0688281,0,NaN,NaN
9.3085,324.0878079,346.4014429,0.0688374,0,NaN,NaN
9.309,324.086261,346.4029165,0.0688467,0,NaN,NaN
9.3095,324.0847142,346.40439,0.068856,0,NaN,NaN
9.31,324.0831675,346.4058634,0.0688653,0,NaN,NaN
9.3105,324.0816209,346.4073368,0.0688746,0,NaN,NaN
9.311,324.0800744,346.40881,0.068884,0,NaN,NaN
9.3115,324.0785279,346.4102831,0.0688933,0,NaN,NaN
9.312,324.0769815,346.4117562,0.0689026,0,NaN,NaN
9.3125,324.0754352,346.4132291,0.0689119,0,NaN,NaN
9.313,324.073889,346.414702,0.0689212,0,NaN,NaN
9.3135,324.0723428,346.4161748,0.0689305,0,NaN,NaN
9.314,324.0707967,346.4176474,0.0689398,0,NaN,NaN
9.3145,324.0692507,346.41912,0.0689492,0,NaN,NaN
9.315,324.0677048,346.4205925,0.0689585,0,NaN,NaN
9.3155,324.066159,346.4220649,0.0689678,0,NaN,NaN
9.316,324.0646132,346.4235372,0.0689771,0,NaN,NaN
9.3165,324.0630675,346.4250094,0.0689864,0,NaN,NaN
9.317,324.0615219,346.4264815,0.0689957,0,NaN,NaN
9.3175,324.0599763,346.4279535,0.069005,0,NaN,NaN
