time,Inductor3.i,Inductor2.i,Capacitor2.v,Capacitor1.v,IdealDiode3.i,IdealDiode2.i,IdealDiode1.i,Inductor3.v
0.08906766022,-209.7295272,209.4465751,264.5268399,264.5268399,-0.531262876,208.9153125,-0.1230507682,-4.051611695
0.08907098912,-209.9575756,209.6756046,264.4944801,264.4944801,-0.5311983847,209.1444065,-0.1235089944,-4.168998733
0.0890828157,-210.8202329,210.5417502,264.379729,264.379729,-0.5309697452,210.0107807,-0.1251383888,-4.583377061
0.08914243722,-216.389606,216.1287665,263.8073177,263.8073177,-0.5298304933,215.5989363,-0.1333875414,-6.607994913
0.08932106745,-244.3420361,244.1345796,262.1853098,262.1853098,-0.5266144329,243.6079654,-0.1584570485,-11.99521602
0.08959103066,-312.8829149,312.7573205,260.1601782,260.1601782,-0.5226327146,312.2346879,-0.1973629677,-18.02977756
0.08991208067,-420.7185186,420.6914041,258.7033245,258.7033245,-0.5198268457,420.1715773,-0.2451460548,-21.60209033
0.09031381997,-564.5812734,564.6776593,258.5975181,258.5975181,-0.5197590957,564.1579001,-0.3067904655,-20.29841161
0.09078020863,-691.4424958,691.6802018,260.6622733,260.6622733,-0.524015463,691.1561861,-0.3795152945,-11.0264729
0.09131351805,-710.2279731,710.6208611,264.4642774,264.4642774,-0.5316382492,710.0892224,-0.4609082757,8.081806422
0.09184981028,-529.1215556,529.6593902,266.9173327,266.9173327,-0.5363632486,529.1230264,-0.5358346654,33.04262391
0.09184981028,-529.1215556,529.6593902,266.9173327,266.9173327,-0.5363632486,529.1230264,-0.5358346654,33.04262391
0.09239130879,-7.15341522,212.5040449,264.6229043,264.6229043,-0.5312524287,211.9725871,-0.5314506257,82.50467197
0.09239611064,-0.5331527593,209.4980705,264.5763797,264.5763797,-0.5311527593,208.9667087,-0.5313611909,82.93841386
0.09239611064,-0.5331527593,209.4980705,264.5763797,264.5763797,-0.5311527593,208.9667087,-0.5313611909,82.93841386
0.09239611064,-0.5331527593,209.4980705,264.5763797,264.5763797,-0.5311527593,208.9667087,-0.5313611909,82.93841386
0.09239611064,-0.5331527593,209.4980705,264.5763797,264.5763797,-0.5311527593,208.9667087,-0.5313611909,82.93841386
0.09239631425,-0.3645981667,209.4269911,264.5743973,264.5743973,-0.4468734807,208.8956334,-0.5313573236,26.7734853
0.09239651785,-0.3101704877,209.4129997,264.572415,264.572415,-0.4196576589,208.881646,-0.5313533995,8.650899694
0.09239672146,-0.2925678309,209.4174453,264.5704329,264.5704329,-0.4108543483,208.8860955,-0.5313494572,2.803334164
0.09239692506,-0.2868474039,209.4278565,264.5684508,264.5684508,-0.4079921527,208.8965107,-0.5313455092,0.916516216
0.09239712867,-0.284960983,209.4402092,264.5664688,264.5664688,-0.4070469603,208.9088673,-0.5313415594,0.3077019957
0.09239733227,-0.2843116697,209.4532049,264.5644869,264.5644869,-0.4067203217,208.921867,-0.5313376093,0.1112577871
0.09239753588,-0.2840615299,209.4664246,264.562505,264.562505,-0.40659327,208.9350907,-0.5313336591,0.04787189671
0.09239773948,-0.2839401894,209.4797333,264.5605233,264.5605233,-0.406530618,208.9484033,-0.5313297091,0.02741957447
0.09239794308,-0.2838604076,209.4930872,264.5585417,264.5585417,-0.4064887455,208.9617611,-0.5313257593,0.02082051069
0.09239816033,-0.2837897948,209.5073697,264.5564274,264.5564274,-0.4064513248,208.9760478,-0.5313215451,0.0186174514
0.09239840075,-0.2837168821,209.5232113,264.5540877,264.5540877,-0.4064125288,208.9918941,-0.5313168816,0.01792476565
0.09239867934,-0.2836342165,209.5416116,264.5513766,264.5513766,-0.4063684849,209.0102998,-0.5313114779,0.01773053624
0.09239901624,-0.2835348199,209.5639243,264.5480984,264.5480984,-0.4063155084,209.032619,-0.5313049439,0.01768658719
0.09239944675,-0.2834079504,209.5925339,264.5439097,264.5439097,-0.4062478849,209.061237,-0.5312965953,0.01767995527
0.0924000387,-0.2832335231,209.6320508,264.5381509,264.5381509,-0.4061549125,209.1007654,-0.5312851174,0.01768023583
0.09240094958,-0.2829651017,209.6932617,264.5292909,264.5292909,-0.4060118418,209.161994,-0.5312674588,0.0176817358
0.09240265235,-0.282463261,209.8089971,264.5127333,264.5127333,-0.4057443638,209.2777624,-0.5312344598,0.01768458649
0.0924086128,-0.2807059666,210.2275275,264.4548273,264.4548273,-0.4048078106,209.6964082,-0.5311190683,0.0176945254
0.09244064288,-0.2712459625,212.8297778,264.1452196,264.1452196,-0.3997682009,212.2992751,-0.5305024653,0.01774687144
0.09250365538,-0.2525561214,219.6362705,263.5457514,263.5457514,-0.3898238121,219.1069599,-0.5293103553,0.01784460151
0.09259718327,-0.2246349789,233.6229254,262.6878444,262.6878444,-0.3750053338,233.0953166,-0.5276085575,0.01797675669
0.09271978203,-0.1877453279,258.3114924,261.641605,261.641605,-0.355514269,257.7859514,-0.5255408062,0.01812646872
0.0928795716,-0.1392554108,299.6761106,260.4528865,260.4528865,-0.3300805919,299.1529057,-0.5232047847,0.01828121005
0.09308246815,-0.07719454793,363.5384781,259.2989511,259.2989511,-0.297896225,363.0175172,-0.5209608405,0.01841128602
0.09334029683,0.002088037882,455.0893257,258.503374,258.503374,-0.2574593551,454.5698643,-0.519461318,0.01846865452
0.09368734415,0.1086890913,577.9651531,258.6913674,258.6913674,-0.2043468218,577.4451929,-0.5199602867,0.01835472143
0.09408180762,0.2282180155,685.3254303,260.4634415,260.4634415,-0.1463544337,684.8018186,-0.523611911,0.01796075307
0.09447637416,0.3442763281,723.156439,263.2285525,263.2285525,-0.09109038842,722.6272592,-0.5291800745,0.01729109771
0.09488888343,0.4599354436,656.1261367,265.9606135,265.9606135,-0.03599289168,655.5915599,-0.5345772765,0.01630750377
0.0951831263,0.5378302036,529.1082553,266.9151018,266.9151018,0.002,528.5718966,-0.5363593113,0.01543304636
0.0951831263,0.5378302036,529.1082553,266.9151018,266.9151018,0.002,528.5718966,-0.5363593113,0.01543304636
0.09560334777,124.391619,162.8265006,265.6375464,265.6375464,123.8582201,162.2930632,-0.5335617753,35.11711567
0.09572943787,208.9745864,0.5331481177,264.5740588,264.5740588,208.4432299,0.002000000017,-0.531357092,45.35596176
0.09572943787,208.9745864,0.5331481177,264.5740588,264.5740588,208.4432299,0.002000000009,-0.531357092,45.35596177
0.09572943787,208.9745864,0.5331481177,264.5740588,264.5740588,208.4432299,0.002000000009,-0.531357092,45.35596177
0.09572943787,208.9745864,0.5331481177,264.5740588,264.5740588,208.4432299,0.002000000009,-0.531357092,45.35596177
0.09572963834,209.0711576,0.3660092282,264.5721071,264.5721071,208.5398048,-0.08156749295,-0.5313531179,17.51640197
0.09572983881,209.1116418,0.3110916509,264.5701554,264.5701554,208.5802929,-0.10902433,-0.5313492001,8.380411899
0.09573003928,209.1337266,0.2930205035,264.5682038,264.5682038,208.6023816,-0.118057952,-0.531345301,5.385498641
0.09573024093,209.1498725,0.2870282181,264.5662408,264.5662408,208.6185314,-0.1210521318,-0.5313413852,4.403829561
0.09573045536,209.1649136,0.284965527,264.5641535,264.5641535,208.6335767,-0.12208139,-0.5313372236,4.078173124
0.09573069247,209.1807912,0.2842567644,264.5618455,264.5618455,208.6494589,-0.1224334633,-0.5313326228,3.980087572
0.09573096643,209.1988998,0.2839933256,264.5591791,264.5591791,208.6675728,-0.1225625162,-0.5313273077,3.959335391
0.09573129676,209.2207051,0.2838531248,264.5559641,264.5559641,208.6893845,-0.1226294017,-0.5313208994,3.963885324
0.09573171702,209.2485158,0.283721954,264.5518742,264.5518742,208.7172034,-0.1226908972,-0.5313127473,3.97753602
0.09573229124,209.2866787,0.2835520141,264.5462867,264.5462867,208.7553773,-0.1227702796,-0.5313016103,3.997727919
0.09573316544,209.3451501,0.2832943999,264.5377817,264.5377817,208.8138658,-0.1228905817,-0.5312846586,4.028635687
0.09573476731,209.4534617,0.282822349,264.5222015,264.5222015,208.9222084,-0.123111027,-0.5312536061,4.085222375
0.09573947587,209.780567,0.2814343852,264.4764391,264.4764391,209.2494049,-0.1237592465,-0.531162407,4.251113907
0.09575979703,211.3406671,0.2754371943,264.2795633,264.2795633,210.8098971,-0.1265609661,-0.5307702099,4.959489798
0.09586992905,223.8227135,0.2427459865,263.2363726,263.2363726,223.2940175,-0.1418633794,-0.52869628,8.577797329
0.09610351563,270.1824848,0.1724961156,261.2410002,261.2410002,269.6577331,-0.1749929424,-0.5247518287,14.92605303
0.0964074838,360.6863385,0.07974660148,259.3356799,259.3356799,360.165307,-0.2194623791,-0.5210316028,20.21893004
0.09678331058,495.1083375,-0.03584095063,258.4061836,258.4061836,494.5890306,-0.2763266589,-0.5193069183,21.76130313
0.09723394606,642.7732296,-0.1736378207,259.4733296,259.4733296,642.2516407,-0.34629224,-0.5215887352,16.25650448
0.0977560072,723.6578713,-0.32875251,262.8310571,262.8310571,723.1294861,-0.4272073121,-0.5283849129,0.8952992442
0.09831713007,623.2505824,-0.4855236561,266.4013061,266.4013061,622.7151571,-0.5091631341,-0.5354248398,-23.35006582
0.09851647256,529.6797631,-0.5378333425,266.9166713,266.9166713,529.1434006,-0.5358333425,-0.5363619461,-33.02630601
0.09851647256,529.6797631,-0.5378333425,266.9166713,266.9166713,529.1434006,-0.5358333425,-0.5363619461,-33.02630601
0.09851647256,529.6797631,-0.5378333425,266.9166713,266.9166713,529.1434006,-0.5358333425,-0.5363619461,-33.02630601
0.09851647256,529.6797631,-0.5378333425,266.9166713,266.9166713,529.1434006,-0.5358333425,-0.5363619461,-33.02630601
0.09906279214,209.5119281,-208.9787762,264.575962,264.575962,208.9805672,-0.5313603694,-0.5311519239,-37.58333516
0.09906279214,209.5119281,-208.9787762,264.575962,264.575962,208.9805672,-0.5313603694,-0.531151924,-37.58333516
0.09906279214,209.5119281,-208.9787762,264.575962,264.575962,208.9805672,-0.5313603694,-0.531151924,-37.58333516
0.09906279214,209.5119281,-208.9787762,264.575962,264.575962,208.9805672,-0.5313603694,-0.531151924,-37.58333516
0.09906300165,209.4399369,-209.0779353,264.5739222,264.5739222,208.9085802,-0.531356389,-0.4455747472,-9.061118809
0.09906321116,209.4268048,-209.1182872,264.5718825,264.5718825,208.8954522,-0.53135235,-0.418830677,-0.1499590416
0.09906342068,209.4320693,-209.1402945,264.5698429,264.5698429,208.9007207,-0.5313482928,-0.4104572242,2.637653996
0.09906363019,209.4430958,-209.1565915,264.5678034,264.5678034,208.9117513,-0.5313442301,-0.4078199901,3.513190731
0.09906386141,209.4573143,-209.1725883,264.5655527,264.5655527,208.9259742,-0.5313397447,-0.4069285256,3.806434936
0.09906411644,209.4737284,-209.1895734,264.5630704,264.5630704,208.9423933,-0.531334797,-0.406640578,3.898101915
0.09906441516,209.4932295,-209.209291,264.560163,264.560163,208.9619002,-0.5313290019,-0.4065294099,3.930100209
0.09906477872,209.5170995,-209.2332943,264.5566248,264.5566248,208.9857773,-0.5313219496,-0.4064592255,3.947335473
0.09906525084,209.5482289,-209.2645665,264.5520305,264.5520305,209.0169158,-0.5313127923,-0.4063832251,3.964663471
0.09906591609,209.5923181,-209.308852,264.5455576,264.5455576,209.0610179,-0.5312998908,-0.406278606,3.988243518
0.09906698628,209.6637918,-209.380641,264.5351468,264.5351468,209.1325123,-0.531279141,-0.4061105193,4.02607442
0.09906917309,209.8119368,-209.5294305,264.5138815,264.5138815,209.2806997,-0.5312367591,-0.4057670179,4.103270042
0.09907601204,210.2933574,-210.0128675,264.4474486,264.4474486,209.7622527,-0.5311043769,-0.4046924073,4.34377387
0.09910652832,212.7723784,-212.5009014,264.1524825,264.1524825,212.2418612,-0.5305169333,-0.3998909967,5.399880285
0.099239572,229.5796897,-229.3477874,262.906039,262.906039,229.0516486,-0.5280408958,-0.3788572139,9.666013458
0.09948199111,281.9423003,-281.7834994,260.9040247,260.9040247,281.4182109,-0.5240893068,-0.340304517,15.91117503
0.09978399767,375.4534126,-375.3869203,259.1457692,259.1457692,374.9327462,-0.5206664026,-0.2923919164,20.6618568
0.1,452.5646096,-452.5645542,258.5145526,258.5145526,452.0451284,-0.5194811482,-0.2585422556,21.86688244
