time,heatCapacitor2.T_ref,heatCapacitor2.T_sim,heatCapacitor2.T_relerr,pipe2.T_ref,pipe2.T_sim,pipe2.T_relerr,pipe3.T_ref,pipe3.T_sim,pipe3.T_relerr
0.6355,316.1136496,327.4145605,0.035317,307.6561999,322.4107458,0.0474913,302.8859929,297.3292675,0.0181725
0.636,316.1213583,327.4395414,0.0353709,307.6622182,322.435723,0.0475523,302.8917086,297.3308268,0.0181861
0.6365,316.1290586,327.4645223,0.0354249,307.6682297,322.4607001,0.0476133,302.8974184,297.3323833,0.0181997
0.637,316.1367505,327.4895032,0.035479,307.6742346,322.4856773,0.0476744,302.9031223,297.3339369,0.0182132
0.6375,316.1444339,327.5144841,0.035533,307.680233,322.5106545,0.0477355,302.9088202,297.3354878,0.0182268
0.638,316.1521089,327.5394649,0.0355871,307.6862248,322.5356316,0.0477966,302.9145121,297.3370358,0.0182403
0.6385,316.1597756,327.5644457,0.0356412,307.69221,322.5606087,0.0478577,302.920198,297.338581,0.0182539
0.639,316.1674338,327.5894265,0.0356954,307.6981887,322.5855858,0.0479189,302.925878,297.3401234,0.0182674
0.6395,316.1750836,327.6144073,0.0357495,307.7041608,322.6105629,0.04798,302.9315519,297.3416631,0.0182809
0.64,316.1827251,327.6393881,0.0358037,307.7101264,322.63554,0.0480412,302.9372199,297.3431999,0.0182944
0.6405,316.1903581,327.6643688,0.0358579,307.7160854,322.660517,0.0481025,302.9428819,297.3447339,0.0183079
0.641,316.1979828,327.6893496,0.0359122,307.722038,322.685494,0.0481637,302.9485379,297.3462652,0.0183214
0.6415,316.2055992,327.7143303,0.0359664,307.727984,322.7104711,0.0482249,302.954188,297.3477937,0.0183349
0.642,316.2132072,327.739311,0.0360207,307.7339235,322.7354481,0.0482862,302.9598322,297.3493194,0.0183484
0.6425,316.2208068,327.7642916,0.036075,307.7398565,322.760425,0.0483475,302.9654704,297.3508423,0.0183618
0.643,316.2283982,327.7892723,0.0361294,307.745783,322.785402,0.0484088,302.9711026,297.3523625,0.0183753
0.6435,316.2359812,327.8142529,0.0361838,307.751703,322.8103789,0.0484702,302.9767289,297.3538799,0.0183887
0.644,316.2435559,327.8392335,0.0362381,307.7576165,322.8353559,0.0485315,302.9823493,297.3553945,0.0184022
0.6445,316.2511223,327.8642141,0.0362926,307.7635236,322.8603328,0.0485929,302.9879638,297.3569064,0.0184156
0.645,316.2586804,327.8891947,0.036347,307.7694242,322.8853097,0.0486543,302.9935723,297.3584155,0.018429
0.6455,316.2662303,327.9141753,0.0364015,307.7753183,322.9102866,0.0487157,302.9991749,297.3599219,0.0184424
0.646,316.2737718,327.9391558,0.036456,307.781206,322.9352634,0.0487772,303.0047717,297.3614256,0.0184558
0.6465,316.2813051,327.9641364,0.0365105,307.7870872,322.9602403,0.0488387,303.0103625,297.3629265,0.0184691
0.647,316.2888301,327.9891169,0.0365651,307.792962,322.9852171,0.0489001,303.0159474,297.3644247,0.0184825
0.6475,316.2963469,328.0140973,0.0366196,307.7988303,323.0101939,0.0489616,303.0215264,297.3659202,0.0184959
0.648,316.3038555,328.0390778,0.0366742,307.8046923,323.0351707,0.0490232,303.0270996,297.367413,0.0185092
0.6485,316.3113558,328.0640583,0.0367289,307.8105478,323.0601475,0.0490847,303.0326668,297.368903,0.0185225
0.649,316.3188479,328.0890387,0.0367835,307.8163969,323.0851242,0.0491463,303.0382282,297.3703903,0.0185359
0.6495,316.3263318,328.1140191,0.0368382,307.8222396,323.110101,0.0492079,303.0437837,297.3718749,0.0185492
0.65,316.3338075,328.1389995,0.0368929,307.8280759,323.1350777,0.0492695,303.0493333,297.3733569,0.0185625
0.6505,316.341275,328.1639799,0.0369476,307.8339058,323.1600544,0.0493311,303.0548771,297.3748361,0.0185758
0.651,316.3487343,328.1889602,0.0370024,307.8397294,323.1850311,0.0493928,303.060415,297.3763126,0.018589
0.6515,316.3561854,328.2139406,0.0370572,307.8455465,323.2100077,0.0494544,303.0659471,297.3777865,0.0186023
0.652,316.3636284,328.2389209,0.037112,307.8513573,323.2349844,0.0495161,303.0714733,297.3792576,0.0186156
0.6525,316.3710632,328.2639012,0.0371668,307.8571618,323.259961,0.0495778,303.0769937,297.3807261,0.0186288
0.653,316.3784899,328.2888815,0.0372217,307.8629598,323.2849376,0.0496396,303.0825083,297.3821919,0.0186421
0.6535,316.3859084,328.3138618,0.0372766,307.8687516,323.3099142,0.0497013,303.088017,297.383655,0.0186553
0.654,316.3933188,328.338842,0.0373315,307.874537,323.3348908,0.0497631,303.0935199,297.3851155,0.0186685
0.6545,316.400721,328.3638222,0.0373864,307.880316,323.3598674,0.0498249,303.099017,297.3865733,0.0186817
0.655,316.4081152,328.3888024,0.0374414,307.8860888,323.3848439,0.0498867,303.1045082,297.3880285,0.0186949
0.6555,316.4155012,328.4137826,0.0374963,307.8918552,323.4098205,0.0499485,303.1099937,297.389481,0.0187081
0.656,316.4228792,328.4387628,0.0375514,307.8976153,323.434797,0.0500104,303.1154733,297.3909308,0.0187213
0.6565,316.4302491,328.463743,0.0376064,307.9033691,323.4597735,0.0500722,303.1209472,297.392378,0.0187345
0.657,316.4376108,328.4887231,0.0376614,307.9091166,323.48475,0.0501341,303.1264152,297.3938226,0.0187476
0.6575,316.4449646,328.5137032,0.0377165,307.9148578,323.5097264,0.0501961,303.1318775,297.3952645,0.0187608
0.658,316.4523102,328.5386833,0.0377716,307.9205927,323.5347029,0.050258,303.137334,297.3967038,0.0187739
0.6585,316.4596478,328.5636634,0.0378268,307.9263214,323.5596793,0.0503199,303.1427847,297.3981405,0.018787
0.659,316.4669774,328.5886435,0.0378819,307.9320437,323.5846557,0.0503819,303.1482296,297.3995746,0.0188002
0.6595,316.4742989,328.6136235,0.0379371,307.9377599,323.6096321,0.0504439,303.1536688,297.401006,0.0188133
0.66,316.4816124,328.6386035,0.0379923,307.9434697,323.6346085,0.0505059,303.1591022,297.4024348,0.0188264
0.6605,316.4889179,328.6635835,0.0380476,307.9491733,323.6595848,0.050568,303.1645298,297.4038611,0.0188394
0.661,316.4962154,328.6885635,0.0381028,307.9548707,323.6845612,0.05063,303.1699517,297.4052847,0.0188525
0.6615,316.5035049,328.7135435,0.0381581,307.9605618,323.7095375,0.0506921,303.1753679,297.4067057,0.0188656
0.662,316.5107864,328.7385235,0.0382134,307.9662467,323.7345138,0.0507542,303.1807783,297.4081241,0.0188786
0.6625,316.5180599,328.7635034,0.0382688,307.9719254,323.7594901,0.0508163,303.186183,297.40954,0.0188917
0.663,316.5253254,328.7884833,0.0383241,307.9775979,323.7844664,0.0508784,303.1915819,297.4109532,0.0189047
0.6635,316.532583,328.8134632,0.0383795,307.9832642,323.8094426,0.0509406,303.1969751,297.4123639,0.0189177
0.664,316.5398326,328.8384431,0.0384349,307.9889242,323.8344189,0.0510028,303.2023626,297.413772,0.0189308
0.6645,316.5470743,328.863423,0.0384903,307.9945781,323.8593951,0.0510649,303.2077444,297.4151775,0.0189438
0.665,316.554308,328.8884028,0.0385458,308.0002258,323.8843713,0.0511272,303.2131205,297.4165805,0.0189568
0.6655,316.5615338,328.9133826,0.0386013,308.0058673,323.9093475,0.0511894,303.2184908,297.4179809,0.0189697
0.666,316.5687517,328.9383624,0.0386568,308.0115026,323.9343236,0.0512517,303.2238555,297.4193787,0.0189827
0.6665,316.5759616,328.9633422,0.0387123,308.0171317,323.9592998,0.0513139,303.2292144,297.420774,0.0189957
0.667,316.5831637,328.988322,0.0387679,308.0227547,323.9842759,0.0513762,303.2345677,297.4221667,0.0190086
0.6675,316.5903579,329.0133017,0.0388235,308.0283716,324.009252,0.0514385,303.2399153,297.4235569,0.0190216
0.668,316.5975442,329.0382815,0.0388791,308.0339823,324.0342281,0.0515009,303.2452572,297.4249446,0.0190345
0.6685,316.6047226,329.0632612,0.0389347,308.0395868,324.0592042,0.0515632,303.2505934,297.4263297,0.0190474
0.669,316.6118931,329.0882409,0.0389904,308.0451853,324.0841803,0.0516256,303.255924,297.4277123,0.0190603
0.6695,316.6190558,329.1132206,0.039046,308.0507776,324.1091563,0.051688,303.2612489,297.4290923,0.0190732
0.67,316.6262106,329.1382002,0.0391018,308.0563637,324.1341323,0.0517504,303.2665681,297.4304698,0.0190861
0.6705,316.6333576,329.1631799,0.0391575,308.0619438,324.1591084,0.0518128,303.2718817,297.4318448,0.019099
0.671,316.6404967,329.1881595,0.0392132,308.0675178,324.1840843,0.0518753,303.2771896,297.4332173,0.0191119
0.6715,316.6476281,329.2131391,0.039269,308.0730856,324.2090603,0.0519377,303.2824919,297.4345873,0.0191247
0.672,316.6547516,329.2381187,0.0393248,308.0786474,324.2340363,0.0520002,303.2877885,297.4359548,0.0191376
0.6725,316.6618673,329.2630983,0.0393806,308.0842031,324.2590122,0.0520627,303.2930796,297.4373197,0.0191504
0.673,316.6689751,329.2880778,0.0394365,308.0897527,324.2839881,0.0521253,303.2983649,297.4386822,0.0191633
0.6735,316.6760752,329.3130574,0.0394924,308.0952962,324.308964,0.0521878,303.3036447,297.4400422,0.0191761
0.674,316.6831676,329.3380369,0.0395483,308.1008337,324.3339399,0.0522504,303.3089188,297.4413997,0.0191889
0.6745,316.6902521,329.3630164,0.0396042,308.1063651,324.3589158,0.052313,303.3141873,297.4427547,0.0192017
0.675,316.6973289,329.3879958,0.0396601,308.1118905,324.3838916,0.0523756,303.3194502,297.4441072,0.0192145
0.6755,316.7043979,329.4129753,0.0397161,308.1174098,324.4088675,0.0524382,303.3247075,297.4454572,0.0192273
0.676,316.7114592,329.4379547,0.0397721,308.1229231,324.4338433,0.0525008,303.3299592,297.4468048,0.01924
0.6765,316.7185127,329.4629342,0.0398281,308.1284303,324.4588191,0.0525635,303.3352053,297.4481499,0.0192528
0.677,316.7255585,329.4879136,0.0398842,308.1339315,324.4837949,0.0526262,303.3404459,297.4494925,0.0192655
0.6775,316.7325966,329.512893,0.0399402,308.1394267,324.5087706,0.0526889,303.3456808,297.4508327,0.0192783
0.678,316.7396269,329.5378723,0.0399963,308.1449159,324.5337464,0.0527516,303.3509101,297.4521704,0.019291
0.6785,316.7466496,329.5628517,0.0400525,308.1503991,324.5587221,0.0528144,303.3561339,297.4535057,0.0193037
0.679,316.7536645,329.587831,0.0401086,308.1558763,324.5836978,0.0528771,303.3613521,297.4548385,0.0193164
0.6795,316.7606718,329.6128103,0.0401648,308.1613475,324.6086735,0.0529399,303.3665647,297.4561689,0.0193291
0.68,316.7676713,329.6377896,0.040221,308.1668127,324.6336492,0.0530027,303.3717718,297.4574968,0.0193418
0.6805,316.7746632,329.6627689,0.0402772,308.1722719,324.6586248,0.0530655,303.3769733,297.4588224,0.0193545
0.681,316.7816475,329.6877482,0.0403334,308.1777251,324.6836005,0.0531284,303.3821693,297.4601454,0.0193671
0.6815,316.7886241,329.7127274,0.0403897,308.1831724,324.7085761,0.0531912,303.3873597,297.4614661,0.0193798
0.682,316.795593,329.7377067,0.040446,308.1886138,324.7335517,0.0532541,303.3925446,297.4627843,0.0193924
0.6825,316.8025543,329.7626859,0.0405023,308.1940491,324.7585273,0.053317,303.3977239,297.4641001,0.0194051
0.683,316.809508,329.7876651,0.0405586,308.1994785,324.7835029,0.0533799,303.402898,297.4654135,0.0194177
0.6835,316.816454,329.8126442,0.0406149,308.2049019,324.8084784,0.0534428,303.4080668,297.4667245,0.0194303
0.684,316.8233925,329.8376234,0.0406713,308.2103194,324.833454,0.0535058,303.41323,297.4680331,0.0194429
0.6845,316.8303234,329.8626025,0.0407277,308.2157309,324.8584295,0.0535688,303.4183878,297.4693393,0.0194555
0.685,316.8372466,329.8875816,0.0407842,308.2211365,324.883405,0.0536317,303.42354,297.4706431,0.0194681
0.6855,316.8441623,329.9125607,0.0408406,308.2265362,324.9083805,0.0536948,303.4286868,297.4719445,0.0194807
0.686,316.8510704,329.9375398,0.0408971,308.23193,324.9333559,0.0537578,303.433828,297.4732435,0.0194932
0.6865,316.8579709,329.9625189,0.0409536,308.2373179,324.9583314,0.0538208,303.4389638,297.4745401,0.0195058
0.687,316.8648638,329.9874979,0.0410101,308.2426999,324.9833068,0.0538839,303.4440942,297.4758344,0.0195183
0.6875,316.8717492,330.0124769,0.0410666,308.248076,325.0082822,0.053947,303.449219,297.4771262,0.0195309
0.688,316.8786271,330.037456,0.0411232,308.2534462,325.0332576,0.0540101,303.4543384,297.4784157,0.0195434
0.6885,316.8854974,330.0624349,0.0411798,308.2588105,325.058233,0.0540732,303.4594524,297.4797028,0.0195559
0.689,316.8923602,330.0874139,0.0412364,308.264169,325.0832083,0.0541364,303.4645609,297.4809876,0.0195684
0.6895,316.8992154,330.1123929,0.0412931,308.2695216,325.1081837,0.0541995,303.4696639,297.48227,0.0195809
0.69,316.9060632,330.1373718,0.0413497,308.2748683,325.133159,0.0542627,303.4747616,297.4835501,0.0195934
0.6905,316.9129034,330.1623507,0.0414064,308.2802092,325.1581343,0.0543259,303.4798537,297.4848278,0.0196059
0.691,316.9197362,330.1873296,0.0414631,308.2855442,325.1831096,0.0543891,303.4849405,297.4861031,0.0196183
0.6915,316.9265614,330.2123085,0.0415199,308.2908734,325.2080848,0.0544523,303.4900218,297.4873761,0.0196308
0.692,316.9333792,330.2372874,0.0415766,308.2961968,325.2330601,0.0545156,303.4950977,297.4886468,0.0196432
0.6925,316.9401895,330.2622662,0.0416334,308.3015143,325.2580353,0.0545789,303.5001682,297.4899151,0.0196557
0.693,316.9469924,330.2872451,0.0416902,308.306826,325.2830105,0.0546422,303.5052333,297.4911811,0.0196681
0.6935,316.9537878,330.3122239,0.041747,308.3121319,325.3079857,0.0547055,303.510293,297.4924448,0.0196805
0.694,316.9605757,330.3372027,0.0418039,308.317432,325.3329609,0.0547688,303.5153472,297.4937062,0.0196929
0.6945,316.9673562,330.3621814,0.0418607,308.3227262,325.3579361,0.0548322,303.5203961,297.4949652,0.0197053
0.695,316.9741293,330.3871602,0.0419176,308.3280147,325.3829112,0.0548955,303.5254396,297.4962219,0.0197177
0.6955,316.9808949,330.4121389,0.0419746,308.3332974,325.4078864,0.0549589,303.5304777,297.4974763,0.0197301
0.696,316.9876531,330.4371176,0.0420315,308.3385743,325.4328615,0.0550223,303.5355105,297.4987284,0.0197424
0.6965,316.994404,330.4620963,0.0420885,308.3438454,325.4578366,0.0550857,303.5405378,297.4999782,0.0197548
0.697,317.0011474,330.487075,0.0421454,308.3491108,325.4828116,0.0551492,303.5455598,297.5012258,0.0197671
0.6975,317.0078834,330.5120537,0.0422025,308.3543704,325.5077867,0.0552126,303.5505765,297.502471,0.0197795
0.698,317.0146121,330.5370323,0.0422595,308.3596242,325.5327617,0.0552761,303.5555877,297.5037139,0.0197918
0.6985,317.0213334,330.562011,0.0423165,308.3648723,325.5577367,0.0553396,303.5605936,297.5049545,0.0198041
0.699,317.0280473,330.5869896,0.0423736,308.3701146,325.5827118,0.0554031,303.5655942,297.5061929,0.0198164
0.6995,317.0347539,330.6119682,0.0424307,308.3753512,325.6076867,0.0554667,303.5705895,297.5074289,0.0198287
0.7,317.0414531,330.6369468,0.0424879,308.3805821,325.6326617,0.0555302,303.5755793,297.5086627,0.019841
0.7005,317.048145,330.6619253,0.042545,308.3858072,325.6576367,0.0555938,303.5805639,297.5098943,0.0198533
0.701,317.0548295,330.6869039,0.0426022,308.3910266,325.6826116,0.0556574,303.5855431,297.5111235,0.0198655
0.7015,317.0615067,330.7118824,0.0426594,308.3962403,325.7075865,0.055721,303.590517,297.5123505,0.0198778
0.702,317.0681766,330.7368609,0.0427166,308.4014483,325.7325614,0.0557846,303.5954856,297.5135753,0.01989
0.7025,317.0748392,330.7618394,0.0427738,308.4066506,325.7575363,0.0558482,303.6004489,297.5147978,0.0199023
0.703,317.0814945,330.7868178,0.0428311,308.4118471,325.7825111,0.0559119,303.6054069,297.516018,0.0199145
0.7035,317.0881425,330.8117963,0.0428884,308.417038,325.807486,0.0559756,303.6103596,297.517236,0.0199267
0.704,317.0947832,330.8367747,0.0429457,308.4222232,325.8324608,0.0560393,303.6153069,297.5184517,0.0199389
0.7045,317.1014167,330.8617531,0.043003,308.4274027,325.8574356,0.056103,303.620249,297.5196652,0.0199511
0.705,317.1080428,330.8867315,0.0430604,308.4325766,325.8824104,0.0561667,303.6251858,297.5208765,0.0199633
0.7055,317.1146617,330.9117099,0.0431177,308.4377448,325.9073852,0.0562305,303.6301173,297.5220855,0.0199754
0.706,317.1212734,330.9366883,0.0431751,308.4429073,325.9323599,0.0562943,303.6350436,297.5232924,0.0199876
0.7065,317.1278778,330.9616666,0.0432326,308.4480642,325.9573347,0.056358,303.6399645,297.524497,0.0199998
0.707,317.134475,330.986645,0.04329,308.4532154,325.9823094,0.0564218,303.6448802,297.5256993,0.0200119
0.7075,317.141065,331.0116233,0.0433475,308.4583609,326.0072841,0.0564857,303.6497906,297.5268995,0.020024
0.708,317.1476477,331.0366016,0.043405,308.4635009,326.0322588,0.0565495,303.6546958,297.5280974,0.0200362
0.7085,317.1542232,331.0615798,0.0434625,308.4686352,326.0572334,0.0566134,303.6595957,297.5292932,0.0200483
0.709,317.1607915,331.0865581,0.04352,308.4737639,326.0822081,0.0566773,303.6644904,297.5304867,0.0200604
0.7095,317.1673527,331.1115363,0.0435776,308.4788869,326.1071827,0.0567412,303.6693799,297.5316781,0.0200725
0.71,317.1739066,331.1365145,0.0436351,308.4840044,326.1321573,0.0568051,303.674264,297.5328672,0.0200846
0.7105,317.1804534,331.1614927,0.0436927,308.4891162,326.1571319,0.056869,303.679143,297.5340541,0.0200966
0.711,317.186993,331.1864709,0.0437504,308.4942224,326.1821065,0.056933,303.6840167,297.5352389,0.0201087
0.7115,317.1935254,331.2114491,0.043808,308.4993231,326.207081,0.0569969,303.6888853,297.5364215,0.0201208
0.712,317.2000507,331.2364272,0.0438657,308.5044181,326.2320556,0.0570609,303.6937486,297.5376019,0.0201328
0.7125,317.2065688,331.2614054,0.0439234,308.5095076,326.2570301,0.0571249,303.6986066,297.5387801,0.0201448
0.713,317.2130798,331.2863835,0.0439811,308.5145915,326.2820046,0.0571889,303.7034595,297.5399562,0.0201569
0.7135,317.2195836,331.3113616,0.0440388,308.5196698,326.3069791,0.057253,303.7083072,297.54113,0.0201689
0.714,317.2260804,331.3363396,0.0440966,308.5247426,326.3319536,0.057317,303.7131497,297.5423017,0.0201809
0.7145,317.23257,331.3613177,0.0441544,308.5298098,326.356928,0.0573811,303.7179869,297.5434713,0.0201929
0.715,317.2390525,331.3862957,0.0442122,308.5348714,326.3819024,0.0574452,303.722819,297.5446387,0.0202049
0.7155,317.2455279,331.4112738,0.04427,308.5399275,326.4068769,0.0575093,303.7276459,297.5458039,0.0202168
0.716,317.2519962,331.4362518,0.0443278,308.5449781,326.4318513,0.0575735,303.7324677,297.546967,0.0202288
0.7165,317.2584575,331.4612297,0.0443857,308.5500231,326.4568256,0.0576376,303.7372842,297.548128,0.0202408
0.717,317.2649116,331.4862077,0.0444436,308.5550626,326.4818,0.0577018,303.7420956,297.5492868,0.0202527
0.7175,317.2713587,331.5111857,0.0445015,308.5600966,326.5067743,0.0577659,303.7469018,297.5504435,0.0202646
0.718,317.2777987,331.5361636,0.0445594,308.565125,326.5317487,0.0578301,303.7517029,297.551598,0.0202766
0.7185,317.2842317,331.5611415,0.0446174,308.5701479,326.556723,0.0578944,303.7564988,297.5527504,0.0202885
0.719,317.2906577,331.5861194,0.0446754,308.5751654,326.5816973,0.0579586,303.7612896,297.5539007,0.0203004
0.7195,317.2970766,331.6110973,0.0447334,308.5801773,326.6066715,0.0580229,303.7660752,297.5550488,0.0203123
0.72,317.3034884,331.6360751,0.0447914,308.5851837,326.6316458,0.0580871,303.7708557,297.5561949,0.0203242
0.7205,317.3098933,331.661053,0.0448494,308.5901847,326.65662,0.0581514,303.775631,297.5573388,0.020336
0.721,317.3162911,331.6860308,0.0449075,308.5951801,326.6815942,0.0582157,303.7804012,297.5584806,0.0203479
0.7215,317.322682,331.7110086,0.0449656,308.6001701,326.7065684,0.05828,303.7851663,297.5596203,0.0203598
0.722,317.3290658,331.7359864,0.0450237,308.6051546,326.7315426,0.0583444,303.7899263,297.5607579,0.0203716
0.7225,317.3354427,331.7609642,0.0450818,308.6101336,326.7565168,0.0584088,303.7946811,297.5618934,0.0203834
0.723,317.3418125,331.7859419,0.04514,308.6151072,326.7814909,0.0584731,303.7994308,297.5630268,0.0203953
0.7235,317.3481754,331.8109197,0.0451981,308.6200754,326.8064651,0.0585375,303.8041755,297.5641581,0.0204071
0.724,317.3545314,331.8358974,0.0452563,308.625038,326.8314392,0.0586019,303.808915,297.5652873,0.0204189
