time,cosFM.phi,sinFM.phi,cosAM.phi,sinAM.phi,sine.phi
0.5136,323.0687463,323.0687463,322.7043974,322.7043974,322.7043974
0.5137,323.136938,323.136938,322.7672292,322.7672292,322.7672292
0.5138,323.2051687,323.2051687,322.8300611,322.8300611,322.8300611
0.5139,323.2734382,323.2734382,322.8928929,322.8928929,322.8928929
0.514,323.3417466,323.3417466,322.9557248,322.9557248,322.9557248
0.5141,323.4100939,323.4100939,323.0185566,323.0185566,323.0185566
0.5142,323.47848,323.47848,323.0813885,323.0813885,323.0813885
0.5143,323.546905,323.546905,323.1442203,323.1442203,323.1442203
0.5144,323.6153688,323.6153688,323.2070522,323.2070522,323.2070522
0.5145,323.6838714,323.6838714,323.2698841,323.2698841,323.2698841
0.5146,323.7524129,323.7524129,323.3327159,323.3327159,323.3327159
0.5147,323.8209932,323.8209932,323.3955478,323.3955478,323.3955478
0.5148,323.8896122,323.8896122,323.4583796,323.4583796,323.4583796
0.5149,323.9582701,323.9582701,323.5212115,323.5212115,323.5212115
0.515,324.0269668,324.0269668,323.5840433,323.5840433,323.5840433
0.5151,324.0957022,324.0957022,323.6468752,323.6468752,323.6468752
0.5152,324.1644764,324.1644764,323.709707,323.709707,323.709707
0.5153,324.2332893,324.2332893,323.7725389,323.7725389,323.7725389
0.5154,324.302141,324.302141,323.8353707,323.8353707,323.8353707
0.5155,324.3710315,324.3710315,323.8982026,323.8982026,323.8982026
0.5156,324.4399606,324.4399606,323.9610344,323.9610344,323.9610344
0.5157,324.5089285,324.5089285,324.0238663,324.0238663,324.0238663
0.5158,324.5779351,324.5779351,324.0866981,324.0866981,324.0866981
0.5159,324.6469804,324.6469804,324.14953,324.14953,324.14953
0.516,324.7160644,324.7160644,324.2123619,324.2123619,324.2123619
0.5161,324.7851871,324.7851871,324.2751937,324.2751937,324.2751937
0.5162,324.8543484,324.8543484,324.3380256,324.3380256,324.3380256
0.5163,324.9235484,324.9235484,324.4008574,324.4008574,324.4008574
0.5164,324.9927871,324.9927871,324.4636893,324.4636893,324.4636893
0.5165,325.0620643,325.0620643,324.5265211,324.5265211,324.5265211
0.5166,325.1313803,325.1313803,324.589353,324.589353,324.589353
0.5167,325.2007348,325.2007348,324.6521848,324.6521848,324.6521848
0.5168,325.270128,325.270128,324.7150167,324.7150167,324.7150167
0.5169,325.3395597,325.3395597,324.7778485,324.7778485,324.7778485
0.517,325.4090301,325.4090301,324.8406804,324.8406804,324.8406804
0.5171,325.478539,325.478539,324.9035122,324.9035122,324.9035122
0.5172,325.5480865,325.5480865,324.9663441,324.9663441,324.9663441
0.5173,325.6176726,325.6176726,325.0291759,325.0291759,325.0291759
0.5174,325.6872972,325.6872972,325.0920078,325.0920078,325.0920078
0.5175,325.7569604,325.7569604,325.1548396,325.1548396,325.1548396
0.5176,325.826662,325.826662,325.2176715,325.2176715,325.2176715
0.5177,325.8964022,325.8964022,325.2805034,325.2805034,325.2805034
0.5178,325.966181,325.966181,325.3433352,325.3433352,325.3433352
0.5179,326.0359982,326.0359982,325.4061671,325.4061671,325.4061671
0.518,326.1058538,326.1058538,325.4689989,325.4689989,325.4689989
0.5181,326.175748,326.175748,325.5318308,325.5318308,325.5318308
0.5182,326.2456806,326.2456806,325.5946626,325.5946626,325.5946626
0.5183,326.3156517,326.3156517,325.6574945,325.6574945,325.6574945
0.5184,326.3856612,326.3856612,325.7203263,325.7203263,325.7203263
0.5185,326.4557092,326.4557092,325.7831582,325.7831582,325.7831582
0.5186,326.5257956,326.5257956,325.84599,325.84599,325.84599
0.5187,326.5959203,326.5959203,325.9088219,325.9088219,325.9088219
0.5188,326.6660835,326.6660835,325.9716537,325.9716537,325.9716537
0.5189,326.7362851,326.7362851,326.0344856,326.0344856,326.0344856
0.519,326.806525,326.806525,326.0973174,326.0973174,326.0973174
0.5191,326.8768033,326.8768033,326.1601493,326.1601493,326.1601493
0.5192,326.9471199,326.9471199,326.2229811,326.2229811,326.2229811
0.5193,327.0174749,327.0174749,326.285813,326.285813,326.285813
0.5194,327.0878682,327.0878682,326.3486449,326.3486449,326.3486449
0.5195,327.1582999,327.1582999,326.4114767,326.4114767,326.4114767
0.5196,327.2287698,327.2287698,326.4743086,326.4743086,326.4743086
0.5197,327.299278,327.299278,326.5371404,326.5371404,326.5371404
0.5198,327.3698245,327.3698245,326.5999723,326.5999723,326.5999723
0.5199,327.4404093,327.4404093,326.6628041,326.6628041,326.6628041
0.52,327.5110323,327.5110323,326.725636,326.725636,326.725636
0.5201,327.5816936,327.5816936,326.7884678,326.7884678,326.7884678
0.5202,327.6523931,327.6523931,326.8512997,326.8512997,326.8512997
0.5203,327.7231308,327.7231308,326.9141315,326.9141315,326.9141315
0.5204,327.7939067,327.7939067,326.9769634,326.9769634,326.9769634
0.5205,327.8647208,327.8647208,327.0397952,327.0397952,327.0397952
0.5206,327.9355731,327.9355731,327.1026271,327.1026271,327.1026271
0.5207,328.0064636,328.0064636,327.1654589,327.1654589,327.1654589
0.5208,328.0773922,328.0773922,327.2282908,327.2282908,327.2282908
0.5209,328.148359,328.148359,327.2911227,327.2911227,327.2911227
0.521,328.2193639,328.2193639,327.3539545,327.3539545,327.3539545
0.5211,328.290407,328.290407,327.4167864,327.4167864,327.4167864
0.5212,328.3614881,328.3614881,327.4796182,327.4796182,327.4796182
0.5213,328.4326073,328.4326073,327.5424501,327.5424501,327.5424501
0.5214,328.5037646,328.5037646,327.6052819,327.6052819,327.6052819
0.5215,328.57496,328.57496,327.6681138,327.6681138,327.6681138
0.5216,328.6461934,328.6461934,327.7309456,327.7309456,327.7309456
0.5217,328.7174649,328.7174649,327.7937775,327.7937775,327.7937775
0.5218,328.7887744,328.7887744,327.8566093,327.8566093,327.8566093
0.5219,328.8601219,328.8601219,327.9194412,327.9194412,327.9194412
0.522,328.9315074,328.9315074,327.982273,327.982273,327.982273
0.5221,329.0029309,329.0029309,328.0451049,328.0451049,328.0451049
0.5222,329.0743924,329.0743924,328.1079367,328.1079367,328.1079367
0.5223,329.1458918,329.1458918,328.1707686,328.1707686,328.1707686
0.5224,329.2174292,329.2174292,328.2336004,328.2336004,328.2336004
0.5225,329.2890045,329.2890045,328.2964323,328.2964323,328.2964323
0.5226,329.3606177,329.3606177,328.3592642,328.3592642,328.3592642
0.5227,329.4322689,329.4322689,328.422096,328.422096,328.422096
0.5228,329.5039579,329.5039579,328.4849279,328.4849279,328.4849279
0.5229,329.5756848,329.5756848,328.5477597,328.5477597,328.5477597
0.523,329.6474496,329.6474496,328.6105916,328.6105916,328.6105916
0.5231,329.7192523,329.7192523,328.6734234,328.6734234,328.6734234
0.5232,329.7910927,329.7910927,328.7362553,328.7362553,328.7362553
0.5233,329.862971,329.862971,328.7990871,328.7990871,328.7990871
0.5234,329.9348871,329.9348871,328.861919,328.861919,328.861919
0.5235,330.006841,330.006841,328.9247508,328.9247508,328.9247508
0.5236,330.0788327,330.0788327,328.9875827,328.9875827,328.9875827
0.5237,330.1508622,330.1508622,329.0504145,329.0504145,329.0504145
0.5238,330.2229294,330.2229294,329.1132464,329.1132464,329.1132464
0.5239,330.2950343,330.2950343,329.1760782,329.1760782,329.1760782
0.524,330.3671769,330.3671769,329.2389101,329.2389101,329.2389101
0.5241,330.4393573,330.4393573,329.3017419,329.3017419,329.3017419
0.5242,330.5115754,330.5115754,329.3645738,329.3645738,329.3645738
0.5243,330.5838311,330.5838311,329.4274057,329.4274057,329.4274057
0.5244,330.6561245,330.6561245,329.4902375,329.4902375,329.4902375
0.5245,330.7284556,330.7284556,329.5530694,329.5530694,329.5530694
0.5246,330.8008243,330.8008243,329.6159012,329.6159012,329.6159012
0.5247,330.8732306,330.8732306,329.6787331,329.6787331,329.6787331
0.5248,330.9456745,330.9456745,329.7415649,329.7415649,329.7415649
0.5249,331.018156,331.018156,329.8043968,329.8043968,329.8043968
0.525,331.0906751,331.0906751,329.8672286,329.8672286,329.8672286
0.5251,331.1632317,331.1632317,329.9300605,329.9300605,329.9300605
0.5252,331.2358259,331.2358259,329.9928923,329.9928923,329.9928923
0.5253,331.3084576,331.3084576,330.0557242,330.0557242,330.0557242
0.5254,331.3811269,331.3811269,330.118556,330.118556,330.118556
0.5255,331.4538336,331.4538336,330.1813879,330.1813879,330.1813879
0.5256,331.5265778,331.5265778,330.2442197,330.2442197,330.2442197
0.5257,331.5993595,331.5993595,330.3070516,330.3070516,330.3070516
0.5258,331.6721786,331.6721786,330.3698835,330.3698835,330.3698835
0.5259,331.7450352,331.7450352,330.4327153,330.4327153,330.4327153
0.526,331.8179291,331.8179291,330.4955472,330.4955472,330.4955472
0.5261,331.8908605,331.8908605,330.558379,330.558379,330.558379
0.5262,331.9638293,331.9638293,330.6212109,330.6212109,330.6212109
0.5263,332.0368355,332.0368355,330.6840427,330.6840427,330.6840427
0.5264,332.109879,332.109879,330.7468746,330.7468746,330.7468746
0.5265,332.1829598,332.1829598,330.8097064,330.8097064,330.8097064
0.5266,332.256078,332.256078,330.8725383,330.8725383,330.8725383
0.5267,332.3292335,332.3292335,330.9353701,330.9353701,330.9353701
0.5268,332.4024262,332.4024262,330.998202,330.998202,330.998202
0.5269,332.4756563,332.4756563,331.0610338,331.0610338,331.0610338
0.527,332.5489236,332.5489236,331.1238657,331.1238657,331.1238657
0.5271,332.6222282,332.6222282,331.1866975,331.1866975,331.1866975
0.5272,332.69557,332.69557,331.2495294,331.2495294,331.2495294
0.5273,332.7689489,332.7689489,331.3123612,331.3123612,331.3123612
0.5274,332.8423651,332.8423651,331.3751931,331.3751931,331.3751931
0.5275,332.9158185,332.9158185,331.438025,331.438025,331.438025
0.5276,332.989309,332.989309,331.5008568,331.5008568,331.5008568
0.5277,333.0628367,333.0628367,331.5636887,331.5636887,331.5636887
0.5278,333.1364015,333.1364015,331.6265205,331.6265205,331.6265205
0.5279,333.2100034,333.2100034,331.6893524,331.6893524,331.6893524
0.528,333.2836424,333.2836424,331.7521842,331.7521842,331.7521842
0.5281,333.3573185,333.3573185,331.8150161,331.8150161,331.8150161
0.5282,333.4310316,333.4310316,331.8778479,331.8778479,331.8778479
0.5283,333.5047818,333.5047818,331.9406798,331.9406798,331.9406798
0.5284,333.578569,333.578569,332.0035116,332.0035116,332.0035116
0.5285,333.6523932,333.6523932,332.0663435,332.0663435,332.0663435
0.5286,333.7262544,333.7262544,332.1291753,332.1291753,332.1291753
0.5287,333.8001526,333.8001526,332.1920072,332.1920072,332.1920072
0.5288,333.8740877,333.8740877,332.254839,332.254839,332.254839
0.5289,333.9480598,333.9480598,332.3176709,332.3176709,332.3176709
0.529,334.0220688,334.0220688,332.3805027,332.3805027,332.3805027
0.5291,334.0961147,334.0961147,332.4433346,332.4433346,332.4433346
0.5292,334.1701974,334.1701974,332.5061665,332.5061665,332.5061665
0.5293,334.2443171,334.2443171,332.5689983,332.5689983,332.5689983
0.5294,334.3184736,334.3184736,332.6318302,332.6318302,332.6318302
0.5295,334.3926669,334.3926669,332.694662,332.694662,332.694662
0.5296,334.466897,334.466897,332.7574939,332.7574939,332.7574939
0.5297,334.541164,334.541164,332.8203257,332.8203257,332.8203257
0.5298,334.6154677,334.6154677,332.8831576,332.8831576,332.8831576
0.5299,334.6898082,334.6898082,332.9459894,332.9459894,332.9459894
0.53,334.7641854,334.7641854,333.0088213,333.0088213,333.0088213
0.5301,334.8385993,334.8385993,333.0716531,333.0716531,333.0716531
0.5302,334.91305,334.91305,333.134485,333.134485,333.134485
0.5303,334.9875373,334.9875373,333.1973168,333.1973168,333.1973168
0.5304,335.0620613,335.0620613,333.2601487,333.2601487,333.2601487
0.5305,335.136622,335.136622,333.3229805,333.3229805,333.3229805
0.5306,335.2112193,335.2112193,333.3858124,333.3858124,333.3858124
0.5307,335.2858532,335.2858532,333.4486443,333.4486443,333.4486443
0.5308,335.3605237,335.3605237,333.5114761,333.5114761,333.5114761
0.5309,335.4352307,335.4352307,333.574308,333.574308,333.574308
0.531,335.5099744,335.5099744,333.6371398,333.6371398,333.6371398
0.5311,335.5847545,335.5847545,333.6999717,333.6999717,333.6999717
0.5312,335.6595712,335.6595712,333.7628035,333.7628035,333.7628035
0.5313,335.7344244,335.7344244,333.8256354,333.8256354,333.8256354
0.5314,335.8093141,335.8093141,333.8884672,333.8884672,333.8884672
0.5315,335.8842402,335.8842402,333.9512991,333.9512991,333.9512991
0.5316,335.9592028,335.9592028,334.0141309,334.0141309,334.0141309
0.5317,336.0342018,336.0342018,334.0769628,334.0769628,334.0769628
0.5318,336.1092372,336.1092372,334.1397946,334.1397946,334.1397946
0.5319,336.184309,336.184309,334.2026265,334.2026265,334.2026265
0.532,336.2594171,336.2594171,334.2654583,334.2654583,334.2654583
0.5321,336.3345616,336.3345616,334.3282902,334.3282902,334.3282902
0.5322,336.4097425,336.4097425,334.391122,334.391122,334.391122
0.5323,336.4849596,336.4849596,334.4539539,334.4539539,334.4539539
0.5324,336.560213,336.560213,334.5167858,334.5167858,334.5167858
0.5325,336.6355027,336.6355027,334.5796176,334.5796176,334.5796176
0.5326,336.7108287,336.7108287,334.6424495,334.6424495,334.6424495
0.5327,336.7861908,336.7861908,334.7052813,334.7052813,334.7052813
0.5328,336.8615892,336.8615892,334.7681132,334.7681132,334.7681132
0.5329,336.9370238,336.9370238,334.830945,334.830945,334.830945
0.533,337.0124945,337.0124945,334.8937769,334.8937769,334.8937769
0.5331,337.0880014,337.0880014,334.9566087,334.9566087,334.9566087
0.5332,337.1635445,337.1635445,335.0194406,335.0194406,335.0194406
0.5333,337.2391236,337.2391236,335.0822724,335.0822724,335.0822724
0.5334,337.3147388,337.3147388,335.1451043,335.1451043,335.1451043
0.5335,337.3903901,337.3903901,335.2079361,335.2079361,335.2079361
0.5336,337.4660774,337.4660774,335.270768,335.270768,335.270768
0.5337,337.5418008,337.5418008,335.3335998,335.3335998,335.3335998
0.5338,337.6175602,337.6175602,335.3964317,335.3964317,335.3964317
0.5339,337.6933555,337.6933555,335.4592636,335.4592636,335.4592636
0.534,337.7691868,337.7691868,335.5220954,335.5220954,335.5220954
0.5341,337.8450541,337.8450541,335.5849273,335.5849273,335.5849273
0.5342,337.9209573,337.9209573,335.6477591,335.6477591,335.6477591
0.5343,337.9968964,337.9968964,335.710591,335.710591,335.710591
0.5344,338.0728714,338.0728714,335.7734228,335.7734228,335.7734228
0.5345,338.1488822,338.1488822,335.8362547,335.8362547,335.8362547
0.5346,338.2249289,338.2249289,335.8990865,335.8990865,335.8990865
0.5347,338.3010114,338.3010114,335.9619184,335.9619184,335.9619184
0.5348,338.3771297,338.3771297,336.0247502,336.0247502,336.0247502
0.5349,338.4532838,338.4532838,336.0875821,336.0875821,336.0875821
0.535,338.5294737,338.5294737,336.1504139,336.1504139,336.1504139
0.5351,338.6056993,338.6056993,336.2132458,336.2132458,336.2132458
0.5352,338.6819606,338.6819606,336.2760776,336.2760776,336.2760776
0.5353,338.7582575,338.7582575,336.3389095,336.3389095,336.3389095
0.5354,338.8345902,338.8345902,336.4017413,336.4017413,336.4017413
0.5355,338.9109585,338.9109585,336.4645732,336.4645732,336.4645732
0.5356,338.9873624,338.9873624,336.5274051,336.5274051,336.5274051
0.5357,339.063802,339.063802,336.5902369,336.5902369,336.5902369
0.5358,339.1402771,339.1402771,336.6530688,336.6530688,336.6530688
0.5359,339.2167878,339.2167878,336.7159006,336.7159006,336.7159006
0.536,339.2933341,339.2933341,336.7787325,336.7787325,336.7787325
0.5361,339.3699158,339.3699158,336.8415643,336.8415643,336.8415643
0.5362,339.4465331,339.4465331,336.9043962,336.9043962,336.9043962
0.5363,339.5231858,339.5231858,336.967228,336.967228,336.967228
0.5364,339.599874,339.599874,337.0300599,337.0300599,337.0300599
0.5365,339.6765976,339.6765976,337.0928917,337.0928917,337.0928917
0.5366,339.7533566,339.7533566,337.1557236,337.1557236,337.1557236
0.5367,339.8301511,339.8301511,337.2185554,337.2185554,337.2185554
0.5368,339.9069809,339.9069809,337.2813873,337.2813873,337.2813873
0.5369,339.983846,339.983846,337.3442191,337.3442191,337.3442191
0.537,340.0607464,340.0607464,337.407051,337.407051,337.407051
0.5371,340.1376822,340.1376822,337.4698828,337.4698828,337.4698828
0.5372,340.2146532,340.2146532,337.5327147,337.5327147,337.5327147
0.5373,340.2916595,340.2916595,337.5955466,337.5955466,337.5955466
0.5374,340.368701,340.368701,337.6583784,337.6583784,337.6583784
0.5375,340.4457777,340.4457777,337.7212103,337.7212103,337.7212103
0.5376,340.5228896,340.5228896,337.7840421,337.7840421,337.7840421
0.5377,340.6000366,340.6000366,337.846874,337.846874,337.846874
0.5378,340.6772189,340.6772189,337.9097058,337.9097058,337.9097058
0.5379,340.7544362,340.7544362,337.9725377,337.9725377,337.9725377
0.538,340.8316886,340.8316886,338.0353695,338.0353695,338.0353695
0.5381,340.9089761,340.9089761,338.0982014,338.0982014,338.0982014
0.5382,340.9862986,340.9862986,338.1610332,338.1610332,338.1610332
0.5383,341.0636561,341.0636561,338.2238651,338.2238651,338.2238651
0.5384,341.1410487,341.1410487,338.2866969,338.2866969,338.2866969
0.5385,341.2184762,341.2184762,338.3495288,338.3495288,338.3495288
0.5386,341.2959387,341.2959387,338.4123606,338.4123606,338.4123606
0.5387,341.3734361,341.3734361,338.4751925,338.4751925,338.4751925
0.5388,341.4509685,341.4509685,338.5380244,338.5380244,338.5380244
0.5389,341.5285357,341.5285357,338.6008562,338.6008562,338.6008562
0.539,341.6061377,341.6061377,338.6636881,338.6636881,338.6636881
0.5391,341.6837746,341.6837746,338.7265199,338.7265199,338.7265199
0.5392,341.7614463,341.7614463,338.7893518,338.7893518,338.7893518
0.5393,341.8391529,341.8391529,338.8521836,338.8521836,338.8521836
0.5394,341.9168941,341.9168941,338.9150155,338.9150155,338.9150155
0.5395,341.9946701,341.9946701,338.9778473,338.9778473,338.9778473
0.5396,342.0724809,342.0724809,339.0406792,339.0406792,339.0406792
0.5397,342.1503263,342.1503263,339.103511,339.103511,339.103511
0.5398,342.2281867,342.2281867,339.1663429,339.1663429,339.1663429
0.5399,342.3060705,342.3060705,339.2291747,339.2291747,339.2291747
0.54,342.3839897,342.3839897,339.2920066,339.2920066,339.2920066
0.5401,342.4619444,342.4619444,339.3548384,339.3548384,339.3548384
0.5402,342.5399345,342.5399345,339.4176703,339.4176703,339.4176703
0.5403,342.6179599,342.6179599,339.4805021,339.4805021,339.4805021
0.5404,342.6960206,342.6960206,339.543334,339.543334,339.543334
0.5405,342.7741167,342.7741167,339.6061659,339.6061659,339.6061659
0.5406,342.852248,342.852248,339.6689977,339.6689977,339.6689977
0.5407,342.9304145,342.9304145,339.7318296,339.7318296,339.7318296
0.5408,343.0086163,343.0086163,339.7946614,339.7946614,339.7946614
0.5409,343.0868532,343.0868532,339.8574933,339.8574933,339.8574933
