time,controlBus.integerSignal_ref,controlBus.integerSignal_sim,controlBus.integerSignal_relerr,controlBus.booleanSignal_ref,controlBus.booleanSignal_sim,controlBus.booleanSignal_relerr,controlBus.subControlBus.myBooleanSignal_ref,controlBus.subControlBus.myBooleanSignal_sim,controlBus.subControlBus.myBooleanSignal_relerr
1.4528,3,3,0,1,1,0,1,1,0
1.4532,3,3,0,1,1,0,1,1,0
1.4536,3,3,0,1,1,0,1,1,0
1.454,3,3,0,1,1,0,1,1,0
1.4544,3,3,0,1,1,0,1,1,0
1.4548,3,3,0,1,1,0,1,1,0
1.4552,3,3,0,1,1,0,1,1,0
1.4556,3,3,0,1,1,0,1,1,0
1.456,3,3,0,1,1,0,1,1,0
1.4564,3,3,0,1,1,0,1,1,0
1.4568,3,3,0,1,1,0,1,1,0
1.4572,3,3,0,1,1,0,1,1,0
1.4576,3,3,0,1,1,0,1,1,0
1.458,3,3,0,1,1,0,1,1,0
1.4584,3,3,0,1,1,0,1,1,0
1.4588,3,3,0,1,1,0,1,1,0
1.4592,3,3,0,1,1,0,1,1,0
1.4596,3,3,0,1,1,0,1,1,0
1.46,3,3,0,1,1,0,1,1,0
1.4604,3,3,0,1,1,0,1,1,0
1.4608,3,3,0,1,1,0,1,1,0
1.4612,3,3,0,1,1,0,1,1,0
1.4616,3,3,0,1,1,0,1,1,0
1.462,3,3,0,1,1,0,1,1,0
1.4624,3,3,0,1,1,0,1,1,0
1.4628,3,3,0,1,1,0,1,1,0
1.4632,3,3,0,1,1,0,1,1,0
1.4636,3,3,0,1,1,0,1,1,0
1.464,3,3,0,1,1,0,1,1,0
1.4644,3,3,0,1,1,0,1,1,0
1.4648,3,3,0,1,1,0,1,1,0
1.4652,3,3,0,1,1,0,1,1,0
1.4656,3,3,0,1,1,0,1,1,0
1.466,3,3,0,1,1,0,1,1,0
1.4664,3,3,0,1,1,0,1,1,0
1.4668,3,3,0,1,1,0,1,1,0
1.4672,3,3,0,1,1,0,1,1,0
1.4676,3,3,0,1,1,0,1,1,0
1.468,3,3,0,1,1,0,1,1,0
1.4684,3,3,0,1,1,0,1,1,0
1.4688,3,3,0,1,1,0,1,1,0
1.4692,3,3,0,1,1,0,1,1,0
1.4696,3,3,0,1,1,0,1,1,0
1.47,3,3,0,1,1,0,1,1,0
1.4704,3,3,0,1,1,0,1,1,0
1.4708,3,3,0,1,1,0,1,1,0
1.4712,3,3,0,1,1,0,1,1,0
1.4716,3,3,0,1,1,0,1,1,0
1.472,3,3,0,1,1,0,1,1,0
1.4724,3,3,0,1,1,0,1,1,0
1.4728,3,3,0,1,1,0,1,1,0
1.4732,3,3,0,1,1,0,1,1,0
1.4736,3,3,0,1,1,0,1,1,0
1.474,3,3,0,1,1,0,1,1,0
1.4744,3,3,0,1,1,0,1,1,0
1.4748,3,3,0,1,1,0,1,1,0
1.4752,3,3,0,1,1,0,1,1,0
1.4756,3,3,0,1,1,0,1,1,0
1.476,3,3,0,1,1,0,1,1,0
1.4764,3,3,0,1,1,0,1,1,0
1.4768,3,3,0,1,1,0,1,1,0
1.4772,3,3,0,1,1,0,1,1,0
1.4776,3,3,0,1,1,0,1,1,0
1.478,3,3,0,1,1,0,1,1,0
1.4784,3,3,0,1,1,0,1,1,0
1.4788,3,3,0,1,1,0,1,1,0
1.4792,3,3,0,1,1,0,1,1,0
1.4796,3,3,0,1,1,0,1,1,0
1.48,3,3,0,1,1,0,1,1,0
1.4804,3,3,0,1,1,0,1,1,0
1.4808,3,3,0,1,1,0,1,1,0
1.4812,3,3,0,1,1,0,1,1,0
1.4816,3,3,0,1,1,0,1,1,0
1.482,3,3,0,1,1,0,1,1,0
1.4824,3,3,0,1,1,0,1,1,0
1.4828,3,3,0,1,1,0,1,1,0
1.4832,3,3,0,1,1,0,1,1,0
1.4836,3,3,0,1,1,0,1,1,0
1.484,3,3,0,1,1,0,1,1,0
1.4844,3,3,0,1,1,0,1,1,0
1.4848,3,3,0,1,1,0,1,1,0
1.4852,3,3,0,1,1,0,1,1,0
1.4856,3,3,0,1,1,0,1,1,0
1.486,3,3,0,1,1,0,1,1,0
1.4864,3,3,0,1,1,0,1,1,0
1.4868,3,3,0,1,1,0,1,1,0
1.4872,3,3,0,1,1,0,1,1,0
1.4876,3,3,0,1,1,0,1,1,0
1.488,3,3,0,1,1,0,1,1,0
1.4884,3,3,0,1,1,0,1,1,0
1.4888,3,3,0,1,1,0,1,1,0
1.4892,3,3,0,1,1,0,1,1,0
1.4896,3,3,0,1,1,0,1,1,0
1.49,3,3,0,1,1,0,1,1,0
1.4904,3,3,0,1,1,0,1,1,0
1.4908,3,3,0,1,1,0,1,1,0
1.4912,3,3,0,1,1,0,1,1,0
1.4916,3,3,0,1,1,0,1,1,0
1.492,3,3,0,1,1,0,1,1,0
1.4924,3,3,0,1,1,0,1,1,0
1.4928,3,3,0,1,1,0,1,1,0
1.4932,3,3,0,1,1,0,1,1,0
1.4936,3,3,0,1,1,0,1,1,0
1.494,3,3,0,1,1,0,1,1,0
1.4944,3,3,0,1,1,0,1,1,0
1.4948,3,3,0,1,1,0,1,1,0
1.4952,3,3,0,1,1,0,1,1,0
1.4956,3,3,0,1,1,0,1,1,0
1.496,3,3,0,1,1,0,1,1,0
1.4964,3,3,0,1,1,0,1,1,0
1.4968,3,3,0,1,1,0,1,1,0
1.4972,3,3,0,1,1,0,1,1,0
1.4976,3,3,0,1,1,0,1,1,0
1.498,3,3,0,1,1,0,1,1,0
1.4984,3,3,0,1,1,0,1,1,0
1.4988,3,3,0,1,1,0,1,1,0
1.4992,3,3,0,1,1,0,1,1,0
1.4996,3,3,0,1,1,0,1,1,0
1.5,3,3,0,1,1,0,1,1,0
1.5004,3,3,0,1,1,0,1,1,0
1.5008,3,3,0,1,1,0,1,1,0
1.5012,3,3,0,1,1,0,1,1,0
1.5016,3,3,0,1,1,0,1,1,0
1.502,3,3,0,1,1,0,1,1,0
1.5024,3,3,0,1,1,0,1,1,0
1.5028,3,3,0,1,1,0,1,1,0
1.5032,3,3,0,1,1,0,1,1,0
1.5036,3,3,0,1,1,0,1,1,0
1.504,3,3,0,1,1,0,1,1,0
1.5044,3,3,0,1,1,0,1,1,0
1.5048,3,3,0,1,1,0,1,1,0
1.5052,3,3,0,1,1,0,1,1,0
1.5056,3,3,0,1,1,0,1,1,0
1.506,3,3,0,1,1,0,1,1,0
1.5064,3,3,0,1,1,0,1,1,0
1.5068,3,3,0,1,1,0,1,1,0
1.5072,3,3,0,1,1,0,1,1,0
1.5076,3,3,0,1,1,0,1,1,0
1.508,3,3,0,1,1,0,1,1,0
1.5084,3,3,0,1,1,0,1,1,0
1.5088,3,3,0,1,1,0,1,1,0
1.5092,3,3,0,1,1,0,1,1,0
1.5096,3,3,0,1,1,0,1,1,0
1.51,3,3,0,1,1,0,1,1,0
1.5104,3,3,0,1,1,0,1,1,0
1.5108,3,3,0,1,1,0,1,1,0
1.5112,3,3,0,1,1,0,1,1,0
1.5116,3,3,0,1,1,0,1,1,0
1.512,3,3,0,1,1,0,1,1,0
1.5124,3,3,0,1,1,0,1,1,0
1.5128,3,3,0,1,1,0,1,1,0
1.5132,3,3,0,1,1,0,1,1,0
1.5136,3,3,0,1,1,0,1,1,0
1.514,3,3,0,1,1,0,1,1,0
1.5144,3,3,0,1,1,0,1,1,0
1.5148,3,3,0,1,1,0,1,1,0
1.5152,3,3,0,1,1,0,1,1,0
1.5156,3,3,0,1,1,0,1,1,0
1.516,3,3,0,1,1,0,1,1,0
1.5164,3,3,0,1,1,0,1,1,0
1.5168,3,3,0,1,1,0,1,1,0
1.5172,3,3,0,1,1,0,1,1,0
1.5176,3,3,0,1,1,0,1,1,0
1.518,3,3,0,1,1,0,1,1,0
1.5184,3,3,0,1,1,0,1,1,0
1.5188,3,3,0,1,1,0,1,1,0
1.5192,3,3,0,1,1,0,1,1,0
1.5196,3,3,0,1,1,0,1,1,0
1.52,3,3,0,1,1,0,1,1,0
1.5204,3,3,0,1,1,0,1,1,0
1.5208,3,3,0,1,1,0,1,1,0
1.5212,3,3,0,1,1,0,1,1,0
1.5216,3,3,0,1,1,0,1,1,0
1.522,3,3,0,1,1,0,1,1,0
1.5224,3,3,0,1,1,0,1,1,0
1.5228,3,3,0,1,1,0,1,1,0
1.5232,3,3,0,1,1,0,1,1,0
1.5236,3,3,0,1,1,0,1,1,0
1.524,3,3,0,1,1,0,1,1,0
1.5244,3,3,0,1,1,0,1,1,0
1.5248,3,3,0,1,1,0,1,1,0
1.5252,3,3,0,1,1,0,1,1,0
1.5256,3,3,0,1,1,0,1,1,0
1.526,3,3,0,1,1,0,1,1,0
1.5264,3,3,0,1,1,0,1,1,0
1.5268,3,3,0,1,1,0,1,1,0
1.5272,3,3,0,1,1,0,1,1,0
1.5276,3,3,0,1,1,0,1,1,0
1.528,3,3,0,1,1,0,1,1,0
1.5284,3,3,0,1,1,0,1,1,0
1.5288,3,3,0,1,1,0,1,1,0
1.5292,3,3,0,1,1,0,1,1,0
1.5296,3,3,0,1,1,0,1,1,0
1.53,3,3,0,1,1,0,1,1,0
1.5304,3,3,0,1,1,0,1,1,0
1.5308,3,3,0,1,1,0,1,1,0
1.5312,3,3,0,1,1,0,1,1,0
1.5316,3,3,0,1,1,0,1,1,0
1.532,3,3,0,1,1,0,1,1,0
1.5324,3,3,0,1,1,0,1,1,0
1.5328,3,3,0,1,1,0,1,1,0
1.5332,3,3,0,1,1,0,1,1,0
1.5336,3,3,0,1,1,0,1,1,0
1.534,3,3,0,1,1,0,1,1,0
1.5344,3,3,0,1,1,0,1,1,0
1.5348,3,3,0,1,1,0,1,1,0
1.5352,3,3,0,1,1,0,1,1,0
1.5356,3,3,0,1,1,0,1,1,0
1.536,3,3,0,1,1,0,1,1,0
1.5364,3,3,0,1,1,0,1,1,0
1.5368,3,3,0,1,1,0,1,1,0
1.5372,3,3,0,1,1,0,1,1,0
1.5376,3,3,0,1,1,0,1,1,0
1.538,3,3,0,1,1,0,1,1,0
1.5384,3,3,0,1,1,0,1,1,0
1.5388,3,3,0,1,1,0,1,1,0
1.5392,3,3,0,1,1,0,1,1,0
1.5396,3,3,0,1,1,0,1,1,0
1.54,3,3,0,1,1,0,1,1,0
1.5404,3,3,0,1,1,0,1,1,0
1.5408,3,3,0,1,1,0,1,1,0
1.5412,3,3,0,1,1,0,1,1,0
1.5416,3,3,0,1,1,0,1,1,0
1.542,3,3,0,1,1,0,1,1,0
1.5424,3,3,0,1,1,0,1,1,0
1.5428,3,3,0,1,1,0,1,1,0
1.5432,3,3,0,1,1,0,1,1,0
1.5436,3,3,0,1,1,0,1,1,0
1.544,3,3,0,1,1,0,1,1,0
1.5444,3,3,0,1,1,0,1,1,0
1.5448,3,3,0,1,1,0,1,1,0
1.5452,3,3,0,1,1,0,1,1,0
1.5456,3,3,0,1,1,0,1,1,0
1.546,3,3,0,1,1,0,1,1,0
1.5464,3,3,0,1,1,0,1,1,0
1.5468,3,3,0,1,1,0,1,1,0
1.5472,3,3,0,1,1,0,1,1,0
1.5476,3,3,0,1,1,0,1,1,0
1.548,3,3,0,1,1,0,1,1,0
1.5484,3,3,0,1,1,0,1,1,0
1.5488,3,3,0,1,1,0,1,1,0
1.5492,3,3,0,1,1,0,1,1,0
1.5496,3,3,0,1,1,0,1,1,0
1.55,3,3,0,1,1,0,1,1,0
1.5504,3,3,0,1,1,0,1,1,0
1.5508,3,3,0,1,1,0,1,1,0
1.5512,3,3,0,1,1,0,1,1,0
1.5516,3,3,0,1,1,0,1,1,0
1.552,3,3,0,1,1,0,1,1,0
1.5524,3,3,0,1,1,0,1,1,0
1.5528,3,3,0,1,1,0,1,1,0
1.5532,3,3,0,1,1,0,1,1,0
1.5536,3,3,0,1,1,0,1,1,0
1.554,3,3,0,1,1,0,1,1,0
1.5544,3,3,0,1,1,0,1,1,0
1.5548,3,3,0,1,1,0,1,1,0
1.5552,3,3,0,1,1,0,1,1,0
1.5556,3,3,0,1,1,0,1,1,0
1.556,3,3,0,1,1,0,1,1,0
1.5564,3,3,0,1,1,0,1,1,0
1.5568,3,3,0,1,1,0,1,1,0
1.5572,3,3,0,1,1,0,1,1,0
1.5576,3,3,0,1,1,0,1,1,0
1.558,3,3,0,1,1,0,1,1,0
1.5584,3,3,0,1,1,0,1,1,0
1.5588,3,3,0,1,1,0,1,1,0
1.5592,3,3,0,1,1,0,1,1,0
1.5596,3,3,0,1,1,0,1,1,0
1.56,3,3,0,1,1,0,1,1,0
1.5604,3,3,0,1,1,0,1,1,0
1.5608,3,3,0,1,1,0,1,1,0
1.5612,3,3,0,1,1,0,1,1,0
1.5616,3,3,0,1,1,0,1,1,0
1.562,3,3,0,1,1,0,1,1,0
1.5624,3,3,0,1,1,0,1,1,0
1.5628,3,3,0,1,1,0,1,1,0
1.5632,3,3,0,1,1,0,1,1,0
1.5636,3,3,0,1,1,0,1,1,0
1.564,3,3,0,1,1,0,1,1,0
1.5644,3,3,0,1,1,0,1,1,0
1.5648,3,3,0,1,1,0,1,1,0
1.5652,3,3,0,1,1,0,1,1,0
1.5656,3,3,0,1,1,0,1,1,0
1.566,3,3,0,1,1,0,1,1,0
1.5664,3,3,0,1,1,0,1,1,0
1.5668,3,3,0,1,1,0,1,1,0
1.5672,3,3,0,1,1,0,1,1,0
1.5676,3,3,0,1,1,0,1,1,0
1.568,3,3,0,1,1,0,1,1,0
1.5684,3,3,0,1,1,0,1,1,0
1.5688,3,3,0,1,1,0,1,1,0
1.5692,3,3,0,1,1,0,1,1,0
1.5696,3,3,0,1,1,0,1,1,0
1.57,3,3,0,1,1,0,1,1,0
1.5704,3,3,0,1,1,0,1,1,0
1.5708,3,3,0,1,1,0,1,1,0
1.5712,3,3,0,1,1,0,1,1,0
1.5716,3,3,0,1,1,0,1,1,0
1.572,3,3,0,1,1,0,1,1,0
1.5724,3,3,0,1,1,0,1,1,0
1.5728,3,3,0,1,1,0,1,1,0
1.5732,3,3,0,1,1,0,1,1,0
1.5736,3,3,0,1,1,0,1,1,0
1.574,3,3,0,1,1,0,1,1,0
1.5744,3,3,0,1,1,0,1,1,0
1.5748,3,3,0,1,1,0,1,1,0
1.5752,3,3,0,1,1,0,1,1,0
1.5756,3,3,0,1,1,0,1,1,0
1.576,3,3,0,1,1,0,1,1,0
1.5764,3,3,0,1,1,0,1,1,0
1.5768,3,3,0,1,1,0,1,1,0
1.5772,3,3,0,1,1,0,1,1,0
1.5776,3,3,0,1,1,0,1,1,0
1.578,3,3,0,1,1,0,1,1,0
1.5784,3,3,0,1,1,0,1,1,0
1.5788,3,3,0,1,1,0,1,1,0
1.5792,3,3,0,1,1,0,1,1,0
1.5796,3,3,0,1,1,0,1,1,0
1.58,3,3,0,1,1,0,1,1,0
1.5804,3,3,0,1,1,0,1,1,0
1.5808,3,3,0,1,1,0,1,1,0
1.5812,3,3,0,1,1,0,1,1,0
1.5816,3,3,0,1,1,0,1,1,0
1.582,3,3,0,1,1,0,1,1,0
1.5824,3,3,0,1,1,0,1,1,0
1.5828,3,3,0,1,1,0,1,1,0
1.5832,3,3,0,1,1,0,1,1,0
1.5836,3,3,0,1,1,0,1,1,0
1.584,3,3,0,1,1,0,1,1,0
1.5844,3,3,0,1,1,0,1,1,0
1.5848,3,3,0,1,1,0,1,1,0
1.5852,3,3,0,1,1,0,1,1,0
1.5856,3,3,0,1,1,0,1,1,0
1.586,3,3,0,1,1,0,1,1,0
1.5864,3,3,0,1,1,0,1,1,0
1.5868,3,3,0,1,1,0,1,1,0
1.5872,3,3,0,1,1,0,1,1,0
1.5876,3,3,0,1,1,0,1,1,0
1.588,3,3,0,1,1,0,1,1,0
1.5884,3,3,0,1,1,0,1,1,0
1.5888,3,3,0,1,1,0,1,1,0
1.5892,3,3,0,1,1,0,1,1,0
1.5896,3,3,0,1,1,0,1,1,0
1.59,3,3,0,1,1,0,1,1,0
1.5904,3,3,0,1,1,0,1,1,0
1.5908,3,3,0,1,1,0,1,1,0
1.5912,3,3,0,1,1,0,1,1,0
1.5916,3,3,0,1,1,0,1,1,0
1.592,3,3,0,1,1,0,1,1,0
1.5924,3,3,0,1,1,0,1,1,0
1.5928,3,3,0,1,1,0,1,1,0
1.5932,3,3,0,1,1,0,1,1,0
1.5936,3,3,0,1,1,0,1,1,0
1.594,3,3,0,1,1,0,1,1,0
1.5944,3,3,0,1,1,0,1,1,0
1.5948,3,3,0,1,1,0,1,1,0
1.5952,3,3,0,1,1,0,1,1,0
1.5956,3,3,0,1,1,0,1,1,0
1.596,3,3,0,1,1,0,1,1,0
1.5964,3,3,0,1,1,0,1,1,0
1.5968,3,3,0,1,1,0,1,1,0
1.5972,3,3,0,1,1,0,1,1,0
1.5976,3,3,0,1,1,0,1,1,0
1.598,3,3,0,1,1,0,1,1,0
1.5984,3,3,0,1,1,0,1,1,0
1.5988,3,3,0,1,1,0,1,1,0
1.5992,3,3,0,1,1,0,1,1,0
1.5996,3,3,0,1,1,0,1,1,0
1.6,3,3,0,1,1,0,1,1,0
1.6004,3,3,0,1,1,0,1,1,0
1.6008,3,3,0,1,1,0,1,1,0
1.6012,3,3,0,1,1,0,1,1,0
1.6016,3,3,0,1,1,0,1,1,0
1.602,3,3,0,1,1,0,1,1,0
1.6024,3,3,0,1,1,0,1,1,0
1.6028,3,3,0,1,1,0,1,1,0
1.6032,3,3,0,1,1,0,1,1,0
1.6036,3,3,0,1,1,0,1,1,0
1.604,3,3,0,1,1,0,1,1,0
1.6044,3,3,0,1,1,0,1,1,0
1.6048,3,3,0,1,1,0,1,1,0
1.6052,3,3,0,1,1,0,1,1,0
1.6056,3,3,0,1,1,0,1,1,0
1.606,3,3,0,1,1,0,1,1,0
1.6064,3,3,0,1,1,0,1,1,0
1.6068,3,3,0,1,1,0,1,1,0
1.6072,3,3,0,1,1,0,1,1,0
1.6076,3,3,0,1,1,0,1,1,0
1.608,3,3,0,1,1,0,1,1,0
1.6084,3,3,0,1,1,0,1,1,0
1.6088,3,3,0,1,1,0,1,1,0
1.6092,3,3,0,1,1,0,1,1,0
1.6096,3,3,0,1,1,0,1,1,0
1.61,3,3,0,1,1,0,1,1,0
1.6104,3,3,0,1,1,0,1,1,0
1.6108,3,3,0,1,1,0,1,1,0
1.6112,3,3,0,1,1,0,1,1,0
1.6116,3,3,0,1,1,0,1,1,0
1.612,3,3,0,1,1,0,1,1,0
1.6124,3,3,0,1,1,0,1,1,0
1.6128,3,3,0,1,1,0,1,1,0
1.6132,3,3,0,1,1,0,1,1,0
1.6136,3,3,0,1,1,0,1,1,0
1.614,3,3,0,1,1,0,1,1,0
1.6144,3,3,0,1,1,0,1,1,0
1.6148,3,3,0,1,1,0,1,1,0
1.6152,3,3,0,1,1,0,1,1,0
1.6156,3,3,0,1,1,0,1,1,0
1.616,3,3,0,1,1,0,1,1,0
1.6164,3,3,0,1,1,0,1,1,0
1.6168,3,3,0,1,1,0,1,1,0
1.6172,3,3,0,1,1,0,1,1,0
1.6176,3,3,0,1,1,0,1,1,0
1.618,3,3,0,1,1,0,1,1,0
1.6184,3,3,0,1,1,0,1,1,0
1.6188,3,3,0,1,1,0,1,1,0
1.6192,3,3,0,1,1,0,1,1,0
1.6196,3,3,0,1,1,0,1,1,0
1.62,3,3,0,1,1,0,1,1,0
1.6204,3,3,0,1,1,0,1,1,0
1.6208,3,3,0,1,1,0,1,1,0
1.6212,3,3,0,1,1,0,1,1,0
1.6216,3,3,0,1,1,0,1,1,0
1.622,3,3,0,1,1,0,1,1,0
1.6224,3,3,0,1,1,0,1,1,0
1.6228,3,3,0,1,1,0,1,1,0
1.6232,3,3,0,1,1,0,1,1,0
1.6236,3,3,0,1,1,0,1,1,0
1.624,3,3,0,1,1,0,1,1,0
1.6244,3,3,0,1,1,0,1,1,0
1.6248,3,3,0,1,1,0,1,1,0
1.6252,3,3,0,1,1,0,1,1,0
1.6256,3,3,0,1,1,0,1,1,0
1.626,3,3,0,1,1,0,1,1,0
1.6264,3,3,0,1,1,0,1,1,0
1.6268,3,3,0,1,1,0,1,1,0
1.6272,3,3,0,1,1,0,1,1,0
1.6276,3,3,0,1,1,0,1,1,0
1.628,3,3,0,1,1,0,1,1,0
1.6284,3,3,0,1,1,0,1,1,0
1.6288,3,3,0,1,1,0,1,1,0
1.6292,3,3,0,1,1,0,1,1,0
1.6296,3,3,0,1,1,0,1,1,0
1.63,3,3,0,1,1,0,1,1,0
1.6304,3,3,0,1,1,0,1,1,0
1.6308,3,3,0,1,1,0,1,1,0
1.6312,3,3,0,1,1,0,1,1,0
1.6316,3,3,0,1,1,0,1,1,0
1.632,3,3,0,1,1,0,1,1,0
1.6324,3,3,0,1,1,0,1,1,0
1.6328,3,3,0,1,1,0,1,1,0
1.6332,3,3,0,1,1,0,1,1,0
1.6336,3,3,0,1,1,0,1,1,0
1.634,3,3,0,1,1,0,1,1,0
1.6344,3,3,0,1,1,0,1,1,0
1.6348,3,3,0,1,1,0,1,1,0
1.6352,3,3,0,1,1,0,1,1,0
1.6356,3,3,0,1,1,0,1,1,0
1.636,3,3,0,1,1,0,1,1,0
1.6364,3,3,0,1,1,0,1,1,0
1.6368,3,3,0,1,1,0,1,1,0
1.6372,3,3,0,1,1,0,1,1,0
1.6376,3,3,0,1,1,0,1,1,0
1.638,3,3,0,1,1,0,1,1,0
1.6384,3,3,0,1,1,0,1,1,0
1.6388,3,3,0,1,1,0,1,1,0
1.6392,3,3,0,1,1,0,1,1,0
1.6396,3,3,0,1,1,0,1,1,0
1.64,3,3,0,1,1,0,1,1,0
1.6404,3,3,0,1,1,0,1,1,0
1.6408,3,3,0,1,1,0,1,1,0
1.6412,3,3,0,1,1,0,1,1,0
1.6416,3,3,0,1,1,0,1,1,0
1.642,3,3,0,1,1,0,1,1,0
1.6424,3,3,0,1,1,0,1,1,0
1.6428,3,3,0,1,1,0,1,1,0
1.6432,3,3,0,1,1,0,1,1,0
1.6436,3,3,0,1,1,0,1,1,0
1.644,3,3,0,1,1,0,1,1,0
1.6444,3,3,0,1,1,0,1,1,0
1.6448,3,3,0,1,1,0,1,1,0
1.6452,3,3,0,1,1,0,1,1,0
1.6456,3,3,0,1,1,0,1,1,0
1.646,3,3,0,1,1,0,1,1,0
1.6464,3,3,0,1,1,0,1,1,0
1.6468,3,3,0,1,1,0,1,1,0
1.6472,3,3,0,1,1,0,1,1,0
1.6476,3,3,0,1,1,0,1,1,0
1.648,3,3,0,1,1,0,1,1,0
1.6484,3,3,0,1,1,0,1,1,0
1.6488,3,3,0,1,1,0,1,1,0
1.6492,3,3,0,1,1,0,1,1,0
1.6496,3,3,0,1,1,0,1,1,0
1.65,3,3,0,1,1,0,1,1,0
1.6504,3,3,0,1,1,0,1,1,0
1.6508,3,3,0,1,1,0,1,1,0
1.6512,3,3,0,1,1,0,1,1,0
1.6516,3,3,0,1,1,0,1,1,0
1.652,3,3,0,1,1,0,1,1,0
1.6524,3,3,0,1,1,0,1,1,0
1.6528,3,3,0,1,1,0,1,1,0
1.6532,3,3,0,1,1,0,1,1,0
1.6536,3,3,0,1,1,0,1,1,0
1.654,3,3,0,1,1,0,1,1,0
1.6544,3,3,0,1,1,0,1,1,0
1.6548,3,3,0,1,1,0,1,1,0
1.6552,3,3,0,1,1,0,1,1,0
1.6556,3,3,0,1,1,0,1,1,0
1.656,3,3,0,1,1,0,1,1,0
1.6564,3,3,0,1,1,0,1,1,0
1.6568,3,3,0,1,1,0,1,1,0
1.6572,3,3,0,1,1,0,1,1,0
1.6576,3,3,0,1,1,0,1,1,0
1.658,3,3,0,1,1,0,1,1,0
1.6584,3,3,0,1,1,0,1,1,0
1.6588,3,3,0,1,1,0,1,1,0
1.6592,3,3,0,1,1,0,1,1,0
1.6596,3,3,0,1,1,0,1,1,0
1.66,3,3,0,1,1,0,1,1,0
1.6604,3,3,0,1,1,0,1,1,0
1.6608,3,3,0,1,1,0,1,1,0
1.6612,3,3,0,1,1,0,1,1,0
1.6616,3,3,0,1,1,0,1,1,0
1.662,3,3,0,1,1,0,1,1,0
1.6624,3,3,0,1,1,0,1,1,0
1.6628,3,3,0,1,1,0,1,1,0
1.6632,3,3,0,1,1,0,1,1,0
1.6636,3,3,0,1,1,0,1,1,0
1.664,3,3,0,1,1,0,1,1,0
1.6644,3,3,0,1,1,0,1,1,0
1.6648,3,3,0,1,1,0,1,1,0
1.6652,3,3,0,1,1,0,1,1,0
1.6656,3,3,0,1,1,0,1,1,0
1.666,3,3,0,1,1,0,1,1,0
1.6664,3,3,0,1,1,0,1,1,0
1.6668,3,3,0,1,1,0,1,1,0
1.6672,3,3,0,1,1,0,1,1,0
1.6676,3,3,0,1,1,0,1,1,0
1.668,3,3,0,1,1,0,1,1,0
1.6684,3,3,0,1,1,0,1,1,0
1.6688,3,3,0,1,1,0,1,1,0
1.6692,3,3,0,1,1,0,1,1,0
1.6696,3,3,0,1,1,0,1,1,0
1.67,3,3,0,1,1,0,1,1,0
1.6704,3,3,0,1,1,0,1,1,0
1.6708,3,3,0,1,1,0,1,1,0
1.6712,3,3,0,1,1,0,1,1,0
1.6716,3,3,0,1,1,0,1,1,0
1.672,3,3,0,1,1,0,1,1,0
1.6724,3,3,0,1,1,0,1,1,0
1.6728,3,3,0,1,1,0,1,1,0
1.6732,3,3,0,1,1,0,1,1,0
1.6736,3,3,0,1,1,0,1,1,0
1.674,3,3,0,1,1,0,1,1,0
1.6744,3,3,0,1,1,0,1,1,0
1.6748,3,3,0,1,1,0,1,1,0
1.6752,3,3,0,1,1,0,1,1,0
1.6756,3,3,0,1,1,0,1,1,0
1.676,3,3,0,1,1,0,1,1,0
1.6764,3,3,0,1,1,0,1,1,0
1.6768,3,3,0,1,1,0,1,1,0
1.6772,3,3,0,1,1,0,1,1,0
1.6776,3,3,0,1,1,0,1,1,0
1.678,3,3,0,1,1,0,1,1,0
1.6784,3,3,0,1,1,0,1,1,0
1.6788,3,3,0,1,1,0,1,1,0
1.6792,3,3,0,1,1,0,1,1,0
1.6796,3,3,0,1,1,0,1,1,0
1.68,3,3,0,1,1,0,1,1,0
1.6804,3,3,0,1,1,0,1,1,0
1.6808,3,3,0,1,1,0,1,1,0
1.6812,3,3,0,1,1,0,1,1,0
1.6816,3,3,0,1,1,0,1,1,0
1.682,3,3,0,1,1,0,1,1,0
1.6824,3,3,0,1,1,0,1,1,0
1.6828,3,3,0,1,1,0,1,1,0
1.6832,3,3,0,1,1,0,1,1,0
1.6836,3,3,0,1,1,0,1,1,0
1.684,3,3,0,1,1,0,1,1,0
1.6844,3,3,0,1,1,0,1,1,0
1.6848,3,3,0,1,1,0,1,1,0
1.6852,3,3,0,1,1,0,1,1,0
1.6856,3,3,0,1,1,0,1,1,0
1.686,3,3,0,1,1,0,1,1,0
1.6864,3,3,0,1,1,0,1,1,0
1.6868,3,3,0,1,1,0,1,1,0
1.6872,3,3,0,1,1,0,1,1,0
1.6876,3,3,0,1,1,0,1,1,0
1.688,3,3,0,1,1,0,1,1,0
1.6884,3,3,0,1,1,0,1,1,0
1.6888,3,3,0,1,1,0,1,1,0
1.6892,3,3,0,1,1,0,1,1,0
1.6896,3,3,0,1,1,0,1,1,0
1.69,3,3,0,1,1,0,1,1,0
1.6904,3,3,0,1,1,0,1,1,0
1.6908,3,3,0,1,1,0,1,1,0
1.6912,3,3,0,1,1,0,1,1,0
1.6916,3,3,0,1,1,0,1,1,0
1.692,3,3,0,1,1,0,1,1,0
1.6924,3,3,0,1,1,0,1,1,0
1.6928,3,3,0,1,1,0,1,1,0
1.6932,3,3,0,1,1,0,1,1,0
1.6936,3,3,0,1,1,0,1,1,0
1.694,3,3,0,1,1,0,1,1,0
1.6944,3,3,0,1,1,0,1,1,0
1.6948,3,3,0,1,1,0,1,1,0
