time,core.port_p.Phi,core.port_p.Phiˍt,voltageSensor.v,magFluxSensor.Phi
0.04278557114,5.636942525e-05,0,0,5.636942525e-05
0.04288577154,5.636942525e-05,0,0,5.636942525e-05
0.04298597194,5.636942525e-05,0,0,5.636942525e-05
0.04308617234,5.636942525e-05,0,0,5.636942525e-05
0.04318637275,5.636942525e-05,0,0,5.636942525e-05
0.04328657315,5.636942525e-05,0,0,5.636942525e-05
0.04338677355,5.636942525e-05,0,0,5.636942525e-05
0.04348697395,5.636942525e-05,0,0,5.636942525e-05
0.04358717435,5.636942525e-05,0,0,5.636942525e-05
0.04368737475,5.636942525e-05,0,0,5.636942525e-05
0.04378757515,5.636942525e-05,0,0,5.636942525e-05
0.04388777555,5.636942525e-05,0,0,5.636942525e-05
0.04398797595,5.636942525e-05,0,0,5.636942525e-05
0.04408817635,5.636942525e-05,0,0,5.636942525e-05
0.04418837675,5.636942525e-05,0,0,5.636942525e-05
0.04428857715,5.636942525e-05,0,0,5.636942525e-05
0.04438877756,5.636942525e-05,0,0,5.636942525e-05
0.04448897796,5.636942525e-05,0,0,5.636942525e-05
0.04458917836,5.636942525e-05,0,0,5.636942525e-05
0.04468937876,5.636942525e-05,0,0,5.636942525e-05
0.04478957916,5.636942525e-05,0,0,5.636942525e-05
0.04488977956,5.636942525e-05,0,0,5.636942525e-05
0.04498997996,5.636942525e-05,0,0,5.636942525e-05
0.04509018036,5.636942525e-05,0,0,5.636942525e-05
0.04519038076,5.636942525e-05,0,0,5.636942525e-05
0.04529058116,5.636942525e-05,0,0,5.636942525e-05
0.04539078156,5.636942525e-05,0,0,5.636942525e-05
0.04549098196,5.636942525e-05,0,0,5.636942525e-05
0.04559118236,5.636942525e-05,0,0,5.636942525e-05
0.04569138277,5.636942525e-05,0,0,5.636942525e-05
0.04579158317,5.636942525e-05,0,0,5.636942525e-05
0.04589178357,5.636942525e-05,0,0,5.636942525e-05
0.04599198397,5.636942525e-05,0,0,5.636942525e-05
0.04609218437,5.636942525e-05,0,0,5.636942525e-05
0.04619238477,5.636942525e-05,0,0,5.636942525e-05
0.04629258517,5.636942525e-05,0,0,5.636942525e-05
0.04639278557,5.636942525e-05,0,0,5.636942525e-05
0.04649298597,5.636942525e-05,0,0,5.636942525e-05
