time,energy.y_ref,energy.y_sim,energy.y_relerr,superCap.capacitor.v_ref,superCap.capacitor.v_sim,superCap.capacitor.v_relerr
96.235,-465011.814,0,0.956947,20.25196335,47.99037746,0.577884
96.24,-465041.2897,0,0.957007,20.24896314,47.99037696,0.577946
96.245,-465070.7609,0,0.957068,20.24596293,47.99037646,0.578009
96.25,-465100.2277,0,0.957129,20.24296272,47.99037596,0.578071
96.255,-465129.6899,0,0.957189,20.2399625,47.99037547,0.578134
96.26,-465159.1476,0,0.95725,20.23696229,47.99037497,0.578196
96.265,-465188.6008,0,0.95731,20.23396208,47.99037447,0.578259
96.27,-465218.0495,0,0.957371,20.23096187,47.99037397,0.578321
96.275,-465247.4937,0,0.957432,20.22796166,47.99037347,0.578384
96.28,-465276.9334,0,0.957492,20.22496145,47.99037297,0.578446
96.285,-465306.3686,0,0.957553,20.22196124,47.99037247,0.578509
96.29,-465335.7993,0,0.957613,20.21896103,47.99037197,0.578571
96.295,-465365.2255,0,0.957674,20.21596082,47.99037147,0.578634
96.3,-465394.6472,0,0.957734,20.21296061,47.99037097,0.578696
96.305,-465424.0644,0,0.957795,20.2099604,47.99037047,0.578759
96.31,-465453.4771,0,0.957856,20.20696019,47.99036997,0.578821
96.315,-465482.8853,0,0.957916,20.20395998,47.99036947,0.578884
96.32,-465512.289,0,0.957977,20.20095977,47.99036897,0.578946
96.325,-465541.6882,0,0.958037,20.19795956,47.99036847,0.579009
96.33,-465571.0829,0,0.958098,20.19495935,47.99036797,0.579071
96.335,-465600.4731,0,0.958158,20.19195914,47.99036747,0.579134
96.34,-465629.8588,0,0.958219,20.18895892,47.99036697,0.579196
96.345,-465659.24,0,0.958279,20.18595871,47.99036647,0.579258
96.35,-465688.6167,0,0.958339,20.1829585,47.99036597,0.579321
96.355,-465717.9889,0,0.9584,20.17995829,47.99036547,0.579383
96.36,-465747.3566,0,0.95846,20.17695808,47.99036497,0.579446
96.365,-465776.7198,0,0.958521,20.17395787,47.99036447,0.579508
96.37,-465806.0785,0,0.958581,20.17095766,47.99036397,0.579571
96.375,-465835.4327,0,0.958642,20.16795745,47.99036347,0.579633
96.38,-465864.7824,0,0.958702,20.16495724,47.99036297,0.579696
96.385,-465894.1276,0,0.958762,20.16195703,47.99036247,0.579758
96.39,-465923.4683,0,0.958823,20.15895682,47.99036197,0.579821
96.395,-465952.8045,0,0.958883,20.15595661,47.99036147,0.579883
96.4,-465982.1362,0,0.958943,20.1529564,47.99036097,0.579946
96.405,-466011.4634,0,0.959004,20.14995619,47.99036047,0.580008
96.41,-466040.7861,0,0.959064,20.14695598,47.99035997,0.580071
96.415,-466070.1043,0,0.959124,20.14395577,47.99035947,0.580133
96.42,-466099.418,0,0.959185,20.14095556,47.99035897,0.580196
96.425,-466128.7272,0,0.959245,20.13795535,47.99035847,0.580258
96.43,-466158.0319,0,0.959305,20.13495514,47.99035797,0.580321
96.435,-466187.3321,0,0.959366,20.13195493,47.99035747,0.580383
96.44,-466216.6278,0,0.959426,20.12895473,47.99035697,0.580446
96.445,-466245.919,0,0.959486,20.12595452,47.99035647,0.580508
96.45,-466275.2056,0,0.959547,20.12295431,47.99035597,0.580571
96.455,-466304.4878,0,0.959607,20.1199541,47.99035547,0.580633
96.46,-466333.7655,0,0.959667,20.11695389,47.99035497,0.580696
96.465,-466363.0387,0,0.959727,20.11395368,47.99035447,0.580758
96.47,-466392.3074,0,0.959788,20.11095347,47.99035397,0.580821
96.475,-466421.5716,0,0.959848,20.10795326,47.99035347,0.580883
96.48,-466450.8313,0,0.959908,20.10495305,47.99035297,0.580946
96.485,-466480.0865,0,0.959968,20.10195284,47.99035247,0.581008
96.49,-466509.3372,0,0.960028,20.09895263,47.99035197,0.581071
96.495,-466538.5834,0,0.960089,20.09595242,47.99035147,0.581133
96.5,-466567.8251,0,0.960149,20.09295221,47.99035097,0.581196
96.505,-466597.0623,0,0.960209,20.089952,47.99035047,0.581258
96.51,-466626.2949,0,0.960269,20.08695179,47.99034997,0.581321
96.515,-466655.5231,0,0.960329,20.08395158,47.99034947,0.581383
96.52,-466684.7468,0,0.960389,20.08095137,47.99034897,0.581446
96.525,-466713.966,0,0.960449,20.07795117,47.99034847,0.581508
96.53,-466743.1807,0,0.96051,20.07495096,47.99034797,0.581571
96.535,-466772.3909,0,0.96057,20.07195075,47.99034747,0.581633
96.54,-466801.5966,0,0.96063,20.06895054,47.99034697,0.581696
96.545,-466830.7978,0,0.96069,20.06595033,47.99034647,0.581758
96.55,-466859.9945,0,0.96075,20.06295012,47.99034597,0.581821
96.555,-466889.1866,0,0.96081,20.05994991,47.99034547,0.581883
96.56,-466918.3743,0,0.96087,20.0569497,47.99034497,0.581946
96.565,-466947.5575,0,0.96093,20.05394949,47.99034447,0.582008
96.57,-466976.7362,0,0.96099,20.05094928,47.99034397,0.582071
96.575,-467005.9104,0,0.96105,20.04794908,47.99034347,0.582133
96.58,-467035.0801,0,0.96111,20.04494887,47.99034297,0.582196
96.585,-467064.2453,0,0.96117,20.04194866,47.99034247,0.582258
96.59,-467093.4059,0,0.96123,20.03894845,47.99034197,0.582321
96.595,-467122.5621,0,0.96129,20.03594824,47.99034147,0.582383
96.6,-467151.7138,0,0.96135,20.03294803,47.99034097,0.582446
96.605,-467180.861,0,0.96141,20.02994782,47.99034047,0.582508
96.61,-467210.0037,0,0.96147,20.02694761,47.99033997,0.582571
96.615,-467239.1419,0,0.96153,20.02394741,47.99033947,0.582633
96.62,-467268.2756,0,0.96159,20.0209472,47.99033897,0.582696
96.625,-467297.4047,0,0.96165,20.01794699,47.99033847,0.582758
96.63,-467326.5294,0,0.96171,20.01494678,47.99033797,0.582821
96.635,-467355.6496,0,0.96177,20.01194657,47.99033747,0.582883
96.64,-467384.7653,0,0.96183,20.00894636,47.99033697,0.582946
96.645,-467413.8765,0,0.96189,20.00594615,47.99033647,0.583008
96.65,-467442.9831,0,0.96195,20.00294595,47.99033597,0.583071
96.655,-467472.0853,0,0.96201,19.99994574,47.99033547,0.583133
96.66,-467501.183,0,0.96207,19.99694553,47.99033497,0.583196
96.665,-467530.2762,0,0.962129,19.99394532,47.99033447,0.583258
96.67,-467559.3649,0,0.962189,19.99094511,47.99033397,0.583321
96.675,-467588.449,0,0.962249,19.9879449,47.99033347,0.583383
96.68,-467617.5287,0,0.962309,19.9849447,47.99033297,0.583446
96.685,-467646.6039,0,0.962369,19.98194449,47.99033247,0.583508
96.69,-467675.6746,0,0.962429,19.97894428,47.99033197,0.583571
96.695,-467704.7408,0,0.962488,19.97594407,47.99033147,0.583633
96.7,-467733.8024,0,0.962548,19.97294386,47.99033097,0.583696
96.705,-467762.8596,0,0.962608,19.96994366,47.99033047,0.583758
96.71,-467791.9123,0,0.962668,19.96694345,47.99032997,0.583821
96.715,-467820.9605,0,0.962728,19.96394324,47.99032947,0.583883
96.72,-467850.0042,0,0.962787,19.96094303,47.99032897,0.583946
96.725,-467879.0433,0,0.962847,19.95794282,47.99032847,0.584008
96.73,-467908.078,0,0.962907,19.95494262,47.99032797,0.584071
96.735,-467937.1082,0,0.962967,19.95194241,47.99032747,0.584133
96.74,-467966.1339,0,0.963026,19.9489422,47.99032697,0.584196
96.745,-467995.155,0,0.963086,19.94594199,47.99032647,0.584258
96.75,-468024.1717,0,0.963146,19.94294179,47.99032597,0.584321
96.755,-468053.1839,0,0.963205,19.93994158,47.99032548,0.584383
96.76,-468082.1916,0,0.963265,19.93694137,47.99032498,0.584445
96.765,-468111.1947,0,0.963325,19.93394116,47.99032448,0.584508
96.77,-468140.1934,0,0.963385,19.93094095,47.99032398,0.58457
96.775,-468169.1876,0,0.963444,19.92794075,47.99032348,0.584633
96.78,-468198.1773,0,0.963504,19.92494054,47.99032298,0.584695
96.785,-468227.1624,0,0.963563,19.92194033,47.99032248,0.584758
96.79,-468256.1431,0,0.963623,19.91894012,47.99032198,0.58482
96.795,-468285.1193,0,0.963683,19.91593992,47.99032148,0.584883
96.8,-468314.0909,0,0.963742,19.91293971,47.99032098,0.584945
96.805,-468343.0581,0,0.963802,19.9099395,47.99032048,0.585008
96.81,-468372.0208,0,0.963862,19.90693929,47.99031998,0.58507
96.815,-468400.979,0,0.963921,19.90393909,47.99031948,0.585133
96.82,-468429.9326,0,0.963981,19.90093888,47.99031898,0.585195
96.825,-468458.8818,0,0.96404,19.89793867,47.99031848,0.585258
96.83,-468487.8265,0,0.9641,19.89493847,47.99031798,0.58532
96.835,-468516.7666,0,0.964159,19.89193826,47.99031748,0.585383
96.84,-468545.7023,0,0.964219,19.88893805,47.99031698,0.585445
96.845,-468574.6335,0,0.964279,19.88593784,47.99031648,0.585508
96.85,-468603.5602,0,0.964338,19.88293764,47.99031598,0.58557
96.855,-468632.4823,0,0.964398,19.87993743,47.99031548,0.585633
96.86,-468661.4,0,0.964457,19.87693722,47.99031498,0.585695
96.865,-468690.3132,0,0.964517,19.87393702,47.99031448,0.585758
96.87,-468719.2218,0,0.964576,19.87093681,47.99031398,0.58582
96.875,-468748.126,0,0.964636,19.8679366,47.99031348,0.585883
96.88,-468777.0257,0,0.964695,19.86493639,47.99031298,0.585945
96.885,-468805.9208,0,0.964755,19.86193619,47.99031248,0.586008
96.89,-468834.8115,0,0.964814,19.85893598,47.99031198,0.58607
96.895,-468863.6977,0,0.964873,19.85593577,47.99031148,0.586133
96.9,-468892.5793,0,0.964933,19.85293557,47.99031098,0.586195
96.905,-468921.4565,0,0.964992,19.84993536,47.99031048,0.586258
96.91,-468950.3292,0,0.965052,19.84693515,47.99030998,0.58632
96.915,-468979.1973,0,0.965111,19.84393495,47.99030948,0.586383
96.92,-469008.061,0,0.965171,19.84093474,47.99030898,0.586445
96.925,-469036.9201,0,0.96523,19.83793453,47.99030848,0.586508
96.93,-469065.7748,0,0.965289,19.83493433,47.99030798,0.58657
96.935,-469094.625,0,0.965349,19.83193412,47.99030748,0.586633
96.94,-469123.4706,0,0.965408,19.82893391,47.99030698,0.586695
96.945,-469152.3118,0,0.965467,19.82593371,47.99030648,0.586758
96.95,-469181.1485,0,0.965527,19.8229335,47.99030598,0.58682
96.955,-469209.9806,0,0.965586,19.81993329,47.99030548,0.586883
96.96,-469238.8083,0,0.965645,19.81693309,47.99030498,0.586945
96.965,-469267.6315,0,0.965705,19.81393288,47.99030448,0.587008
96.97,-469296.4501,0,0.965764,19.81093267,47.99030398,0.58707
96.975,-469325.2643,0,0.965823,19.80793247,47.99030348,0.587133
96.98,-469354.0739,0,0.965883,19.80493226,47.99030298,0.587195
96.985,-469382.8791,0,0.965942,19.80193206,47.99030248,0.587258
96.99,-469411.6798,0,0.966001,19.79893185,47.99030198,0.58732
96.995,-469440.4759,0,0.96606,19.79593164,47.99030148,0.587383
97,-469469.2676,0,0.96612,19.79293144,47.99030098,0.587445
97.005,-469498.0547,0,0.966179,19.78993123,47.99030048,0.587508
97.01,-469526.8374,0,0.966238,19.78693103,47.99029998,0.58757
97.015,-469555.6156,0,0.966297,19.78393082,47.99029948,0.587633
97.02,-469584.3892,0,0.966357,19.78093061,47.99029898,0.587695
97.025,-469613.1584,0,0.966416,19.77793041,47.99029848,0.587758
97.03,-469641.923,0,0.966475,19.7749302,47.99029798,0.58782
97.035,-469670.6832,0,0.966534,19.77192999,47.99029748,0.587883
97.04,-469699.4388,0,0.966593,19.76892979,47.99029698,0.587945
97.045,-469728.19,0,0.966652,19.76592958,47.99029648,0.588008
97.05,-469756.9367,0,0.966712,19.76292938,47.99029598,0.58807
97.055,-469785.6788,0,0.966771,19.75992917,47.99029548,0.588133
97.06,-469814.4165,0,0.96683,19.75692897,47.99029498,0.588195
97.065,-469843.1496,0,0.966889,19.75392876,47.99029448,0.588258
97.07,-469871.8783,0,0.966948,19.75092855,47.99029398,0.58832
97.075,-469900.6024,0,0.967007,19.74792835,47.99029348,0.588383
97.08,-469929.3221,0,0.967066,19.74492814,47.99029298,0.588445
97.085,-469958.0372,0,0.967125,19.74192794,47.99029248,0.588508
97.09,-469986.7479,0,0.967185,19.73892773,47.99029198,0.58857
97.095,-470015.4541,0,0.967244,19.73592753,47.99029148,0.588633
97.1,-470044.1557,0,0.967303,19.73292732,47.99029098,0.588695
97.105,-470072.8529,0,0.967362,19.72992711,47.99029048,0.588758
97.11,-470101.5455,0,0.967421,19.72692691,47.99028998,0.58882
97.115,-470130.2337,0,0.96748,19.7239267,47.99028948,0.588883
97.12,-470158.9173,0,0.967539,19.7209265,47.99028898,0.588945
97.125,-470187.5965,0,0.967598,19.71792629,47.99028848,0.589008
97.13,-470216.2711,0,0.967657,19.71492609,47.99028798,0.58907
97.135,-470244.9413,0,0.967716,19.71192588,47.99028748,0.589133
97.14,-470273.6069,0,0.967775,19.70892568,47.99028698,0.589195
97.145,-470302.2681,0,0.967834,19.70592547,47.99028648,0.589258
97.15,-470330.9247,0,0.967893,19.70292527,47.99028598,0.58932
97.155,-470359.5769,0,0.967952,19.69992506,47.99028548,0.589383
97.16,-470388.2245,0,0.968011,19.69692486,47.99028498,0.589445
97.165,-470416.8677,0,0.96807,19.69392465,47.99028448,0.589507
97.17,-470445.5063,0,0.968129,19.69092445,47.99028398,0.58957
97.175,-470474.1405,0,0.968188,19.68792424,47.99028348,0.589632
97.18,-470502.7701,0,0.968246,19.68492404,47.99028298,0.589695
97.185,-470531.3953,0,0.968305,19.68192383,47.99028248,0.589757
97.19,-470560.0159,0,0.968364,19.67892363,47.99028198,0.58982
97.195,-470588.6321,0,0.968423,19.67592342,47.99028148,0.589882
97.2,-470617.2437,0,0.968482,19.67292322,47.99028098,0.589945
97.205,-470645.8509,0,0.968541,19.66992301,47.99028048,0.590007
97.21,-470674.4535,0,0.9686,19.66692281,47.99027998,0.59007
97.215,-470703.0517,0,0.968659,19.6639226,47.99027948,0.590132
97.22,-470731.6453,0,0.968717,19.6609224,47.99027898,0.590195
97.225,-470760.2344,0,0.968776,19.65792219,47.99027848,0.590257
97.23,-470788.8191,0,0.968835,19.65492199,47.99027798,0.59032
97.235,-470817.3992,0,0.968894,19.65192178,47.99027748,0.590382
97.24,-470845.9749,0,0.968953,19.64892158,47.99027698,0.590445
97.245,-470874.546,0,0.969012,19.64592137,47.99027648,0.590507
97.25,-470903.1127,0,0.96907,19.64292117,47.99027599,0.59057
97.255,-470931.6748,0,0.969129,19.63992096,47.99027549,0.590632
97.26,-470960.2325,0,0.969188,19.63692076,47.99027499,0.590695
97.265,-470988.7856,0,0.969247,19.63392055,47.99027449,0.590757
97.27,-471017.3342,0,0.969305,19.63092035,47.99027399,0.59082
97.275,-471045.8784,0,0.969364,19.62792014,47.99027349,0.590882
97.28,-471074.418,0,0.969423,19.62491994,47.99027299,0.590945
97.285,-471102.9532,0,0.969482,19.62191974,47.99027249,0.591007
97.29,-471131.4838,0,0.96954,19.61891953,47.99027199,0.59107
97.295,-471160.01,0,0.969599,19.61591933,47.99027149,0.591132
97.3,-471188.5316,0,0.969658,19.61291912,47.99027099,0.591195
97.305,-471217.0487,0,0.969716,19.60991892,47.99027049,0.591257
97.31,-471245.5614,0,0.969775,19.60691871,47.99026999,0.59132
97.315,-471274.0695,0,0.969834,19.60391851,47.99026949,0.591382
97.32,-471302.5732,0,0.969892,19.60091831,47.99026899,0.591445
97.325,-471331.0723,0,0.969951,19.5979181,47.99026849,0.591507
97.33,-471359.5669,0,0.97001,19.5949179,47.99026799,0.59157
97.335,-471388.0571,0,0.970068,19.59191769,47.99026749,0.591632
97.34,-471416.5427,0,0.970127,19.58891749,47.99026699,0.591695
97.345,-471445.0239,0,0.970186,19.58591729,47.99026649,0.591757
97.35,-471473.5005,0,0.970244,19.58291708,47.99026599,0.59182
97.355,-471501.9726,0,0.970303,19.57991688,47.99026549,0.591882
97.36,-471530.4403,0,0.970361,19.57691667,47.99026499,0.591945
97.365,-471558.9034,0,0.97042,19.57391647,47.99026449,0.592007
97.37,-471587.362,0,0.970478,19.57091627,47.99026399,0.59207
97.375,-471615.8162,0,0.970537,19.56791606,47.99026349,0.592132
97.38,-471644.2658,0,0.970596,19.56491586,47.99026299,0.592195
97.385,-471672.711,0,0.970654,19.56191565,47.99026249,0.592257
97.39,-471701.1516,0,0.970713,19.55891545,47.99026199,0.59232
97.395,-471729.5877,0,0.970771,19.55591525,47.99026149,0.592382
97.4,-471758.0194,0,0.97083,19.55291504,47.99026099,0.592445
97.405,-471786.4465,0,0.970888,19.54991484,47.99026049,0.592507
97.41,-471814.8691,0,0.970947,19.54691464,47.99025999,0.59257
97.415,-471843.2873,0,0.971005,19.54391443,47.99025949,0.592632
97.42,-471871.7009,0,0.971064,19.54091423,47.99025899,0.592695
97.425,-471900.11,0,0.971122,19.53791403,47.99025849,0.592757
97.43,-471928.5147,0,0.97118,19.53491382,47.99025799,0.59282
97.435,-471956.9148,0,0.971239,19.53191362,47.99025749,0.592882
97.44,-471985.3104,0,0.971297,19.52891341,47.99025699,0.592945
97.445,-472013.7016,0,0.971356,19.52591321,47.99025649,0.593007
97.45,-472042.0882,0,0.971414,19.52291301,47.99025599,0.59307
97.455,-472070.4703,0,0.971473,19.5199128,47.99025549,0.593132
97.46,-472098.848,0,0.971531,19.5169126,47.99025499,0.593195
97.465,-472127.2211,0,0.971589,19.5139124,47.99025449,0.593257
97.47,-472155.5897,0,0.971648,19.51091219,47.99025399,0.59332
97.475,-472183.9538,0,0.971706,19.50791199,47.99025349,0.593382
97.48,-472212.3135,0,0.971765,19.50491179,47.99025299,0.593445
97.485,-472240.6686,0,0.971823,19.50191159,47.99025249,0.593507
97.49,-472269.0192,0,0.971881,19.49891138,47.99025199,0.59357
97.495,-472297.3654,0,0.97194,19.49591118,47.99025149,0.593632
97.5,-472325.707,0,0.971998,19.49291098,47.99025099,0.593695
97.505,-472354.0441,0,0.972056,19.48991077,47.99025049,0.593757
97.51,-472382.3768,0,0.972114,19.48691057,47.99024999,0.59382
97.515,-472410.7049,0,0.972173,19.48391037,47.99024949,0.593882
97.52,-472439.0285,0,0.972231,19.48091016,47.99024899,0.593945
97.525,-472467.3476,0,0.972289,19.47790996,47.99024849,0.594007
97.53,-472495.6623,0,0.972348,19.47490976,47.99024799,0.59407
97.535,-472523.9724,0,0.972406,19.47190956,47.99024749,0.594132
97.54,-472552.278,0,0.972464,19.46890935,47.99024699,0.594195
97.545,-472580.5791,0,0.972522,19.46590915,47.99024649,0.594257
97.55,-472608.8758,0,0.972581,19.46290895,47.99024599,0.59432
97.555,-472637.1679,0,0.972639,19.45990874,47.99024549,0.594382
97.56,-472665.4555,0,0.972697,19.45690854,47.99024499,0.594445
97.565,-472693.7386,0,0.972755,19.45390834,47.99024449,0.594507
97.57,-472722.0173,0,0.972813,19.45090814,47.99024399,0.594569
97.575,-472750.2914,0,0.972872,19.44790793,47.99024349,0.594632
97.58,-472778.561,0,0.97293,19.44490773,47.99024299,0.594694
97.585,-472806.8261,0,0.972988,19.44190753,47.99024249,0.594757
97.59,-472835.0868,0,0.973046,19.43890733,47.99024199,0.594819
97.595,-472863.3429,0,0.973104,19.43590712,47.99024149,0.594882
97.6,-472891.5945,0,0.973162,19.43290692,47.99024099,0.594944
97.605,-472919.8416,0,0.973221,19.42990672,47.99024049,0.595007
97.61,-472948.0842,0,0.973279,19.42690652,47.99023999,0.595069
97.615,-472976.3224,0,0.973337,19.42390631,47.99023949,0.595132
97.62,-473004.556,0,0.973395,19.42090611,47.99023899,0.595194
97.625,-473032.7851,0,0.973453,19.41790591,47.99023849,0.595257
97.63,-473061.0097,0,0.973511,19.41490571,47.99023799,0.595319
97.635,-473089.2299,0,0.973569,19.4119055,47.99023749,0.595382
97.64,-473117.4455,0,0.973627,19.4089053,47.99023699,0.595444
97.645,-473145.6566,0,0.973685,19.4059051,47.99023649,0.595507
97.65,-473173.8632,0,0.973743,19.4029049,47.99023599,0.595569
97.655,-473202.0653,0,0.973801,19.3999047,47.99023549,0.595632
97.66,-473230.263,0,0.973859,19.39690449,47.99023499,0.595694
97.665,-473258.4561,0,0.973917,19.39390429,47.99023449,0.595757
97.67,-473286.6447,0,0.973975,19.39090409,47.99023399,0.595819
97.675,-473314.8288,0,0.974033,19.38790389,47.99023349,0.595882
97.68,-473343.0084,0,0.974091,19.38490369,47.99023299,0.595944
97.685,-473371.1835,0,0.974149,19.38190348,47.99023249,0.596007
97.69,-473399.3542,0,0.974207,19.37890328,47.99023199,0.596069
97.695,-473427.5203,0,0.974265,19.37590308,47.99023149,0.596132
97.7,-473455.6819,0,0.974323,19.37290288,47.99023099,0.596194
97.705,-473483.839,0,0.974381,19.36990268,47.99023049,0.596257
97.71,-473511.9916,0,0.974439,19.36690248,47.99022999,0.596319
97.715,-473540.1397,0,0.974497,19.36390227,47.99022949,0.596382
97.72,-473568.2834,0,0.974555,19.36090207,47.99022899,0.596444
97.725,-473596.4225,0,0.974613,19.35790187,47.99022849,0.596507
97.73,-473624.5571,0,0.974671,19.35490167,47.99022799,0.596569
97.735,-473652.6872,0,0.974729,19.35190147,47.99022749,0.596632
97.74,-473680.8128,0,0.974787,19.34890127,47.990227,0.596694
97.745,-473708.9339,0,0.974844,19.34590106,47.9902265,0.596757
97.75,-473737.0505,0,0.974902,19.34290086,47.990226,0.596819
97.755,-473765.1627,0,0.97496,19.33990066,47.9902255,0.596882
97.76,-473793.2703,0,0.975018,19.33690046,47.990225,0.596944
97.765,-473821.3734,0,0.975076,19.33390026,47.9902245,0.597007
97.77,-473849.472,0,0.975134,19.33090006,47.990224,0.597069
97.775,-473877.5661,0,0.975191,19.32789986,47.9902235,0.597132
97.78,-473905.6557,0,0.975249,19.32489965,47.990223,0.597194
97.785,-473933.7408,0,0.975307,19.32189945,47.9902225,0.597257
97.79,-473961.8214,0,0.975365,19.31889925,47.990222,0.597319
97.795,-473989.8975,0,0.975423,19.31589905,47.9902215,0.597382
97.8,-474017.9692,0,0.97548,19.31289885,47.990221,0.597444
97.805,-474046.0363,0,0.975538,19.30989865,47.9902205,0.597507
97.81,-474074.0989,0,0.975596,19.30689845,47.99022,0.597569
97.815,-474102.157,0,0.975654,19.30389825,47.9902195,0.597632
