time,energy.y,superCap.capacitor.v
143.03,-133198.8153,41.98741205
143.04,-133198.8153,41.98741117
143.05,-133198.8153,41.9874103
143.06,-133198.8153,41.98740943
143.07,-133198.8153,41.98740855
143.08,-133198.8153,41.98740768
143.09,-133198.8153,41.9874068
143.1,-133198.8153,41.98740593
143.11,-133198.8153,41.98740505
143.12,-133198.8153,41.98740418
143.13,-133198.8153,41.9874033
143.14,-133198.8153,41.98740243
143.15,-133198.8153,41.98740155
143.16,-133198.8153,41.98740068
143.17,-133198.8153,41.9873998
143.18,-133198.8153,41.98739893
143.19,-133198.8153,41.98739805
143.2,-133198.8153,41.98739718
143.21,-133198.8153,41.9873963
143.22,-133198.8153,41.98739543
143.23,-133198.8153,41.98739455
143.24,-133198.8153,41.98739368
143.25,-133198.8153,41.98739281
143.26,-133198.8153,41.98739193
143.27,-133198.8153,41.98739106
143.28,-133198.8153,41.98739018
143.29,-133198.8153,41.98738931
143.3,-133198.8153,41.98738843
143.31,-133198.8153,41.98738756
143.32,-133198.8153,41.98738668
143.33,-133198.8153,41.98738581
143.34,-133198.8153,41.98738493
143.35,-133198.8153,41.98738406
143.36,-133198.8153,41.98738318
143.37,-133198.8153,41.98738231
143.38,-133198.8153,41.98738143
143.39,-133198.8153,41.98738056
143.4,-133198.8153,41.98737968
143.41,-133198.8153,41.98737881
143.42,-133198.8153,41.98737793
143.43,-133198.8153,41.98737706
143.44,-133198.8153,41.98737619
143.45,-133198.8153,41.98737531
143.46,-133198.8153,41.98737444
143.47,-133198.8153,41.98737356
143.48,-133198.8153,41.98737269
143.49,-133198.8153,41.98737181
143.5,-133198.8153,41.98737094
143.51,-133198.8153,41.98737006
143.52,-133198.8153,41.98736919
143.53,-133198.8153,41.98736831
143.54,-133198.8153,41.98736744
143.55,-133198.8153,41.98736656
143.56,-133198.8153,41.98736569
143.57,-133198.8153,41.98736481
143.58,-133198.8153,41.98736394
143.59,-133198.8153,41.98736306
143.6,-133198.8153,41.98736219
143.61,-133198.8153,41.98736131
143.62,-133198.8153,41.98736044
143.63,-133198.8153,41.98735957
143.64,-133198.8153,41.98735869
143.65,-133198.8153,41.98735782
143.66,-133198.8153,41.98735694
143.67,-133198.8153,41.98735607
143.68,-133198.8153,41.98735519
143.69,-133198.8153,41.98735432
143.7,-133198.8153,41.98735344
143.71,-133198.8153,41.98735257
143.72,-133198.8153,41.98735169
143.73,-133198.8153,41.98735082
143.74,-133198.8153,41.98734994
143.75,-133198.8153,41.98734907
143.76,-133198.8153,41.98734819
143.77,-133198.8153,41.98734732
143.78,-133198.8153,41.98734644
143.79,-133198.8153,41.98734557
143.8,-133198.8153,41.98734469
143.81,-133198.8153,41.98734382
143.82,-133198.8153,41.98734295
143.83,-133198.8153,41.98734207
143.84,-133198.8153,41.9873412
143.85,-133198.8153,41.98734032
143.86,-133198.8153,41.98733945
143.87,-133198.8153,41.98733857
143.88,-133198.8153,41.9873377
143.89,-133198.8153,41.98733682
143.9,-133198.8153,41.98733595
143.91,-133198.8153,41.98733507
143.92,-133198.8153,41.9873342
143.93,-133198.8153,41.98733332
143.94,-133198.8153,41.98733245
143.95,-133198.8153,41.98733157
143.96,-133198.8153,41.9873307
143.97,-133198.8153,41.98732982
143.98,-133198.8153,41.98732895
143.99,-133198.8153,41.98732807
144,-133198.8153,41.9873272
144.01,-133198.8153,41.98732633
144.02,-133198.8153,41.98732545
144.03,-133198.8153,41.98732458
144.04,-133198.8153,41.9873237
144.05,-133198.8153,41.98732283
144.06,-133198.8153,41.98732195
144.07,-133198.8153,41.98732108
144.08,-133198.8153,41.9873202
144.09,-133198.8153,41.98731933
144.1,-133198.8153,41.98731845
144.11,-133198.8153,41.98731758
144.12,-133198.8153,41.9873167
144.13,-133198.8153,41.98731583
144.14,-133198.8153,41.98731495
144.15,-133198.8153,41.98731408
144.16,-133198.8153,41.9873132
144.17,-133198.8153,41.98731233
144.18,-133198.8153,41.98731145
144.19,-133198.8153,41.98731058
144.2,-133198.8153,41.98730971
144.21,-133198.8153,41.98730883
144.22,-133198.8153,41.98730796
144.23,-133198.8153,41.98730708
144.24,-133198.8153,41.98730621
144.25,-133198.8153,41.98730533
144.26,-133198.8153,41.98730446
144.27,-133198.8153,41.98730358
144.28,-133198.8153,41.98730271
144.29,-133198.8153,41.98730183
144.3,-133198.8153,41.98730096
144.31,-133198.8153,41.98730008
144.32,-133198.8153,41.98729921
144.33,-133198.8153,41.98729833
144.34,-133198.8153,41.98729746
144.35,-133198.8153,41.98729658
144.36,-133198.8153,41.98729571
144.37,-133198.8153,41.98729483
144.38,-133198.8153,41.98729396
144.39,-133198.8153,41.98729309
144.4,-133198.8153,41.98729221
144.41,-133198.8153,41.98729134
144.42,-133198.8153,41.98729046
144.43,-133198.8153,41.98728959
144.44,-133198.8153,41.98728871
144.45,-133198.8153,41.98728784
144.46,-133198.8153,41.98728696
144.47,-133198.8153,41.98728609
144.48,-133198.8153,41.98728521
144.49,-133198.8153,41.98728434
144.5,-133198.8153,41.98728346
144.51,-133198.8153,41.98728259
144.52,-133198.8153,41.98728171
144.53,-133198.8153,41.98728084
144.54,-133198.8153,41.98727996
144.55,-133198.8153,41.98727909
144.56,-133198.8153,41.98727821
144.57,-133198.8153,41.98727734
144.58,-133198.8153,41.98727647
144.59,-133198.8153,41.98727559
144.6,-133198.8153,41.98727472
144.61,-133198.8153,41.98727384
144.62,-133198.8153,41.98727297
144.63,-133198.8153,41.98727209
144.64,-133198.8153,41.98727122
144.65,-133198.8153,41.98727034
144.66,-133198.8153,41.98726947
144.67,-133198.8153,41.98726859
144.68,-133198.8153,41.98726772
144.69,-133198.8153,41.98726684
144.7,-133198.8153,41.98726597
144.71,-133198.8153,41.98726509
144.72,-133198.8153,41.98726422
144.73,-133198.8153,41.98726334
144.74,-133198.8153,41.98726247
144.75,-133198.8153,41.9872616
144.76,-133198.8153,41.98726072
144.77,-133198.8153,41.98725985
144.78,-133198.8153,41.98725897
144.79,-133198.8153,41.9872581
144.8,-133198.8153,41.98725722
144.81,-133198.8153,41.98725635
144.82,-133198.8153,41.98725547
144.83,-133198.8153,41.9872546
144.84,-133198.8153,41.98725372
144.85,-133198.8153,41.98725285
144.86,-133198.8153,41.98725197
144.87,-133198.8153,41.9872511
144.88,-133198.8153,41.98725022
144.89,-133198.8153,41.98724935
144.9,-133198.8153,41.98724847
144.91,-133198.8153,41.9872476
144.92,-133198.8153,41.98724672
144.93,-133198.8153,41.98724585
144.94,-133198.8153,41.98724498
144.95,-133198.8153,41.9872441
144.96,-133198.8153,41.98724323
144.97,-133198.8153,41.98724235
144.98,-133198.8153,41.98724148
144.99,-133198.8153,41.9872406
145,-133198.8153,41.98723973
145.01,-133198.8153,41.98723885
145.02,-133198.8153,41.98723798
145.03,-133198.8153,41.9872371
145.04,-133198.8153,41.98723623
145.05,-133198.8153,41.98723535
145.06,-133198.8153,41.98723448
145.07,-133198.8153,41.9872336
145.08,-133198.8153,41.98723273
145.09,-133198.8153,41.98723185
145.1,-133198.8153,41.98723098
145.11,-133198.8153,41.9872301
145.12,-133198.8153,41.98722923
145.13,-133198.8153,41.98722836
145.14,-133198.8153,41.98722748
145.15,-133198.8153,41.98722661
145.16,-133198.8153,41.98722573
145.17,-133198.8153,41.98722486
145.18,-133198.8153,41.98722398
145.19,-133198.8153,41.98722311
145.2,-133198.8153,41.98722223
145.21,-133198.8153,41.98722136
145.22,-133198.8153,41.98722048
145.23,-133198.8153,41.98721961
145.24,-133198.8153,41.98721873
145.25,-133198.8153,41.98721786
145.26,-133198.8153,41.98721698
145.27,-133198.8153,41.98721611
145.28,-133198.8153,41.98721523
145.29,-133198.8153,41.98721436
145.3,-133198.8153,41.98721348
145.31,-133198.8153,41.98721261
145.32,-133198.8153,41.98721174
145.33,-133198.8153,41.98721086
145.34,-133198.8153,41.98720999
145.35,-133198.8153,41.98720911
145.36,-133198.8153,41.98720824
145.37,-133198.8153,41.98720736
145.38,-133198.8153,41.98720649
145.39,-133198.8153,41.98720561
145.4,-133198.8153,41.98720474
145.41,-133198.8153,41.98720386
145.42,-133198.8153,41.98720299
145.43,-133198.8153,41.98720211
145.44,-133198.8153,41.98720124
145.45,-133198.8153,41.98720036
145.46,-133198.8153,41.98719949
145.47,-133198.8153,41.98719861
145.48,-133198.8153,41.98719774
145.49,-133198.8153,41.98719686
145.5,-133198.8153,41.98719599
145.51,-133198.8153,41.98719512
145.52,-133198.8153,41.98719424
145.53,-133198.8153,41.98719337
145.54,-133198.8153,41.98719249
145.55,-133198.8153,41.98719162
145.56,-133198.8153,41.98719074
145.57,-133198.8153,41.98718987
145.58,-133198.8153,41.98718899
145.59,-133198.8153,41.98718812
145.6,-133198.8153,41.98718724
145.61,-133198.8153,41.98718637
145.62,-133198.8153,41.98718549
145.63,-133198.8153,41.98718462
145.64,-133198.8153,41.98718374
145.65,-133198.8153,41.98718287
145.66,-133198.8153,41.98718199
145.67,-133198.8153,41.98718112
145.68,-133198.8153,41.98718024
145.69,-133198.8153,41.98717937
145.7,-133198.8153,41.9871785
145.71,-133198.8153,41.98717762
145.72,-133198.8153,41.98717675
145.73,-133198.8153,41.98717587
145.74,-133198.8153,41.987175
145.75,-133198.8153,41.98717412
145.76,-133198.8153,41.98717325
145.77,-133198.8153,41.98717237
145.78,-133198.8153,41.9871715
145.79,-133198.8153,41.98717062
145.8,-133198.8153,41.98716975
145.81,-133198.8153,41.98716887
145.82,-133198.8153,41.987168
145.83,-133198.8153,41.98716712
145.84,-133198.8153,41.98716625
145.85,-133198.8153,41.98716537
145.86,-133198.8153,41.9871645
145.87,-133198.8153,41.98716362
145.88,-133198.8153,41.98716275
145.89,-133198.8153,41.98716188
145.9,-133198.8153,41.987161
145.91,-133198.8153,41.98716013
145.92,-133198.8153,41.98715925
145.93,-133198.8153,41.98715838
145.94,-133198.8153,41.9871575
145.95,-133198.8153,41.98715663
145.96,-133198.8153,41.98715575
145.97,-133198.8153,41.98715488
145.98,-133198.8153,41.987154
145.99,-133198.8153,41.98715313
146,-133198.8153,41.98715225
146.01,-133198.8153,41.98715138
146.02,-133198.8153,41.9871505
146.03,-133198.8153,41.98714963
146.04,-133198.8153,41.98714875
146.05,-133198.8153,41.98714788
146.06,-133198.8153,41.987147
146.07,-133198.8153,41.98714613
146.08,-133198.8153,41.98714526
146.09,-133198.8153,41.98714438
146.1,-133198.8153,41.98714351
146.11,-133198.8153,41.98714263
146.12,-133198.8153,41.98714176
146.13,-133198.8153,41.98714088
146.14,-133198.8153,41.98714001
146.15,-133198.8153,41.98713913
146.16,-133198.8153,41.98713826
146.17,-133198.8153,41.98713738
146.18,-133198.8153,41.98713651
146.19,-133198.8153,41.98713563
146.2,-133198.8153,41.98713476
146.21,-133198.8153,41.98713388
146.22,-133198.8153,41.98713301
146.23,-133198.8153,41.98713213
146.24,-133198.8153,41.98713126
146.25,-133198.8153,41.98713039
146.26,-133198.8153,41.98712951
146.27,-133198.8153,41.98712864
146.28,-133198.8153,41.98712776
146.29,-133198.8153,41.98712689
146.3,-133198.8153,41.98712601
146.31,-133198.8153,41.98712514
146.32,-133198.8153,41.98712426
146.33,-133198.8153,41.98712339
146.34,-133198.8153,41.98712251
146.35,-133198.8153,41.98712164
146.36,-133198.8153,41.98712076
146.37,-133198.8153,41.98711989
146.38,-133198.8153,41.98711901
146.39,-133198.8153,41.98711814
146.4,-133198.8153,41.98711726
146.41,-133198.8153,41.98711639
146.42,-133198.8153,41.98711551
146.43,-133198.8153,41.98711464
146.44,-133198.8153,41.98711377
146.45,-133198.8153,41.98711289
146.46,-133198.8153,41.98711202
146.47,-133198.8153,41.98711114
146.48,-133198.8153,41.98711027
146.49,-133198.8153,41.98710939
146.5,-133198.8153,41.98710852
146.51,-133198.8153,41.98710764
146.52,-133198.8153,41.98710677
146.53,-133198.8153,41.98710589
146.54,-133198.8153,41.98710502
146.55,-133198.8153,41.98710414
146.56,-133198.8153,41.98710327
146.57,-133198.8153,41.98710239
146.58,-133198.8153,41.98710152
146.59,-133198.8153,41.98710064
146.6,-133198.8153,41.98709977
146.61,-133198.8153,41.98709889
146.62,-133198.8153,41.98709802
146.63,-133198.8153,41.98709715
146.64,-133198.8153,41.98709627
146.65,-133198.8153,41.9870954
146.66,-133198.8153,41.98709452
146.67,-133198.8153,41.98709365
146.68,-133198.8153,41.98709277
146.69,-133198.8153,41.9870919
146.7,-133198.8153,41.98709102
146.71,-133198.8153,41.98709015
146.72,-133198.8153,41.98708927
146.73,-133198.8153,41.9870884
146.74,-133198.8153,41.98708752
146.75,-133198.8153,41.98708665
146.76,-133198.8153,41.98708577
146.77,-133198.8153,41.9870849
146.78,-133198.8153,41.98708402
146.79,-133198.8153,41.98708315
146.8,-133198.8153,41.98708227
146.81,-133198.8153,41.9870814
146.82,-133198.8153,41.98708053
146.83,-133198.8153,41.98707965
146.84,-133198.8153,41.98707878
146.85,-133198.8153,41.9870779
146.86,-133198.8153,41.98707703
146.87,-133198.8153,41.98707615
146.88,-133198.8153,41.98707528
146.89,-133198.8153,41.9870744
146.9,-133198.8153,41.98707353
146.91,-133198.8153,41.98707265
146.92,-133198.8153,41.98707178
146.93,-133198.8153,41.9870709
146.94,-133198.8153,41.98707003
146.95,-133198.8153,41.98706915
146.96,-133198.8153,41.98706828
146.97,-133198.8153,41.9870674
146.98,-133198.8153,41.98706653
146.99,-133198.8153,41.98706565
147,-133198.8153,41.98706478
147.01,-133198.8153,41.98706391
147.02,-133198.8153,41.98706303
147.03,-133198.8153,41.98706216
147.04,-133198.8153,41.98706128
147.05,-133198.8153,41.98706041
147.06,-133198.8153,41.98705953
147.07,-133198.8153,41.98705866
147.08,-133198.8153,41.98705778
147.09,-133198.8153,41.98705691
147.1,-133198.8153,41.98705603
147.11,-133198.8153,41.98705516
147.12,-133198.8153,41.98705428
147.13,-133198.8153,41.98705341
147.14,-133198.8153,41.98705253
147.15,-133198.8153,41.98705166
147.16,-133198.8153,41.98705078
147.17,-133198.8153,41.98704991
147.18,-133198.8153,41.98704904
147.19,-133198.8153,41.98704816
147.2,-133198.8153,41.98704729
147.21,-133198.8153,41.98704641
147.22,-133198.8153,41.98704554
147.23,-133198.8153,41.98704466
147.24,-133198.8153,41.98704379
147.25,-133198.8153,41.98704291
147.26,-133198.8153,41.98704204
147.27,-133198.8153,41.98704116
147.28,-133198.8153,41.98704029
147.29,-133198.8153,41.98703941
147.3,-133198.8153,41.98703854
147.31,-133198.8153,41.98703766
147.32,-133198.8153,41.98703679
147.33,-133198.8153,41.98703591
147.34,-133198.8153,41.98703504
147.35,-133198.8153,41.98703416
147.36,-133198.8153,41.98703329
147.37,-133198.8153,41.98703242
147.38,-133198.8153,41.98703154
147.39,-133198.8153,41.98703067
147.4,-133198.8153,41.98702979
147.41,-133198.8153,41.98702892
147.42,-133198.8153,41.98702804
147.43,-133198.8153,41.98702717
147.44,-133198.8153,41.98702629
147.45,-133198.8153,41.98702542
147.46,-133198.8153,41.98702454
147.47,-133198.8153,41.98702367
147.48,-133198.8153,41.98702279
147.49,-133198.8153,41.98702192
147.5,-133198.8153,41.98702104
147.51,-133198.8153,41.98702017
147.52,-133198.8153,41.98701929
147.53,-133198.8153,41.98701842
147.54,-133198.8153,41.98701754
147.55,-133198.8153,41.98701667
147.56,-133198.8153,41.9870158
147.57,-133198.8153,41.98701492
147.58,-133198.8153,41.98701405
147.59,-133198.8153,41.98701317
147.6,-133198.8153,41.9870123
147.61,-133198.8153,41.98701142
147.62,-133198.8153,41.98701055
147.63,-133198.8153,41.98700967
147.64,-133198.8153,41.9870088
147.65,-133198.8153,41.98700792
147.66,-133198.8153,41.98700705
147.67,-133198.8153,41.98700617
147.68,-133198.8153,41.9870053
147.69,-133198.8153,41.98700442
147.7,-133198.8153,41.98700355
147.71,-133198.8153,41.98700267
147.72,-133198.8153,41.9870018
147.73,-133198.8153,41.98700092
147.74,-133198.8153,41.98700005
147.75,-133198.8153,41.98699918
147.76,-133198.8153,41.9869983
147.77,-133198.8153,41.98699743
147.78,-133198.8153,41.98699655
147.79,-133198.8153,41.98699568
147.8,-133198.8153,41.9869948
147.81,-133198.8153,41.98699393
147.82,-133198.8153,41.98699305
147.83,-133198.8153,41.98699218
147.84,-133198.8153,41.9869913
147.85,-133198.8153,41.98699043
147.86,-133198.8153,41.98698955
147.87,-133198.8153,41.98698868
147.88,-133198.8153,41.9869878
147.89,-133198.8153,41.98698693
147.9,-133198.8153,41.98698605
147.91,-133198.8153,41.98698518
147.92,-133198.8153,41.98698431
147.93,-133198.8153,41.98698343
147.94,-133198.8153,41.98698256
147.95,-133198.8153,41.98698168
147.96,-133198.8153,41.98698081
147.97,-133198.8153,41.98697993
147.98,-133198.8153,41.98697906
147.99,-133198.8153,41.98697818
148,-133198.8153,41.98697731
148.01,-133198.8153,41.98697643
148.02,-133198.8153,41.98697556
148.03,-133198.8153,41.98697468
148.04,-133198.8153,41.98697381
148.05,-133198.8153,41.98697293
148.06,-133198.8153,41.98697206
148.07,-133198.8153,41.98697118
148.08,-133198.8153,41.98697031
148.09,-133198.8153,41.98696943
148.1,-133198.8153,41.98696856
148.11,-133198.8153,41.98696769
148.12,-133198.8153,41.98696681
148.13,-133198.8153,41.98696594
148.14,-133198.8153,41.98696506
148.15,-133198.8153,41.98696419
148.16,-133198.8153,41.98696331
148.17,-133198.8153,41.98696244
148.18,-133198.8153,41.98696156
148.19,-133198.8153,41.98696069
148.2,-133198.8153,41.98695981
148.21,-133198.8153,41.98695894
148.22,-133198.8153,41.98695806
148.23,-133198.8153,41.98695719
148.24,-133198.8153,41.98695631
148.25,-133198.8153,41.98695544
148.26,-133198.8153,41.98695456
148.27,-133198.8153,41.98695369
148.28,-133198.8153,41.98695281
148.29,-133198.8153,41.98695194
148.3,-133198.8153,41.98695107
148.31,-133198.8153,41.98695019
148.32,-133198.8153,41.98694932
148.33,-133198.8153,41.98694844
148.34,-133198.8153,41.98694757
148.35,-133198.8153,41.98694669
148.36,-133198.8153,41.98694582
148.37,-133198.8153,41.98694494
148.38,-133198.8153,41.98694407
148.39,-133198.8153,41.98694319
148.4,-133198.8153,41.98694232
148.41,-133198.8153,41.98694144
148.42,-133198.8153,41.98694057
148.43,-133198.8153,41.98693969
148.44,-133198.8153,41.98693882
148.45,-133198.8153,41.98693794
148.46,-133198.8153,41.98693707
148.47,-133198.8153,41.9869362
148.48,-133198.8153,41.98693532
148.49,-133198.8153,41.98693445
148.5,-133198.8153,41.98693357
148.51,-133198.8153,41.9869327
148.52,-133198.8153,41.98693182
148.53,-133198.8153,41.98693095
148.54,-133198.8153,41.98693007
148.55,-133198.8153,41.9869292
148.56,-133198.8153,41.98692832
148.57,-133198.8153,41.98692745
148.58,-133198.8153,41.98692657
148.59,-133198.8153,41.9869257
148.6,-133198.8153,41.98692482
148.61,-133198.8153,41.98692395
148.62,-133198.8153,41.98692307
148.63,-133198.8153,41.9869222
148.64,-133198.8153,41.98692132
148.65,-133198.8153,41.98692045
148.66,-133198.8153,41.98691958
148.67,-133198.8153,41.9869187
148.68,-133198.8153,41.98691783
148.69,-133198.8153,41.98691695
148.7,-133198.8153,41.98691608
148.71,-133198.8153,41.9869152
148.72,-133198.8153,41.98691433
148.73,-133198.8153,41.98691345
148.74,-133198.8153,41.98691258
148.75,-133198.8153,41.9869117
148.76,-133198.8153,41.98691083
148.77,-133198.8153,41.98690995
148.78,-133198.8153,41.98690908
148.79,-133198.8153,41.9869082
148.8,-133198.8153,41.98690733
148.81,-133198.8153,41.98690645
148.82,-133198.8153,41.98690558
148.83,-133198.8153,41.9869047
148.84,-133198.8153,41.98690383
148.85,-133198.8153,41.98690296
148.86,-133198.8153,41.98690208
148.87,-133198.8153,41.98690121
148.88,-133198.8153,41.98690033
148.89,-133198.8153,41.98689946
148.9,-133198.8153,41.98689858
148.91,-133198.8153,41.98689771
148.92,-133198.8153,41.98689683
148.93,-133198.8153,41.98689596
148.94,-133198.8153,41.98689508
148.95,-133198.8153,41.98689421
148.96,-133198.8153,41.98689333
148.97,-133198.8153,41.98689246
148.98,-133198.8153,41.98689158
148.99,-133198.8153,41.98689071
149,-133198.8153,41.98688983
149.01,-133198.8153,41.98688896
149.02,-133198.8153,41.98688809
