time,pump.flowPort_a.h,pump.flowPort_b.h,ambient2.flowPort.h,pipe.flowPort_b.H_flow,pump.h,heatCapacitor.T,pipe.T
1.352,293.15,293.15,303.9920175,-303.9920175,293.15,314.5124105,303.9920175
1.353,293.15,293.15,303.9888076,-303.9888076,293.15,314.5072167,303.9888076
1.354,293.15,293.15,303.9856099,-303.9856099,293.15,314.5020428,303.9856099
1.355,293.15,293.15,303.9824244,-303.9824244,293.15,314.4968885,303.9824244
1.356,293.15,293.15,303.979251,-303.979251,293.15,314.4917539,303.979251
1.357,293.15,293.15,303.9760896,-303.9760896,293.15,314.4866388,303.9760896
1.358,293.15,293.15,303.9729403,-303.9729403,293.15,314.4815431,303.9729403
1.359,293.15,293.15,303.969803,-303.969803,293.15,314.4764669,303.969803
1.36,293.15,293.15,303.9666776,-303.9666776,293.15,314.47141,303.9666776
1.361,293.15,293.15,303.9635642,-303.9635642,293.15,314.4663723,303.9635642
1.362,293.15,293.15,303.9604625,-303.9604625,293.15,314.4613538,303.9604625
1.363,293.15,293.15,303.9573727,-303.9573727,293.15,314.4563544,303.9573727
1.364,293.15,293.15,303.9542946,-303.9542946,293.15,314.4513741,303.9542946
1.365,293.15,293.15,303.9512283,-303.9512283,293.15,314.4464127,303.9512283
1.366,293.15,293.15,303.9481736,-303.9481736,293.15,314.4414701,303.9481736
1.367,293.15,293.15,303.9451306,-303.9451306,293.15,314.4365464,303.9451306
1.368,293.15,293.15,303.9420991,-303.9420991,293.15,314.4316414,303.9420991
1.369,293.15,293.15,303.9390791,-303.9390791,293.15,314.4267551,303.9390791
1.37,293.15,293.15,303.9360707,-303.9360707,293.15,314.4218874,303.9360707
1.371,293.15,293.15,303.9330737,-303.9330737,293.15,314.4170382,303.9330737
1.372,293.15,293.15,303.9300881,-303.9300881,293.15,314.4122075,303.9300881
1.373,293.15,293.15,303.9271139,-303.9271139,293.15,314.4073952,303.9271139
1.374,293.15,293.15,303.924151,-303.924151,293.15,314.4026012,303.924151
1.375,293.15,293.15,303.9211994,-303.9211994,293.15,314.3978254,303.9211994
1.376,293.15,293.15,303.918259,-303.918259,293.15,314.3930678,303.918259
1.377,293.15,293.15,303.9153298,-303.9153298,293.15,314.3883283,303.9153298
1.378,293.15,293.15,303.9124118,-303.9124118,293.15,314.3836069,303.9124118
1.379,293.15,293.15,303.9095048,-303.9095048,293.15,314.3789035,303.9095048
1.38,293.15,293.15,303.906609,-303.906609,293.15,314.3742179,303.906609
1.381,293.15,293.15,303.9037241,-303.9037241,293.15,314.3695502,303.9037241
1.382,293.15,293.15,303.9008503,-303.9008503,293.15,314.3649003,303.9008503
1.383,293.15,293.15,303.8979874,-303.8979874,293.15,314.3602681,303.8979874
1.384,293.15,293.15,303.8951354,-303.8951354,293.15,314.3556535,303.8951354
1.385,293.15,293.15,303.8922943,-303.8922943,293.15,314.3510565,303.8922943
1.386,293.15,293.15,303.889464,-303.889464,293.15,314.346477,303.889464
1.387,293.15,293.15,303.8866444,-303.8866444,293.15,314.341915,303.8866444
1.388,293.15,293.15,303.8838357,-303.8838357,293.15,314.3373704,303.8838357
1.389,293.15,293.15,303.8810376,-303.8810376,293.15,314.332843,303.8810376
1.39,293.15,293.15,303.8782502,-303.8782502,293.15,314.328333,303.8782502
1.391,293.15,293.15,303.8754734,-303.8754734,293.15,314.3238401,303.8754734
1.392,293.15,293.15,303.8727072,-303.8727072,293.15,314.3193643,303.8727072
1.393,293.15,293.15,303.8699515,-303.8699515,293.15,314.3149056,303.8699515
1.394,293.15,293.15,303.8672064,-303.8672064,293.15,314.310464,303.8672064
1.395,293.15,293.15,303.8644717,-303.8644717,293.15,314.3060392,303.8644717
1.396,293.15,293.15,303.8617475,-303.8617475,293.15,314.3016313,303.8617475
1.397,293.15,293.15,303.8590336,-303.8590336,293.15,314.2972403,303.8590336
1.398,293.15,293.15,303.8563301,-303.8563301,293.15,314.292866,303.8563301
1.399,293.15,293.15,303.853637,-303.853637,293.15,314.2885084,303.853637
1.4,293.15,293.15,303.8509541,-303.8509541,293.15,314.2841674,303.8509541
1.401,293.15,293.15,303.8482814,-303.8482814,293.15,314.279843,303.8482814
1.402,293.15,293.15,303.845619,-303.845619,293.15,314.2755351,303.845619
1.403,293.15,293.15,303.8429667,-303.8429667,293.15,314.2712437,303.8429667
1.404,293.15,293.15,303.8403246,-303.8403246,293.15,314.2669687,303.8403246
1.405,293.15,293.15,303.8376925,-303.8376925,293.15,314.26271,303.8376925
1.406,293.15,293.15,303.8350705,-303.8350705,293.15,314.2584675,303.8350705
1.407,293.15,293.15,303.8324586,-303.8324586,293.15,314.2542413,303.8324586
1.408,293.15,293.15,303.8298566,-303.8298566,293.15,314.2500313,303.8298566
1.409,293.15,293.15,303.8272654,-303.8272654,293.15,314.2458385,303.8272654
1.41,293.15,293.15,303.8246846,-303.8246846,293.15,314.2416628,303.8246846
1.411,293.15,293.15,303.8221136,-303.8221136,293.15,314.2375029,303.8221136
1.412,293.15,293.15,303.8195524,-303.8195524,293.15,314.2333587,303.8195524
1.413,293.15,293.15,303.8170008,-303.8170008,293.15,314.2292301,303.8170008
1.414,293.15,293.15,303.8144588,-303.8144588,293.15,314.2251172,303.8144588
1.415,293.15,293.15,303.8119265,-303.8119265,293.15,314.2210198,303.8119265
1.416,293.15,293.15,303.8094038,-303.8094038,293.15,314.2169379,303.8094038
1.417,293.15,293.15,303.8068906,-303.8068906,293.15,314.2128714,303.8068906
1.418,293.15,293.15,303.8043869,-303.8043869,293.15,314.2088204,303.8043869
1.419,293.15,293.15,303.8018927,-303.8018927,293.15,314.2047847,303.8018927
1.42,293.15,293.15,303.7994079,-303.7994079,293.15,314.2007642,303.7994079
1.421,293.15,293.15,303.7969326,-303.7969326,293.15,314.196759,303.7969326
1.422,293.15,293.15,303.7944666,-303.7944666,293.15,314.192769,303.7944666
1.423,293.15,293.15,303.79201,-303.79201,293.15,314.1887941,303.79201
1.424,293.15,293.15,303.7895626,-303.7895626,293.15,314.1848342,303.7895626
1.425,293.15,293.15,303.7871246,-303.7871246,293.15,314.1808894,303.7871246
1.426,293.15,293.15,303.7846958,-303.7846958,293.15,314.1769595,303.7846958
1.427,293.15,293.15,303.7822762,-303.7822762,293.15,314.1730445,303.7822762
1.428,293.15,293.15,303.7798658,-303.7798658,293.15,314.1691443,303.7798658
1.429,293.15,293.15,303.7774645,-303.7774645,293.15,314.165259,303.7774645
1.43,293.15,293.15,303.7750723,-303.7750723,293.15,314.1613884,303.7750723
1.431,293.15,293.15,303.7726893,-303.7726893,293.15,314.1575325,303.7726893
1.432,293.15,293.15,303.7703152,-303.7703152,293.15,314.1536912,303.7703152
1.433,293.15,293.15,303.7679502,-303.7679502,293.15,314.1498645,303.7679502
1.434,293.15,293.15,303.7655942,-303.7655942,293.15,314.1460524,303.7655942
1.435,293.15,293.15,303.7632471,-303.7632471,293.15,314.1422547,303.7632471
1.436,293.15,293.15,303.7609089,-303.7609089,293.15,314.1384715,303.7609089
1.437,293.15,293.15,303.7585796,-303.7585796,293.15,314.1347026,303.7585796
1.438,293.15,293.15,303.7562592,-303.7562592,293.15,314.130948,303.7562592
1.439,293.15,293.15,303.7539476,-303.7539476,293.15,314.1272078,303.7539476
1.44,293.15,293.15,303.7516447,-303.7516447,293.15,314.1234817,303.7516447
1.441,293.15,293.15,303.7493507,-303.7493507,293.15,314.1197698,303.7493507
1.442,293.15,293.15,303.7470653,-303.7470653,293.15,314.116072,303.7470653
1.443,293.15,293.15,303.7447887,-303.7447887,293.15,314.1123883,303.7447887
1.444,293.15,293.15,303.7425207,-303.7425207,293.15,314.1087186,303.7425207
1.445,293.15,293.15,303.7402613,-303.7402613,293.15,314.1050629,303.7402613
1.446,293.15,293.15,303.7380105,-303.7380105,293.15,314.1014211,303.7380105
1.447,293.15,293.15,303.7357683,-303.7357683,293.15,314.0977931,303.7357683
1.448,293.15,293.15,303.7335346,-303.7335346,293.15,314.094179,303.7335346
1.449,293.15,293.15,303.7313095,-303.7313095,293.15,314.0905786,303.7313095
1.45,293.15,293.15,303.7290928,-303.7290928,293.15,314.0869919,303.7290928
1.451,293.15,293.15,303.7268845,-303.7268845,293.15,314.0834188,303.7268845
1.452,293.15,293.15,303.7246847,-303.7246847,293.15,314.0798594,303.7246847
1.453,293.15,293.15,303.7224932,-303.7224932,293.15,314.0763136,303.7224932
1.454,293.15,293.15,303.7203101,-303.7203101,293.15,314.0727812,303.7203101
1.455,293.15,293.15,303.7181353,-303.7181353,293.15,314.0692623,303.7181353
1.456,293.15,293.15,303.7159688,-303.7159688,293.15,314.0657568,303.7159688
1.457,293.15,293.15,303.7138106,-303.7138106,293.15,314.0622647,303.7138106
1.458,293.15,293.15,303.7116606,-303.7116606,293.15,314.0587859,303.7116606
1.459,293.15,293.15,303.7095187,-303.7095187,293.15,314.0553204,303.7095187
1.46,293.15,293.15,303.7073851,-303.7073851,293.15,314.051868,303.7073851
1.461,293.15,293.15,303.7052595,-303.7052595,293.15,314.0484289,303.7052595
1.462,293.15,293.15,303.7031421,-303.7031421,293.15,314.0450028,303.7031421
1.463,293.15,293.15,303.7010328,-303.7010328,293.15,314.0415898,303.7010328
1.464,293.15,293.15,303.6989315,-303.6989315,293.15,314.0381898,303.6989315
1.465,293.15,293.15,303.6968382,-303.6968382,293.15,314.0348028,303.6968382
1.466,293.15,293.15,303.6947529,-303.6947529,293.15,314.0314287,303.6947529
1.467,293.15,293.15,303.6926756,-303.6926756,293.15,314.0280675,303.6926756
1.468,293.15,293.15,303.6906061,-303.6906061,293.15,314.0247192,303.6906061
1.469,293.15,293.15,303.6885446,-303.6885446,293.15,314.0213835,303.6885446
1.47,293.15,293.15,303.686491,-303.686491,293.15,314.0180607,303.686491
1.471,293.15,293.15,303.6844452,-303.6844452,293.15,314.0147505,303.6844452
1.472,293.15,293.15,303.6824072,-303.6824072,293.15,314.0114529,303.6824072
1.473,293.15,293.15,303.6803769,-303.6803769,293.15,314.0081679,303.6803769
1.474,293.15,293.15,303.6783545,-303.6783545,293.15,314.0048955,303.6783545
1.475,293.15,293.15,303.6763397,-303.6763397,293.15,314.0016356,303.6763397
1.476,293.15,293.15,303.6743327,-303.6743327,293.15,313.9983881,303.6743327
1.477,293.15,293.15,303.6723333,-303.6723333,293.15,313.995153,303.6723333
1.478,293.15,293.15,303.6703415,-303.6703415,293.15,313.9919303,303.6703415
1.479,293.15,293.15,303.6683574,-303.6683574,293.15,313.9887198,303.6683574
1.48,293.15,293.15,303.6663808,-303.6663808,293.15,313.9855217,303.6663808
1.481,293.15,293.15,303.6644118,-303.6644118,293.15,313.9823357,303.6644118
1.482,293.15,293.15,303.6624503,-303.6624503,293.15,313.9791619,303.6624503
1.483,293.15,293.15,303.6604962,-303.6604962,293.15,313.9760003,303.6604962
1.484,293.15,293.15,303.6585497,-303.6585497,293.15,313.9728507,303.6585497
1.485,293.15,293.15,303.6566106,-303.6566106,293.15,313.9697132,303.6566106
1.486,293.15,293.15,303.6546789,-303.6546789,293.15,313.9665876,303.6546789
1.487,293.15,293.15,303.6527546,-303.6527546,293.15,313.963474,303.6527546
1.488,293.15,293.15,303.6508376,-303.6508376,293.15,313.9603723,303.6508376
1.489,293.15,293.15,303.6489279,-303.6489279,293.15,313.9572824,303.6489279
1.49,293.15,293.15,303.6470256,-303.6470256,293.15,313.9542043,303.6470256
1.491,293.15,293.15,303.6451305,-303.6451305,293.15,313.951138,303.6451305
1.492,293.15,293.15,303.6432427,-303.6432427,293.15,313.9480834,303.6432427
1.493,293.15,293.15,303.641362,-303.641362,293.15,313.9450405,303.641362
1.494,293.15,293.15,303.6394886,-303.6394886,293.15,313.9420092,303.6394886
1.495,293.15,293.15,303.6376223,-303.6376223,293.15,313.9389895,303.6376223
1.496,293.15,293.15,303.6357632,-303.6357632,293.15,313.9359814,303.6357632
1.497,293.15,293.15,303.6339111,-303.6339111,293.15,313.9329847,303.6339111
1.498,293.15,293.15,303.6320662,-303.6320662,293.15,313.9299995,303.6320662
1.499,293.15,293.15,303.6302283,-303.6302283,293.15,313.9270257,303.6302283
1.5,293.15,293.15,303.6283974,-303.6283974,293.15,313.9240632,303.6283974
1.501,293.15,293.15,303.6265735,-303.6265735,293.15,313.9211121,303.6265735
1.502,293.15,293.15,303.6247566,-303.6247566,293.15,313.9181723,303.6247566
1.503,293.15,293.15,303.6229466,-303.6229466,293.15,313.9152437,303.6229466
1.504,293.15,293.15,303.6211435,-303.6211435,293.15,313.9123262,303.6211435
1.505,293.15,293.15,303.6193474,-303.6193474,293.15,313.90942,303.6193474
1.506,293.15,293.15,303.6175581,-303.6175581,293.15,313.9065248,303.6175581
1.507,293.15,293.15,303.6157756,-303.6157756,293.15,313.9036407,303.6157756
1.508,293.15,293.15,303.6139999,-303.6139999,293.15,313.9007677,303.6139999
1.509,293.15,293.15,303.6122311,-303.6122311,293.15,313.8979056,303.6122311
1.51,293.15,293.15,303.610469,-303.610469,293.15,313.8950544,303.610469
1.511,293.15,293.15,303.6087136,-303.6087136,293.15,313.8922142,303.6087136
1.512,293.15,293.15,303.6069649,-303.6069649,293.15,313.8893848,303.6069649
1.513,293.15,293.15,303.6052229,-303.6052229,293.15,313.8865662,303.6052229
1.514,293.15,293.15,303.6034876,-303.6034876,293.15,313.8837584,303.6034876
1.515,293.15,293.15,303.6017589,-303.6017589,293.15,313.8809613,303.6017589
1.516,293.15,293.15,303.6000368,-303.6000368,293.15,313.8781749,303.6000368
1.517,293.15,293.15,303.5983213,-303.5983213,293.15,313.8753991,303.5983213
1.518,293.15,293.15,303.5966124,-303.5966124,293.15,313.872634,303.5966124
1.519,293.15,293.15,303.5949099,-303.5949099,293.15,313.8698794,303.5949099
1.52,293.15,293.15,303.593214,-303.593214,293.15,313.8671353,303.593214
1.521,293.15,293.15,303.5915246,-303.5915246,293.15,313.8644018,303.5915246
1.522,293.15,293.15,303.5898416,-303.5898416,293.15,313.8616786,303.5898416
1.523,293.15,293.15,303.588165,-303.588165,293.15,313.8589659,303.588165
1.524,293.15,293.15,303.5864949,-303.5864949,293.15,313.8562635,303.5864949
1.525,293.15,293.15,303.5848311,-303.5848311,293.15,313.8535715,303.5848311
1.526,293.15,293.15,303.5831737,-303.5831737,293.15,313.8508897,303.5831737
1.527,293.15,293.15,303.5815226,-303.5815226,293.15,313.8482182,303.5815226
1.528,293.15,293.15,303.5798778,-303.5798778,293.15,313.8455569,303.5798778
1.529,293.15,293.15,303.5782393,-303.5782393,293.15,313.8429058,303.5782393
1.53,293.15,293.15,303.5766071,-303.5766071,293.15,313.8402647,303.5766071
1.531,293.15,293.15,303.5749811,-303.5749811,293.15,313.8376338,303.5749811
1.532,293.15,293.15,303.5733613,-303.5733613,293.15,313.8350129,303.5733613
1.533,293.15,293.15,303.5717476,-303.5717476,293.15,313.832402,303.5717476
1.534,293.15,293.15,303.5701402,-303.5701402,293.15,313.8298011,303.5701402
1.535,293.15,293.15,303.5685389,-303.5685389,293.15,313.8272101,303.5685389
1.536,293.15,293.15,303.5669437,-303.5669437,293.15,313.824629,303.5669437
1.537,293.15,293.15,303.5653546,-303.5653546,293.15,313.8220578,303.5653546
1.538,293.15,293.15,303.5637715,-303.5637715,293.15,313.8194964,303.5637715
1.539,293.15,293.15,303.5621945,-303.5621945,293.15,313.8169447,303.5621945
1.54,293.15,293.15,303.5606235,-303.5606235,293.15,313.8144028,303.5606235
1.541,293.15,293.15,303.5590585,-303.5590585,293.15,313.8118706,303.5590585
1.542,293.15,293.15,303.5574995,-303.5574995,293.15,313.809348,303.5574995
1.543,293.15,293.15,303.5559464,-303.5559464,293.15,313.8068351,303.5559464
1.544,293.15,293.15,303.5543993,-303.5543993,293.15,313.8043318,303.5543993
1.545,293.15,293.15,303.552858,-303.552858,293.15,313.801838,303.552858
1.546,293.15,293.15,303.5513227,-303.5513227,293.15,313.7993537,303.5513227
1.547,293.15,293.15,303.5497932,-303.5497932,293.15,313.796879,303.5497932
1.548,293.15,293.15,303.5482695,-303.5482695,293.15,313.7944136,303.5482695
1.549,293.15,293.15,303.5467516,-303.5467516,293.15,313.7919577,303.5467516
1.55,293.15,293.15,303.5452396,-303.5452396,293.15,313.7895111,303.5452396
1.551,293.15,293.15,303.5437333,-303.5437333,293.15,313.7870738,303.5437333
1.552,293.15,293.15,303.5422327,-303.5422327,293.15,313.7846459,303.5422327
1.553,293.15,293.15,303.5407379,-303.5407379,293.15,313.7822272,303.5407379
1.554,293.15,293.15,303.5392487,-303.5392487,293.15,313.7798177,303.5392487
1.555,293.15,293.15,303.5377653,-303.5377653,293.15,313.7774174,303.5377653
1.556,293.15,293.15,303.5362875,-303.5362875,293.15,313.7750263,303.5362875
1.557,293.15,293.15,303.5348153,-303.5348153,293.15,313.7726442,303.5348153
1.558,293.15,293.15,303.5333487,-303.5333487,293.15,313.7702713,303.5333487
1.559,293.15,293.15,303.5318878,-303.5318878,293.15,313.7679074,303.5318878
1.56,293.15,293.15,303.5304323,-303.5304323,293.15,313.7655525,303.5304323
1.561,293.15,293.15,303.5289825,-303.5289825,293.15,313.7632066,303.5289825
1.562,293.15,293.15,303.5275382,-303.5275382,293.15,313.7608696,303.5275382
1.563,293.15,293.15,303.5260993,-303.5260993,293.15,313.7585415,303.5260993
1.564,293.15,293.15,303.524666,-303.524666,293.15,313.7562223,303.524666
1.565,293.15,293.15,303.5232381,-303.5232381,293.15,313.7539119,303.5232381
1.566,293.15,293.15,303.5218156,-303.5218156,293.15,313.7516103,303.5218156
1.567,293.15,293.15,303.5203986,-303.5203986,293.15,313.7493175,303.5203986
1.568,293.15,293.15,303.5189869,-303.5189869,293.15,313.7470334,303.5189869
1.569,293.15,293.15,303.5175807,-303.5175807,293.15,313.744758,303.5175807
1.57,293.15,293.15,303.5161798,-303.5161798,293.15,313.7424913,303.5161798
1.571,293.15,293.15,303.5147842,-303.5147842,293.15,313.7402332,303.5147842
1.572,293.15,293.15,303.5133939,-303.5133939,293.15,313.7379838,303.5133939
1.573,293.15,293.15,303.512009,-303.512009,293.15,313.7357428,303.512009
1.574,293.15,293.15,303.5106293,-303.5106293,293.15,313.7335104,303.5106293
1.575,293.15,293.15,303.5092548,-303.5092548,293.15,313.7312865,303.5092548
1.576,293.15,293.15,303.5078856,-303.5078856,293.15,313.7290711,303.5078856
1.577,293.15,293.15,303.5065216,-303.5065216,293.15,313.7268641,303.5065216
1.578,293.15,293.15,303.5051628,-303.5051628,293.15,313.7246655,303.5051628
1.579,293.15,293.15,303.5038091,-303.5038091,293.15,313.7224752,303.5038091
1.58,293.15,293.15,303.5024607,-303.5024607,293.15,313.7202933,303.5024607
1.581,293.15,293.15,303.5011173,-303.5011173,293.15,313.7181197,303.5011173
1.582,293.15,293.15,303.499779,-303.499779,293.15,313.7159544,303.499779
1.583,293.15,293.15,303.4984459,-303.4984459,293.15,313.7137973,303.4984459
1.584,293.15,293.15,303.4971178,-303.4971178,293.15,313.7116484,303.4971178
1.585,293.15,293.15,303.4957947,-303.4957947,293.15,313.7095077,303.4957947
1.586,293.15,293.15,303.4944767,-303.4944767,293.15,313.7073751,303.4944767
1.587,293.15,293.15,303.4931637,-303.4931637,293.15,313.7052506,303.4931637
1.588,293.15,293.15,303.4918557,-303.4918557,293.15,313.7031342,303.4918557
1.589,293.15,293.15,303.4905527,-303.4905527,293.15,313.7010259,303.4905527
1.59,293.15,293.15,303.4892546,-303.4892546,293.15,313.6989255,303.4892546
1.591,293.15,293.15,303.4879615,-303.4879615,293.15,313.6968332,303.4879615
1.592,293.15,293.15,303.4866733,-303.4866733,293.15,313.6947488,303.4866733
1.593,293.15,293.15,303.4853899,-303.4853899,293.15,313.6926723,303.4853899
1.594,293.15,293.15,303.4841115,-303.4841115,293.15,313.6906038,303.4841115
1.595,293.15,293.15,303.4828379,-303.4828379,293.15,313.6885431,303.4828379
1.596,293.15,293.15,303.4815692,-303.4815692,293.15,313.6864902,303.4815692
1.597,293.15,293.15,303.4803052,-303.4803052,293.15,313.6844451,303.4803052
1.598,293.15,293.15,303.4790461,-303.4790461,293.15,313.6824078,303.4790461
1.599,293.15,293.15,303.4777918,-303.4777918,293.15,313.6803783,303.4777918
1.6,293.15,293.15,303.4765422,-303.4765422,293.15,313.6783564,303.4765422
1.601,293.15,293.15,303.4752974,-303.4752974,293.15,313.6763423,303.4752974
1.602,293.15,293.15,303.4740573,-303.4740573,293.15,313.6743358,303.4740573
1.603,293.15,293.15,303.4728219,-303.4728219,293.15,313.6723369,303.4728219
1.604,293.15,293.15,303.4715913,-303.4715913,293.15,313.6703456,303.4715913
1.605,293.15,293.15,303.4703653,-303.4703653,293.15,313.6683619,303.4703653
1.606,293.15,293.15,303.4691439,-303.4691439,293.15,313.6663857,303.4691439
1.607,293.15,293.15,303.4679272,-303.4679272,293.15,313.664417,303.4679272
1.608,293.15,293.15,303.4667151,-303.4667151,293.15,313.6624558,303.4667151
1.609,293.15,293.15,303.4655077,-303.4655077,293.15,313.6605021,303.4655077
1.61,293.15,293.15,303.4643048,-303.4643048,293.15,313.6585558,303.4643048
1.611,293.15,293.15,303.4631065,-303.4631065,293.15,313.6566169,303.4631065
1.612,293.15,293.15,303.4619127,-303.4619127,293.15,313.6546853,303.4619127
1.613,293.15,293.15,303.4607235,-303.4607235,293.15,313.6527611,303.4607235
1.614,293.15,293.15,303.4595388,-303.4595388,293.15,313.6508442,303.4595388
1.615,293.15,293.15,303.4583586,-303.4583586,293.15,313.6489346,303.4583586
1.616,293.15,293.15,303.4571828,-303.4571828,293.15,313.6470323,303.4571828
1.617,293.15,293.15,303.4560116,-303.4560116,293.15,313.6451372,303.4560116
1.618,293.15,293.15,303.4548448,-303.4548448,293.15,313.6432492,303.4548448
1.619,293.15,293.15,303.4536824,-303.4536824,293.15,313.6413685,303.4536824
1.62,293.15,293.15,303.4525245,-303.4525245,293.15,313.6394949,303.4525245
1.621,293.15,293.15,303.4513709,-303.4513709,293.15,313.6376284,303.4513709
1.622,293.15,293.15,303.4502218,-303.4502218,293.15,313.6357691,303.4502218
1.623,293.15,293.15,303.449077,-303.449077,293.15,313.6339167,303.449077
1.624,293.15,293.15,303.4479366,-303.4479366,293.15,313.6320715,303.4479366
1.625,293.15,293.15,303.4468005,-303.4468005,293.15,313.6302332,303.4468005
1.626,293.15,293.15,303.4456687,-303.4456687,293.15,313.628402,303.4456687
1.627,293.15,293.15,303.4445412,-303.4445412,293.15,313.6265777,303.4445412
1.628,293.15,293.15,303.443418,-303.443418,293.15,313.6247603,303.443418
1.629,293.15,293.15,303.4422991,-303.4422991,293.15,313.6229499,303.4422991
1.63,293.15,293.15,303.4411844,-303.4411844,293.15,313.6211463,303.4411844
1.631,293.15,293.15,303.440074,-303.440074,293.15,313.6193496,303.440074
1.632,293.15,293.15,303.4389678,-303.4389678,293.15,313.6175598,303.4389678
1.633,293.15,293.15,303.4378658,-303.4378658,293.15,313.6157767,303.4378658
1.634,293.15,293.15,303.4367681,-303.4367681,293.15,313.6140005,303.4367681
1.635,293.15,293.15,303.4356744,-303.4356744,293.15,313.612231,303.4356744
1.636,293.15,293.15,303.434585,-303.434585,293.15,313.6104682,303.434585
1.637,293.15,293.15,303.4334997,-303.4334997,293.15,313.6087122,303.4334997
1.638,293.15,293.15,303.4324185,-303.4324185,293.15,313.6069628,303.4324185
1.639,293.15,293.15,303.4313415,-303.4313415,293.15,313.6052201,303.4313415
1.64,293.15,293.15,303.4302686,-303.4302686,293.15,313.603484,303.4302686
1.641,293.15,293.15,303.4291997,-303.4291997,293.15,313.6017546,303.4291997
1.642,293.15,293.15,303.4281349,-303.4281349,293.15,313.6000318,303.4281349
1.643,293.15,293.15,303.4270742,-303.4270742,293.15,313.5983155,303.4270742
1.644,293.15,293.15,303.4260175,-303.4260175,293.15,313.5966057,303.4260175
1.645,293.15,293.15,303.4249649,-303.4249649,293.15,313.5949025,303.4249649
1.646,293.15,293.15,303.4239162,-303.4239162,293.15,313.5932058,303.4239162
1.647,293.15,293.15,303.4228716,-303.4228716,293.15,313.5915155,303.4228716
1.648,293.15,293.15,303.421831,-303.421831,293.15,313.5898317,303.421831
1.649,293.15,293.15,303.4207943,-303.4207943,293.15,313.5881544,303.4207943
1.65,293.15,293.15,303.4197616,-303.4197616,293.15,313.5864834,303.4197616
1.651,293.15,293.15,303.4187328,-303.4187328,293.15,313.5848188,303.4187328
1.652,293.15,293.15,303.417708,-303.417708,293.15,313.5831606,303.417708
1.653,293.15,293.15,303.4166871,-303.4166871,293.15,313.5815087,303.4166871
1.654,293.15,293.15,303.4156701,-303.4156701,293.15,313.5798632,303.4156701
1.655,293.15,293.15,303.4146569,-303.4146569,293.15,313.5782239,303.4146569
1.656,293.15,293.15,303.4136477,-303.4136477,293.15,313.5765909,303.4136477
1.657,293.15,293.15,303.4126423,-303.4126423,293.15,313.5749642,303.4126423
1.658,293.15,293.15,303.4116408,-303.4116408,293.15,313.5733436,303.4116408
1.659,293.15,293.15,303.4106431,-303.4106431,293.15,313.5717293,303.4106431
1.66,293.15,293.15,303.4096492,-303.4096492,293.15,313.5701212,303.4096492
1.661,293.15,293.15,303.4086591,-303.4086591,293.15,313.5685192,303.4086591
1.662,293.15,293.15,303.4076728,-303.4076728,293.15,313.5669234,303.4076728
1.663,293.15,293.15,303.4066908,-303.4066908,293.15,313.5653344,303.4066908
1.664,293.15,293.15,303.4057134,-303.4057134,293.15,313.563753,303.4057134
1.665,293.15,293.15,303.4047397,-303.4047397,293.15,313.5621775,303.4047397
1.666,293.15,293.15,303.4037697,-303.4037697,293.15,313.560608,303.4037697
1.667,293.15,293.15,303.4028033,-303.4028033,293.15,313.5590443,303.4028033
1.668,293.15,293.15,303.4018405,-303.4018405,293.15,313.5574865,303.4018405
1.669,293.15,293.15,303.4008813,-303.4008813,293.15,313.5559345,303.4008813
1.67,293.15,293.15,303.3999257,-303.3999257,293.15,313.5543883,303.3999257
1.671,293.15,293.15,303.3989737,-303.3989737,293.15,313.552848,303.3989737
1.672,293.15,293.15,303.3980253,-303.3980253,293.15,313.5513134,303.3980253
1.673,293.15,293.15,303.3970805,-303.3970805,293.15,313.5497846,303.3970805
1.674,293.15,293.15,303.3961392,-303.3961392,293.15,313.5482615,303.3961392
1.675,293.15,293.15,303.3952014,-303.3952014,293.15,313.5467442,303.3952014
1.676,293.15,293.15,303.3942671,-303.3942671,293.15,313.5452325,303.3942671
1.677,293.15,293.15,303.3933364,-303.3933364,293.15,313.5437266,303.3933364
1.678,293.15,293.15,303.3924092,-303.3924092,293.15,313.5422263,303.3924092
1.679,293.15,293.15,303.3914854,-303.3914854,293.15,313.5407317,303.3914854
1.68,293.15,293.15,303.3905652,-303.3905652,293.15,313.5392426,303.3905652
1.681,293.15,293.15,303.3896484,-303.3896484,293.15,313.5377592,303.3896484
1.682,293.15,293.15,303.388735,-303.388735,293.15,313.5362814,303.388735
1.683,293.15,293.15,303.3878251,-303.3878251,293.15,313.5348092,303.3878251
1.684,293.15,293.15,303.3869187,-303.3869187,293.15,313.5333424,303.3869187
1.685,293.15,293.15,303.3860156,-303.3860156,293.15,313.5318813,303.3860156
1.686,293.15,293.15,303.385116,-303.385116,293.15,313.5304256,303.385116
1.687,293.15,293.15,303.3842197,-303.3842197,293.15,313.5289754,303.3842197
1.688,293.15,293.15,303.3833268,-303.3833268,293.15,313.5275307,303.3833268
1.689,293.15,293.15,303.3824373,-303.3824373,293.15,313.5260915,303.3824373
1.69,293.15,293.15,303.3815512,-303.3815512,293.15,313.5246577,303.3815512
1.691,293.15,293.15,303.3806684,-303.3806684,293.15,313.5232293,303.3806684
1.692,293.15,293.15,303.3797889,-303.3797889,293.15,313.5218063,303.3797889
1.693,293.15,293.15,303.3789128,-303.3789128,293.15,313.5203887,303.3789128
