time,Transistor1.Tr.vbcˍt,Transistor1.Tr.vbeˍt,Transistor2.Tr.vbcˍt,Gnd4.p.i,R1.i,R2.i,R4.i,Transistor1.Tr.C.i,Transistor1.Tr.vcs,Transistor1.ct.v,Transistor2.Tr.vcs,Transistor2.ct.v,Transistor2.Tr.vbe,Transistor1.b.i,Transistor2.Tr.C.i,Transistor2.b.i,C4.v,C3.v,C2.v,C1.v,Transistor2.Tr.C.v,C5.v,Transistor1.Tr.C.v
2.735750863e-09,-1464308741,-213582211.8,130343884.5,-0.02288750917,-0.06357645121,0.1392741639,0.1236610725,0.01817212127,1.070766401,-0.05479356807,2.620459751,-0.001146597306,0.8991669248,-0.04024267136,0.1343299622,0.02288617111,-2.633892747,-2.288750917e-06,1.072583613,-0.05680570164,2.620459751,-0.9003135221,1.070766401
2.740777667e-09,-1469162532,-214158406.1,137947651,-0.02222143365,-0.06287403412,0.1392131368,0.1236666459,0.01751283484,1.076935037,-0.05599803465,2.619818666,-0.001113228241,0.8993296462,-0.03958818992,0.1351674313,0.02222012195,-2.633335409,-2.222143365e-06,1.07868632,-0.05797744414,2.619818666,-0.9004428744,1.076935037
2.746042778e-09,-1473973660,-214686966.5,145602728.4,-0.0215384189,-0.06215302414,0.1391489012,0.1236729237,0.01684921022,1.083424955,-0.05725620729,2.619106278,-0.001079010663,0.8994930442,-0.03891838021,0.1360135377,0.02153713642,-2.632707632,-2.15384189e-06,1.085109876,-0.0592021263,2.619106278,-0.9005720548,1.083424955
2.751561125e-09,-1478727264,-215162774.1,153297049.8,-0.02083948089,-0.06141402945,0.1390812454,0.1236799688,0.01618235935,1.090257229,-0.05857108224,2.618316417,-0.001043995474,0.8996568684,-0.03823413503,0.136867051,0.02083823051,-2.632003122,-2.083948089e-06,1.091875465,-0.06048278899,2.618316417,-0.9007008639,1.090257229
2.75734903e-09,-1483407467,-215580501.6,161017724.3,-0.02012581587,-0.06065774838,0.1390099382,0.1236878496,0.0155134717,1.097454832,-0.05994590531,2.617442379,-0.001008242604,0.8998208546,-0.03753646962,0.1377266342,0.02012460045,-2.631215043,-2.012581587e-06,1.099006179,-0.06182272879,2.617442379,-0.9008290972,1.097454832
2.763424384e-09,-1487997316,-215934592.2,168751029.6,-0.01939880562,-0.05988496053,0.1389347275,0.1236966404,0.01484381354,1.10504287,-0.06138420059,2.616476871,-0.0009718212783,0.8999847251,-0.03682651726,0.1385908418,0.01939762796,-2.630335955,-1.939880562e-06,1.106527251,-0.06322552645,2.616476871,-0.9009565464,1.10504287
2.769806815e-09,-1492478700,-216219226.8,176482362.3,-0.01866002457,-0.05909651839,0.1388553373,0.1237064224,0.01417473011,1.113048799,-0.06288979472,2.615411947,-0.0009348103709,0.9001481879,-0.03610552597,0.1394581138,0.01865888737,-2.629357759,-1.866002457e-06,1.114466272,-0.06469507102,2.615411947,-0.9010829983,1.113048799
2.776517837e-09,-1496832227,-216428278.9,184196149.8,-0.01791124901,-0.05829333962,0.1387714661,0.1237172837,0.01350765058,1.121502626,-0.06446683473,2.614238953,-0.0008972988679,0.9003109358,-0.03537485614,0.1403267658,0.01791015486,-2.62827163,-1.791124901e-06,1.122853391,-0.06623557753,2.614238953,-0.9012082347,1.121502626
2.783580981e-09,-1501037087,-216555257.1,191875730.4,-0.01715446773,-0.05747639936,0.1386827851,0.1237293203,0.01284409489,1.130437076,-0.06611979772,2.612948469,-0.0008593863995,0.9004726444,-0.03463597858,0.1411949763,0.01715341905,-2.627067967,-1.715446773e-06,1.131721486,-0.06785159665,2.612948469,-0.9013320308,1.130437076
2.791021867e-09,-1505070888,-216593240.7,199503183.3,-0.01639189623,-0.05664672503,0.1385889374,0.1237426366,0.01218568404,1.13988769,-0.06785348337,2.611530268,-0.0008211839517,0.9006329693,-0.03389047502,0.1420607681,0.01639089524,-2.625736344,-1.639189623e-06,1.141106258,-0.06954800712,2.611530268,-0.9014541532,1.13988769
2.798868233e-09,-1508909499,-216534808.2,207059156.8,-0.01562598984,-0.05580538928,0.1384895374,0.1237573452,0.01153414961,1.149892848,-0.06967299225,2.609973285,-0.0007828145248,0.9007915431,-0.03314003687,0.14292199,0.01562503852,-2.624265484,-1.562598984e-06,1.151046263,-0.07132999409,2.609973285,-0.9015743577,1.149892848
2.807149879e-09,-1512526914,-216371967.8,214522692.3,-0.01485945612,-0.05495350218,0.1383841718,0.1237735675,0.01089134267,1.160493691,-0.07158368105,2.608265621,-0.0007444137537,0.9009479733,-0.0323864627,0.1437762982,0.01485855616,-2.622643251,-1.485945612e-06,1.161582825,-0.07320300418,2.608265621,-0.901692387,1.160493691
2.815898569e-09,-1515895181,-216096090.5,221871120,-0.01409525865,-0.05409219514,0.1382724012,0.1237914332,0.01025923558,1.171733958,-0.07359110347,2.606394561,-0.0007061300971,0.9011018401,-0.03163164753,0.1446211459,0.01409441142,-2.620856676,-1.409525865e-06,1.172759882,-0.07517268585,2.606394561,-0.9018079701,1.171733958
2.825147919e-09,-1518984427,-215697849,229080074.7,-0.0133366065,-0.05322259155,0.138153762,0.12381108,0.00963991264,1.183659809,-0.07570094341,2.604346616,-0.0006681243114,0.9012526982,-0.03087755889,0.1454537864,0.01333581301,-2.618891995,-1.33366065e-06,1.1846238,-0.07724482136,2.604346616,-0.9019208225,1.183659809
2.834933398e-09,-1521763014,-215167153.6,236123729.5,-0.0125869184,-0.05234575201,0.1380277668,0.1238326531,0.009035541576,1.196319761,-0.0779189687,2.60210756,-0.0006305676564,0.9014000821,-0.03012618945,0.1462713016,0.01258617929,-2.616734691,-1.25869184e-06,1.197223315,-0.07942527818,2.60210756,-0.9020306497,1.196319761
2.845292588e-09,-1524197819,-214493064.9,242975289.8,-0.01184975596,-0.05146258647,0.137893902,0.1238563052,0.008448322721,1.209764967,-0.08025103508,2.599662413,-0.0005936385479,0.9015435164,-0.0293794804,0.1470706608,0.01184907145,-2.614369479,-1.184975596e-06,1.210609799,-0.0817200091,2.599662413,-0.9021371549,1.209764967
2.856265865e-09,-1526254564,-213663650.5,249607741.1,-0.01112872534,-0.05057372809,0.1377516194,0.123882198,0.007880416931,1.224050023,-0.08270317415,2.596995323,-0.0005575176329,0.9016825317,-0.02863921367,0.1478488108,0.01112809521,-2.611780204,-1.112872534e-06,1.224838065,-0.08413513483,2.596995323,-0.9022400493,1.224050023
2.867897622e-09,-1527898082,-212665748,255994747.9,-0.0104273581,-0.04967937376,0.1376003211,0.1239105042,0.007333861615,1.2392345,-0.08528178201,2.5940893,-0.0005223818217,0.9018166829,-0.02790688055,0.1486027843,0.01042678172,-2.608949578,-1.04273581e-06,1.239967886,-0.08667712604,2.5940893,-0.9023390647,1.2392345
2.880238064e-09,-1529092369,-211484595.3,262111545,-0.00974898902,-0.04877910178,0.1374393372,0.1239414125,0.006810488642,1.255385228,-0.08799390707,2.590925765,-0.0004883981662,0.9019455673,-0.02718353981,0.149329811,0.009748465347,-2.605858746,-9.74898902e-07,1.256066276,-0.08935308406,2.590925765,-0.9024339654,1.255385228
2.8933455e-09,-1529800277,-210103306.5,267935621.2,-0.009096653838,-0.04787168383,0.1372678957,0.1239751334,0.006311860782,1.27257924,-0.09084760187,2.587483923,-0.0004557187378,0.9020688386,-0.02646968325,0.1500274063,0.009096181449,-2.602486664,-9.096653838e-07,1.273210426,-0.09217108604,2.587483923,-0.9025245574,1.27257924
2.90728898e-09,-1529982777,-208502182.9,273447066.2,-0.008473023393,-0.04695490257,0.1370850888,0.1240119067,0.005839237161,1.290907194,-0.09385229357,2.583739987,-0.0004244773281,0.9021862145,-0.02576512063,0.1506934236,0.008472600516,-2.59880933,-8.473023393e-07,1.291491118,-0.0951405496,2.583739987,-0.9026106918,1.290907194
2.922150999e-09,-1529597790,-206657878.6,278628483,-0.007880386865,-0.04602538778,0.1368898379,0.1240520105,0.00539357503,1.310476853,-0.09701908854,2.57966634,-0.0003947886095,0.9022974747,-0.02506889431,0.1513260575,0.007880011417,-2.594798946,-7.880386865e-07,1.31101621,-0.09827253325,2.57966634,-0.9026922633,1.310476853
2.938029624e-09,-1528598733,-204542506,283464414.8,-0.007320692082,-0.04507849159,0.1366808665,0.1240957679,0.004975571697,1.331415794,-0.10036086,2.575230828,-0.0003667501547,0.9024024509,-0.02437923583,0.1519237893,0.00732036171,-2.590423207,-7.320692082e-07,1.331913351,-0.1015798218,2.575230828,-0.9027692011,1.331415794
2.95503853e-09,-1526933163,-202122935.9,287940220.1,-0.006795654115,-0.04410826086,0.1364567014,0.1241435481,0.004585753378,1.353871288,-0.1038917878,2.570396662,-0.0003404478767,0.9025010035,-0.02369359573,0.1524852626,0.006795366225,-2.585645188,-6.795654115e-07,1.354329863,-0.1050764675,2.570396662,-0.9028414514,1.353871288
2.973301435e-09,-1524542586,-199360961.6,292040330.8,-0.006306947469,-0.04310765054,0.1362157486,0.1241957507,0.004224621791,1.378002682,-0.1076256572,2.565124026,-0.0003159656569,0.9025929832,-0.02300882237,0.1530090693,0.006306699243,-2.580424933,-6.306947469e-07,1.378425144,-0.1087760983,2.565124026,-0.9029089489,1.378002682
2.992934573e-09,-1521365670,-196215714.7,295746115.9,-0.005856474435,-0.04206924641,0.1359565285,0.1242527523,0.003892854656,1.403957863,-0.1115717682,2.55937543,-0.0002933987887,0.9026781777,-0.02232161804,0.1534934491,0.005856262824,-2.574724775,-5.856474435e-07,1.404347149,-0.1126878491,2.55937543,-0.9029715764,1.403957863
3.01401135e-09,-1517348090,-192650106.3,299034728.3,-0.005446578053,-0.0409867346,0.1356781475,0.1243147963,0.00359146974,1.431826103,-0.1157276587,2.553126765,-0.0002728646457,0.9027562634,-0.02162934111,0.1539360375,0.005446399758,-2.568520369,-5.446578053e-07,1.43218525,-0.1168091258,2.553126765,-0.903029128,1.431826103
3.036521206e-09,-1512458606,-188640241.5,301882530.2,-0.005079786297,-0.03985655195,0.1353808441,0.1243818592,0.003321661253,1.461583425,-0.1200716214,2.546380671,-0.000254489867,0.9028268413,-0.02093072522,0.1543341081,0.005079637766,-2.561814082,-5.079786297e-07,1.461915591,-0.1211181577,2.546380671,-0.9030813312,1.461583425
3.060368744e-09,-1506698972,-184179364.6,304275595.5,-0.004757703988,-0.03867771963,0.1350659987,0.1244536348,0.003084033812,1.49309173,-0.1245641002,2.539167949,-0.0002383548461,0.9028896342,-0.02022539785,0.1546857483,0.004757581515,-2.554636524,-4.757703988e-07,1.493400134,-0.1255753701,2.539167949,-0.903127989,1.49309173
3.085437558e-09,-1500093200,-179268865.8,306220058.1,-0.004479764389,-0.03744901681,0.1347352832,0.1245297232,0.002877734473,1.52618391,-0.1291613194,2.53152856,-0.0002244311916,0.9029447251,-0.0195120548,0.1549912393,0.004479664303,-2.547027684,-4.479764389e-07,1.526471683,-0.1301369222,2.53152856,-0.9031691562,1.52618391
3.111654852e-09,-1492666675,-173905685.4,307741398.2,-0.004243170272,-0.03616649772,0.1343898012,0.1246098351,0.002700424781,1.560749836,-0.1338274476,2.523491176,-0.0002125787737,0.9029925864,-0.0187872544,0.1552531944,0.004243089134,-2.539016495,-4.243170272e-07,1.561019878,-0.1347668103,2.523491176,-0.9032051652,1.560749836
3.139004997e-09,-1484434417,-168077487.5,308875686.4,-0.004043827276,-0.03482339657,0.1340299071,0.1246938451,0.002548947944,1.596754399,-0.1385359543,2.515067933,-0.0002025924822,0.9030339221,-0.01804574463,0.1554756164,0.004043761989,-2.530615494,-4.043827276e-07,1.597009294,-0.1394382416,2.515067933,-0.9032365145,1.596754399
3.16751735e-09,-1475398370,-161763095.3,309661838.3,-0.003877227178,-0.03341099322,0.1336553679,0.1247817626,0.002419947277,1.634221216,-0.1432660118,2.506257441,-0.0001942464742,0.9030695117,-0.01728122543,0.1556629811,0.00387717503,-2.521823739,-3.877227178e-07,1.63446321,-0.144130073,2.506257441,-0.9032637582,1.634221216
3.197254925e-09,-1465547307,-154933501.8,310137319,-0.003738949611,-0.03191923404,0.1332655167,0.124873701,0.002310205558,1.673217308,-0.1479991769,2.497047932,-0.0001873193081,0.9031001232,-0.01648683545,0.1558197124,0.003738908263,-2.512629904,-3.738949611e-07,1.673448329,-0.1488235187,2.497047932,-0.9032874425,1.673217308
3.228307927e-09,-1454857102,-147552407,310336140.8,-0.003624897612,-0.03033701716,0.1328593421,0.1249698584,0.002216794114,1.713844113,-0.1527169872,2.487419169,-0.0001816057435,0.9031264717,-0.01565536889,0.1559499326,0.003624865074,-2.503014163,-3.624897612e-07,1.714065792,-0.1534997556,2.487419169,-0.9033080774,1.713844113
3.260790609e-09,-1443290955,-139576377.3,310288070,-0.003531389874,-0.02865227711,0.1324355349,0.125070508,0.002137122428,1.7562328,-0.1573990636,2.477343462,-0.0001769213625,0.9031492034,-0.01477933882,0.1560573613,0.00353136447,-2.492949198,-3.531389874e-07,1.756446512,-0.1581380306,2.477343462,-0.9033261247,1.7562328
3.294840356e-09,-1430799458,-130954742.3,310018436.9,-0.003455179146,-0.02685195601,0.1319925067,0.1251759939,0.002068938639,1.800542435,-0.1620214144,2.466786085,-0.0001731034915,0.9031688925,-0.01385095759,0.1561452894,0.003455159473,-2.482400614,-3.455179146e-07,1.800749329,-0.1627139623,2.466786085,-0.903341996,1.800542435
3.330618529e-09,-1417320394,-121629270.6,309548223,-0.003393433906,-0.02492190236,0.1315283863,0.1252867314,0.002010307356,1.846960344,-0.1665547439,2.455705201,-0.0001700102833,0.9031860447,-0.0128620688,0.1562165906,0.003393418799,-2.47132686,-3.393433906e-07,1.847161375,-0.1671978474,2.455705201,-0.903356055,1.846960344
3.368313141e-09,-1402778117,-111533582.8,308894241.2,-0.003343703184,-0.02284670626,0.1310409933,0.1254032135,0.001959578627,1.895704714,-0.1709626287,2.444051277,-0.0001675189544,0.9032011022,-0.01180404268,0.1562737502,0.003343691682,-2.459678652,-3.343703184e-07,1.895900672,-0.1715528309,2.444051277,-0.9033686211,1.895704714
3.408144355e-09,-1387082075,-100592039.3,308069280.5,-0.003303874662,-0.02060942609,0.1305277782,0.1255260243,0.001915355009,1.947030645,-0.1751994726,2.431765678,-0.0001655236864,0.9032144509,-0.01066761552,0.1563188981,0.003303865978,-2.447397568,-3.303874662e-07,1.947222181,-0.1757328534,2.431765678,-0.9033799746,1.947030645
3.450374452e-09,-1370123809,-88717660.82,307082102.1,-0.003272131638,-0.01819112217,0.1299857074,0.1256558664,0.00187646087,2.001241617,-0.1792080703,2.418777971,-0.0001639334698,0.9032264278,-0.009442632431,0.1563538412,0.003272125132,-2.434413355,-3.272131638e-07,2.001429263,-0.1796802019,2.418777971,-0.9033903613,2.001241617
3.495326554e-09,-1351770694,-75807905.64,305937120.5,-0.003246910305,-0.01556996066,0.129411042,0.1257936131,0.001841915585,2.058711611,-0.1829165542,2.405000677,-0.000162669964,0.9032373274,-0.008117574381,0.156380089,0.003246905459,-2.420638686,-3.246910305e-07,2.058895803,-0.1833224329,2.405000677,-0.9033999974,2.058711611
3.543421703e-09,-1331852522,-61735563.28,304633437.1,-0.003226856218,-0.01271933473,0.1287988928,0.1259404145,0.001810911508,2.119929626,-0.1862341931,2.390318667,-0.0001616653164,0.9032474098,-0.006678590466,0.1563988678,0.003226852617,-2.405958554,-3.226856218e-07,2.120110717,-0.1865681226,2.390318667,-0.9034090751,2.119929626
3.595256623e-09,-1310131693,-46328305.36,303162474.4,-0.003210775251,-0.009603697878,0.1281422799,0.1260979219,0.001782797893,2.185593734,-0.1890445708,2.3745667,-0.0001608597055,0.9032569101,-0.005107375827,0.1564111139,0.003210772559,-2.390207812,-3.210775251e-07,2.185772014,-0.1892999396,2.3745667,-0.9034177698,2.185593734
3.65174966e-09,-1286246036,-29329281.38,301503173.6,-0.003197571562,-0.006170569307,0.1274303747,0.1262687083,0.001757086743,2.256786823,-0.1911909388,2.357487432,-0.0001601982325,0.9032660495,-0.003377114357,0.1564174184,0.003197569506,-2.373129174,-3.197571562e-07,2.256962532,-0.1913597945,2.357487432,-0.9034262478,2.256786823
3.713739582e-09,-1259889139,-10528831,299633138.9,-0.00318625075,-0.002377020244,0.126653662,0.1264550263,0.00173374608,2.334460426,-0.1924351979,2.338855575,-0.0001596310796,0.9032749545,-0.001465769746,0.1564178962,0.003186249091,-2.354497365,-3.18625075e-07,2.3346338,-0.1925084864,2.338855575,-0.9034345855,2.334460426
3.775729503e-09,-1233493470,8313193.227,297722898.5,-0.003176617901,0.001423009056,0.1258816193,0.1266401786,0.00171496268,2.411666578,-0.1925112518,2.320340844,-0.000159148482,0.9032828966,0.0004488455362,0.1564129216,0.003176616405,-2.335982136,-3.176617901e-07,2.411838075,-0.1924888095,2.320340844,-0.9034420451,2.411666578
3.837719425e-09,-1207172528,27080727.79,295776923.6,-0.003167330108,0.005207591121,0.1251142455,0.1268241407,0.001700731483,2.488405381,-0.1914201437,2.301945623,-0.0001586831614,0.9032899669,0.002356255058,0.1564030477,0.003167328569,-2.317585928,-3.167330108e-07,2.488575454,-0.1913023309,2.301945623,-0.9034486501,2.488405381
3.901428874e-09,-1180312195,46169422.15,293737404.1,-0.003156794535,0.009058225563,0.1243304514,0.1270119413,0.001691438282,2.566785717,-0.1890911866,2.283167104,-0.0001581553157,0.9032962985,0.004298195144,0.1563876475,0.003156792724,-2.298805869,-3.156794535e-07,2.566954861,-0.1888762768,2.283167104,-0.9034544538,2.566785717
3.965362163e-09,-1153659185,64997120.89,291640048.3,-0.003143583871,0.01285988009,0.1235488687,0.1271990851,0.001688899357,2.644944241,-0.1855400567,2.264454898,-0.0001574934331,0.9033015383,0.006217538095,0.1563658861,0.003143581495,-2.280091487,-3.143583871e-07,2.64511313,-0.1852291798,2.264454898,-0.9034590317,2.644944241
4.029295453e-09,-1127403904,83370397.29,289470851.5,-0.003125452786,0.01657697559,0.1227722786,0.1273848724,0.001695597114,2.72260258,-0.1807973597,2.245879177,-0.0001565850159,0.9033053218,0.008097553345,0.1563357879,0.003125449412,-2.261512755,-3.125452786e-07,2.72277214,-0.180392482,2.245879177,-0.9034619068,2.72260258
4.093228742e-09,-1101621903,101163332.9,287192781.7,-0.003098895727,0.02018951275,0.1220007201,0.1275692484,0.001715636703,2.799756423,-0.1748953898,2.227445786,-0.000155254423,0.9033070459,0.009930029441,0.1562937701,0.003098890668,-2.243075163,-3.098895727e-07,2.799927986,-0.1743988883,2.227445786,-0.9034623003,2.799756423
4.157162031e-09,-1076357046,118248484.1,284743278,-0.003058202363,0.02368064611,0.1212342662,0.1277521282,0.001755838328,2.876397796,-0.1678739977,2.209163799,-0.0001532155441,0.9033056879,0.01170952549,0.1562337591,0.003058194477,-2.224787175,-3.058202363e-07,2.87657338,-0.1672885214,2.209163799,-0.9034589034,2.876397796
4.221095321e-09,-1051601658,134493543.4,282017205.7,-0.002993763119,0.02703864405,0.1204730459,0.1279333772,0.001827586771,2.952512647,-0.1597804163,2.191047725,-0.0001499868995,0.903299526,0.01343525907,0.1561455379,0.002993750464,-2.206662279,-2.993763119e-07,2.952695406,-0.1591086533,2.191047725,-0.9034495129,2.952512647
4.28502861e-09,-1027262113,149754787.7,278836721.4,-0.002889083292,0.03026024092,0.119717283,0.1281127757,0.001950093783,3.028076692,-0.1506691115,2.173121251,-0.0001447420337,0.9032856435,0.01511438867,0.1560118226,0.002889062508,-2.188722433,-2.889083292e-07,3.028271701,-0.149913392,2.173121251,-0.9034303855,3.028076692
4.348961899e-09,-1003098526,163864855.3,274897957,-0.002715508656,0.03335645631,0.1189673613,0.12828996,0.002156166748,3.103048252,-0.1406017129,2.155423692,-0.0001360452441,0.903259046,0.01676776694,0.1558030906,0.002715473864,-2.171004002,-2.715508656e-07,3.103263868,-0.1397633246,2.155423692,-0.9033950912,3.103048252
4.412895189e-09,-978618810.9,176610831,269676878.9,-0.002423022871,0.0363626572,0.1182239404,0.1284643192,0.002502389939,3.177355721,-0.1296471159,2.138021231,-0.0001213904901,0.9032110884,0.01843994108,0.1554684444,0.002422963757,-2.153568075,-2.423022871e-07,3.17760596,-0.1287251189,2.138021231,-0.9033324789,3.177355721
4.4688993e-09,-956201376,186428274.9,263348323,-0.002001659715,0.0389811912,0.1175789394,0.1286139292,0.002996608027,3.2418064,-0.1193822862,2.123106692,-0.0001002784197,0.9031399087,0.01998597556,0.1550038619,0.002001565074,-2.138607078,-2.001659715e-07,3.242106061,-0.1183829874,2.123106692,-0.9032401871,3.2418064
4.514746179e-09,-936412543.1,193326410.4,256232201.2,-0.001473616058,0.04117998605,0.1170561355,0.1287334214,0.003611223895,3.294025324,-0.1105555781,2.111214346,-7.382120275e-05,0.9030494162,0.02137744792,0.1544351135,0.001473476823,-2.126657857,-1.473616058e-07,3.294386446,-0.1094867057,2.111214346,-0.9031232374,3.294025324
4.551996527e-09,-918722209.6,198021557.9,248560010.1,-0.0008664460157,0.04305984479,0.1166355778,0.1288278434,0.004315352494,3.33601069,-0.1031282346,2.101836724,-4.339943976e-05,0.9029442797,0.0226501796,0.1537894029,0.0008662559031,-2.117215664,-8.664460157e-08,3.336442225,-0.1019957256,2.101836724,-0.9029876791,3.33601069
