time,Capacitor1.v_ref,Capacitor1.v_sim,Capacitor1.v_relerr,HeatCapacitor1.T_ref,HeatCapacitor1.T_sim,HeatCapacitor1.T_relerr
2.702,4.967469834,4.977716627,0.00205002,299.5670593,286.2819276,0.0442875
2.703,4.968531446,4.978477869,0.00198993,299.5674923,286.2956391,0.0442432
2.704,4.969557983,4.979211008,0.00193123,299.5679249,286.3093368,0.044199
2.705,4.970550546,4.979918721,0.00187424,299.568357,286.3230209,0.0441548
2.706,4.971510184,4.980601769,0.0018189,299.5687887,286.3366913,0.0441107
2.707,4.972437939,4.981260903,0.00176516,299.56922,286.3503481,0.0440666
2.708,4.97333482,4.981896855,0.00171296,299.5696508,286.3639912,0.0440225
2.709,4.974201805,4.982510347,0.00166224,299.5700812,286.3776206,0.0439785
2.71,4.975039845,4.983102082,0.00161297,299.5705112,286.3912364,0.0439346
2.711,4.975849863,4.983672752,0.00156508,299.5709407,286.4048387,0.0438907
2.712,4.976632755,4.984223033,0.00151854,299.5713698,286.4184273,0.0438468
2.713,4.977389359,4.984753587,0.00147332,299.5717985,286.4320023,0.043803
2.714,4.978120536,4.98526506,0.00142937,299.5722268,286.4455638,0.0437592
2.715,4.978827104,4.985758085,0.00138664,299.5726546,286.4591117,0.0437155
2.716,4.979509858,4.98623328,0.00134512,299.573082,286.4726461,0.0436718
2.717,4.980169567,4.986691249,0.00130476,299.573509,286.4861669,0.0436281
2.718,4.980806982,4.987132579,0.00126553,299.5739355,286.4996743,0.0435845
2.719,4.981422816,4.987557847,0.0012274,299.5743616,286.5131681,0.043541
2.72,4.982017757,4.987967611,0.00119035,299.5747873,286.5266484,0.0434974
2.721,4.982592499,4.988362417,0.00115436,299.5752126,286.5401153,0.043454
2.722,4.983147702,4.988742795,0.00111938,299.5756374,286.5535687,0.0434105
2.723,4.983684008,4.989109263,0.0010854,299.5760618,286.5670087,0.0433671
2.724,4.984202037,4.989462321,0.0010524,299.5764858,286.5804352,0.0433238
2.725,4.984702395,4.989802456,0.00102034,299.5769093,286.5938483,0.0432805
2.726,4.985185641,4.990130142,0.000989219,299.5773325,286.607248,0.0432372
2.727,4.985652345,4.990445837,0.000959007,299.5777552,286.6206343,0.043194
2.728,4.986103061,4.990749983,0.000929684,299.5781775,286.6340073,0.0431508
2.729,4.986538318,4.991043011,0.000901229,299.5785993,286.6473668,0.0431077
2.73,4.986958632,4.991325334,0.000873622,299.5790208,286.6607131,0.0430646
2.731,4.987364504,4.991597353,0.000846843,299.5794418,286.6740459,0.0430216
2.732,4.987756415,4.991859452,0.000820872,299.5798624,286.6873655,0.0429786
2.733,4.988134801,4.992112004,0.000795697,299.5802826,286.7006717,0.0429356
2.734,4.988500135,4.992355364,0.000771294,299.5807024,286.7139646,0.0428927
2.735,4.988852854,4.992589873,0.000747645,299.5811217,286.7272443,0.0428498
2.736,4.989193383,4.99281586,0.000724729,299.5815406,286.7405107,0.042807
2.737,4.989522135,4.993033638,0.000702527,299.5819591,286.7537638,0.0427642
2.738,4.98983951,4.993243503,0.000681018,299.5823772,286.7670036,0.0427215
2.739,4.990145882,4.993445741,0.000660184,299.5827949,286.7802303,0.0426788
2.74,4.990441607,4.993640619,0.000640009,299.5832121,286.7934437,0.0426361
2.741,4.990727059,4.993828393,0.000620467,299.583629,286.8066439,0.0425935
2.742,4.991002588,4.994009304,0.000601537,299.5840454,286.8198309,0.0425509
2.743,4.991268533,4.994183575,0.000583196,299.5844614,286.8330047,0.0425084
2.744,4.991525221,4.994351419,0.000565422,299.584877,286.8461654,0.0424659
2.745,4.991772972,4.994513032,0.000548189,299.5852921,286.8593129,0.0424235
2.746,4.992012068,4.994668596,0.000531477,299.5857069,286.8724473,0.0423811
2.747,4.992242809,4.994818278,0.00051526,299.5861212,286.8855685,0.0423387
2.748,4.992465486,4.994962071,0.000499478,299.5865351,286.8986766,0.0422964
2.749,4.992680376,4.995099738,0.000484028,299.5869486,286.9117717,0.0422541
2.75,4.992887749,4.995232514,0.000469104,299.5873617,286.9248536,0.0422119
2.751,4.993087864,4.995360542,0.000454682,299.5877744,286.9379225,0.0421697
2.752,4.993280971,4.995483965,0.000440741,299.5881867,286.9509783,0.0421276
2.753,4.993467287,4.995602922,0.000427265,299.5885986,286.964021,0.0420854
2.754,4.993647061,4.995717548,0.000414231,299.58901,286.9770507,0.0420434
2.755,4.993820519,4.995827979,0.000401621,299.589421,286.9900674,0.0420014
2.756,4.99398788,4.995934345,0.000389418,299.5898317,287.0030711,0.0419594
2.757,4.994149355,4.996036775,0.000377606,299.5902419,287.0160618,0.0419174
2.758,4.994305151,4.996135395,0.000366167,299.5906517,287.0290395,0.0418755
2.759,4.994455458,4.99623033,0.000355089,299.5910611,287.0420042,0.0418337
2.76,4.994600454,4.9963217,0.00034436,299.5914701,287.054956,0.0417919
2.761,4.994740334,4.996409625,0.000333966,299.5918786,287.0678948,0.0417501
2.762,4.994875275,4.99649422,0.000323893,299.5922868,287.0808207,0.0417084
2.763,4.99500545,4.9965756,0.000314131,299.5926946,287.0937337,0.0416667
2.764,4.995131026,4.996653875,0.000304668,299.5931019,287.1066337,0.041625
2.765,4.995252166,4.996729154,0.000295493,299.5935089,287.1195209,0.0415834
2.766,4.99536901,4.996801543,0.000286599,299.5939154,287.1323952,0.0415419
2.767,4.995481709,4.996871146,0.000277977,299.5943215,287.1452566,0.0415004
2.768,4.995590412,4.996938064,0.000269617,299.5947273,287.1581052,0.0414589
2.769,4.995695259,4.997002394,0.000261511,299.5951326,287.1709409,0.0414174
2.77,4.995796386,4.997064235,0.000253651,299.5955375,287.1837638,0.041376
2.771,4.995893925,4.997123678,0.00024603,299.595942,287.1965739,0.0413347
2.772,4.995988001,4.997180814,0.000238639,299.5963461,287.2093712,0.0412934
2.773,4.996078719,4.997235733,0.000231477,299.5967498,287.2221556,0.0412521
2.774,4.996166206,4.997288519,0.000224535,299.5971531,287.2349274,0.0412109
2.775,4.996250577,4.997339256,0.000217806,299.597556,287.2476863,0.0411697
2.776,4.99633194,4.997388026,0.000211285,299.5979585,287.2604325,0.0411285
2.777,4.996410402,4.997434906,0.000204967,299.5983606,287.2731659,0.0410874
2.778,4.996486066,4.997479971,0.000198845,299.5987623,287.2858867,0.0410464
2.779,4.996559026,4.997523296,0.000192916,299.5991636,287.2985947,0.0410053
2.78,4.996629369,4.997564951,0.000187177,299.5995644,287.31129,0.0409643
2.781,4.996697194,4.997605003,0.00018162,299.5999649,287.3239726,0.0409234
2.782,4.996762588,4.99764352,0.000176243,299.600365,287.3366425,0.0408825
2.783,4.996825638,4.997680563,0.00017104,299.6007647,287.3492998,0.0408416
2.784,4.996886427,4.997716193,0.000166007,299.601164,287.3619444,0.0408008
2.785,4.996945035,4.997750468,0.000161139,299.6015629,287.3745764,0.04076
2.786,4.997001531,4.997783445,0.000156433,299.6019614,287.3871958,0.0407193
2.787,4.997055989,4.997815174,0.000151886,299.6023595,287.3998025,0.0406786
2.788,4.997108483,4.997845708,0.000147493,299.6027571,287.4123967,0.0406379
2.789,4.997159083,4.997875094,0.000143248,299.6031544,287.4249782,0.0405973
2.79,4.997207856,4.997903378,0.000139149,299.6035513,287.4375472,0.0405567
2.791,4.997254866,4.997930602,0.000135191,299.6039478,287.4501037,0.0405162
2.792,4.997300176,4.997956806,0.000131368,299.6043439,287.4626475,0.0404757
2.793,4.997343829,4.997982028,0.000127681,299.6047396,287.4751789,0.0404353
2.794,4.997385892,4.998006304,0.000124123,299.605135,287.4876977,0.0403948
2.795,4.997426418,4.998029667,0.000120689,299.6055299,287.500204,0.0403545
2.796,4.99746546,4.998052146,0.000117375,299.6059244,287.5126978,0.0403141
2.797,4.997503069,4.998073769,0.000114177,299.6063185,287.5251791,0.0402738
2.798,4.997539295,4.998094561,0.000111089,299.6067123,287.5376479,0.0402336
2.799,4.997574183,4.998114545,0.000108107,299.6071056,287.5501043,0.0401934
2.8,4.99760778,4.998133741,0.000105226,299.6074986,287.5625482,0.0401532
2.801,4.99764013,4.998152166,0.00010244,299.6078911,287.5749797,0.0401131
2.802,4.997671276,4.998169779,9.97327e-05,299.6082833,287.5873988,0.040073
2.803,4.997701259,4.998186362,9.70518e-05,299.608675,287.5998054,0.0400329
2.804,4.997730119,4.998202323,9.44712e-05,299.6090664,287.6121996,0.0399929
2.805,4.997757896,4.998217679,9.19862e-05,299.6094574,287.6245815,0.0399529
2.806,4.997784627,4.998232445,8.95924e-05,299.609848,287.636951,0.039913
2.807,4.99781035,4.998246636,8.72854e-05,299.6102382,287.6493081,0.0398731
2.808,4.997835101,4.998260269,8.50611e-05,299.610628,287.6616529,0.0398332
2.809,4.997858915,4.998273358,8.29154e-05,299.6110175,287.6739853,0.0397934
2.81,4.997881827,4.998285918,8.08442e-05,299.6114065,287.6863054,0.0397537
2.811,4.997903872,4.998297963,7.88435e-05,299.6117951,287.6986132,0.0397139
2.812,4.997925083,4.998309507,7.69096e-05,299.6121834,287.7109087,0.0396742
2.813,4.997945494,4.998320566,7.50386e-05,299.6125713,287.7231919,0.0396346
2.814,4.997965137,4.998331152,7.32265e-05,299.6129588,287.7354628,0.039595
2.815,4.997984046,4.998341279,7.14695e-05,299.6133459,287.7477215,0.0395554
2.816,4.998002254,4.99835096,6.97637e-05,299.6137326,287.7599679,0.0395159
2.817,4.998019792,4.998360209,6.81053e-05,299.6141189,287.772202,0.0394764
2.818,4.998036646,4.998369038,6.64998e-05,299.6145048,287.784424,0.0394369
2.819,4.998052841,4.99837746,6.49447e-05,299.6148904,287.7966337,0.0393975
2.82,4.998068415,4.998385487,6.34348e-05,299.6152755,287.8088312,0.0393581
2.821,4.998083389,4.998393131,6.19684e-05,299.6156603,287.8210165,0.0393188
2.822,4.998097783,4.998400405,6.05438e-05,299.6160447,287.8331897,0.0392795
2.823,4.998111615,4.998407319,5.91597e-05,299.6164287,287.8453507,0.0392402
2.824,4.998124903,4.998413885,5.7815e-05,299.6168124,287.8574995,0.039201
2.825,4.998137661,4.998420114,5.65087e-05,299.6171956,287.8696362,0.0391618
2.826,4.998149906,4.998426017,5.524e-05,299.6175785,287.8817607,0.0391227
2.827,4.99816165,4.998431604,5.40083e-05,299.617961,287.8938731,0.0390836
2.828,4.998172905,4.998436887,5.28133e-05,299.6183431,287.9059735,0.0390445
2.829,4.998183684,4.998441874,5.16548e-05,299.6187248,287.9180617,0.0390055
2.83,4.998193994,4.998446577,5.05327e-05,299.6191061,287.9301378,0.0389665
2.831,4.998203941,4.998451003,4.94284e-05,299.6194871,287.9422019,0.0389275
2.832,4.998213501,4.998455164,4.83482e-05,299.6198676,287.9542539,0.0388886
2.833,4.998222656,4.998459068,4.72975e-05,299.6202478,287.9662939,0.0388498
2.834,4.998231417,4.998462723,4.62762e-05,299.6206276,287.9783219,0.0388109
2.835,4.99823979,4.998466139,4.52844e-05,299.6210071,287.9903378,0.0387721
2.836,4.998247785,4.998469324,4.4322e-05,299.6213861,288.0023417,0.0387334
2.837,4.998255408,4.998472286,4.33896e-05,299.6217648,288.0143336,0.0386947
2.838,4.998262664,4.998475033,4.24875e-05,299.6221431,288.0263135,0.038656
2.839,4.998269558,4.998477572,4.16163e-05,299.622521,288.0382815,0.0386174
2.84,4.998276093,4.998479911,4.07768e-05,299.6228986,288.0502375,0.0385788
2.841,4.998282272,4.998482057,3.99699e-05,299.6232757,288.0621815,0.0385402
2.842,4.998288098,4.998484018,3.91967e-05,299.6236525,288.0741136,0.0385017
2.843,4.998293569,4.998485799,3.84583e-05,299.6240289,288.0860338,0.0384632
2.844,4.998298888,4.998487407,3.77159e-05,299.6244049,288.097942,0.0384248
2.845,4.998303969,4.998488848,3.69877e-05,299.6247806,288.1098384,0.0383864
2.846,4.998308773,4.998490129,3.62828e-05,299.6251559,288.1217229,0.038348
2.847,4.998313306,4.998491254,3.56012e-05,299.6255308,288.1335955,0.0383097
2.848,4.998317571,4.99849223,3.49429e-05,299.6259053,288.1454562,0.0382714
2.849,4.998321575,4.998493061,3.43082e-05,299.6262795,288.1573051,0.0382331
2.85,4.998325322,4.998493752,3.3697e-05,299.6266533,288.1691421,0.0381949
2.851,4.998328813,4.998494309,3.31098e-05,299.6270267,288.1809673,0.0381567
2.852,4.998332054,4.998494735,3.25467e-05,299.6273997,288.1927807,0.0381186
2.853,4.998335046,4.998495035,3.20082e-05,299.6277724,288.2045822,0.0380805
2.854,4.99833779,4.998495213,3.14946e-05,299.6281447,288.216372,0.0380424
2.855,4.998340289,4.998495272,3.10065e-05,299.6285166,288.22815,0.0380044
2.856,4.998342542,4.998495216,3.05445e-05,299.6288881,288.2399162,0.0379664
2.857,4.998344692,4.998495048,3.00807e-05,299.6292593,288.2516706,0.0379285
2.858,4.998346668,4.998494771,2.96301e-05,299.6296301,288.2634134,0.0378906
2.859,4.99834845,4.998494387,2.91969e-05,299.6300005,288.2751443,0.0378527
2.86,4.998350043,4.998493901,2.87809e-05,299.6303706,288.2868636,0.0378149
2.861,4.99835145,4.998493312,2.83816e-05,299.6307403,288.2985711,0.0377771
2.862,4.998352676,4.998492624,2.79987e-05,299.6311096,288.3102669,0.0377393
2.863,4.998353724,4.998491838,2.76318e-05,299.6314786,288.3219511,0.0377016
2.864,4.998354597,4.998490956,2.72806e-05,299.6318472,288.3336235,0.0376639
2.865,4.998355298,4.998489979,2.69448e-05,299.6322154,288.3452843,0.0376263
2.866,4.99835583,4.998488895,2.66216e-05,299.6325832,288.3569335,0.0375886
2.867,4.998356195,4.998487568,2.62831e-05,299.6329507,288.368571,0.0375511
2.868,4.998356395,4.998486168,2.5963e-05,299.6333178,288.3801968,0.0375135
2.869,4.998356432,4.998484696,2.5661e-05,299.6336846,288.3918111,0.037476
2.87,4.998356372,4.99848315,2.5364e-05,299.634051,288.4034137,0.0374386
2.871,4.998356178,4.998481533,2.50791e-05,299.634417,288.4150048,0.0374012
2.872,4.998355847,4.998479843,2.48071e-05,299.6347826,288.4265842,0.0373638
2.873,4.998355382,4.99847808,2.45475e-05,299.6351479,288.4381521,0.0373264
2.874,4.998354786,4.998476245,2.42996e-05,299.6355128,288.4497084,0.0372891
2.875,4.998354062,4.998474339,2.4063e-05,299.6358774,288.4612532,0.0372519
2.876,4.998353212,4.99847236,2.38371e-05,299.6362416,288.4727864,0.0372146
2.877,4.998352239,4.998470308,2.36215e-05,299.6366054,288.4843081,0.0371774
2.878,4.998351145,4.998468185,2.34157e-05,299.6369689,288.4958183,0.0371403
2.879,4.998349931,4.998465991,2.32194e-05,299.637332,288.507317,0.0371032
2.88,4.9983486,4.998463724,2.30321e-05,299.6376947,288.5188042,0.0370661
2.881,4.998347154,4.998461386,2.28537e-05,299.6380571,288.5302799,0.037029
2.882,4.998345593,4.998458976,2.26838e-05,299.6384191,288.5417441,0.036992
2.883,4.998343945,4.998456494,2.25171e-05,299.6387807,288.5531969,0.036955
2.884,4.998342194,4.998453941,2.23567e-05,299.639142,288.5646382,0.0369181
2.885,4.99834034,4.998451317,2.22025e-05,299.639503,288.5760681,0.0368812
2.886,4.998338386,4.998448622,2.20542e-05,299.6398635,288.5874866,0.0368443
2.887,4.998336333,4.998445855,2.19115e-05,299.6402237,288.5988936,0.0368075
2.888,4.998334182,4.998443018,2.17741e-05,299.6405836,288.6102893,0.0367707
2.889,4.998331936,4.99844011,2.16418e-05,299.6409431,288.6216736,0.036734
2.89,4.998329594,4.99843713,2.15143e-05,299.6413022,288.6330465,0.0366973
2.891,4.998327157,4.998434081,2.13915e-05,299.641661,288.644408,0.0366606
2.892,4.998324628,4.99843096,2.12732e-05,299.6420194,288.6557581,0.0366239
2.893,4.998322007,4.998427769,2.11593e-05,299.6423774,288.667097,0.0365873
2.894,4.998319294,4.998424508,2.10496e-05,299.6427351,288.6784245,0.0365508
2.895,4.998316489,4.998421176,2.09442e-05,299.6430925,288.6897406,0.0365142
2.896,4.998313615,4.998417775,2.08387e-05,299.6434494,288.7010455,0.0364777
2.897,4.998310656,4.998414303,2.07361e-05,299.6438061,288.712339,0.0364413
2.898,4.998307613,4.998410761,2.06363e-05,299.6441623,288.7236213,0.0364048
2.899,4.998304487,4.99840715,2.05392e-05,299.6445182,288.7348923,0.0363685
2.9,4.998301278,4.998403469,2.04447e-05,299.6448738,288.746152,0.0363321
2.901,4.998297987,4.998399718,2.03527e-05,299.645229,288.7574005,0.0362958
2.902,4.998294615,4.998395898,2.02631e-05,299.6455838,288.7686377,0.0362595
2.903,4.998291161,4.998392009,2.0176e-05,299.6459383,288.7798637,0.0362233
2.904,4.998287626,4.99838805,2.00912e-05,299.6462925,288.7910785,0.0361871
2.905,4.99828401,4.998384022,2.00089e-05,299.6466462,288.8022821,0.0361509
2.906,4.998280313,4.998379926,1.9929e-05,299.6469997,288.8134744,0.0361148
2.907,4.998276534,4.99837576,1.98516e-05,299.6473527,288.8246556,0.0360787
2.908,4.998272675,4.998371527,1.97767e-05,299.6477055,288.8358256,0.0360426
2.909,4.99826875,4.998367224,1.97011e-05,299.6480578,288.8469845,0.0360066
2.91,4.998264749,4.998362853,1.96271e-05,299.6484098,288.8581322,0.0359706
2.911,4.998260672,4.998358414,1.95547e-05,299.6487615,288.8692687,0.0359346
2.912,4.998256519,4.998353907,1.94839e-05,299.6491128,288.8803941,0.0358987
2.913,4.99825229,4.998349332,1.94146e-05,299.6494638,288.8915084,0.0358629
2.914,4.998247986,4.998344689,1.93468e-05,299.6498144,288.9026116,0.035827
2.915,4.998243606,4.998339978,1.92806e-05,299.6501646,288.9137037,0.0357912
2.916,4.998239152,4.9983352,1.92158e-05,299.6505146,288.9247847,0.0357554
2.917,4.998234623,4.998330354,1.91524e-05,299.6508641,288.9358546,0.0357197
2.918,4.998230019,4.998325441,1.90905e-05,299.6512133,288.9469135,0.035684
2.919,4.998225342,4.998320461,1.903e-05,299.6515622,288.9579613,0.0356483
2.92,4.99822059,4.998315414,1.8971e-05,299.6519107,288.9689981,0.0356127
2.921,4.998215764,4.998310301,1.89134e-05,299.6522589,288.9800238,0.0355771
2.922,4.998210865,4.998305121,1.88572e-05,299.6526067,288.9910385,0.0355415
2.923,4.998205892,4.998299874,1.88024e-05,299.6529542,289.0020423,0.035506
2.924,4.998200846,4.998294561,1.87491e-05,299.6533013,289.013035,0.0354705
2.925,4.998195726,4.998289182,1.86971e-05,299.6536481,289.0240167,0.0354351
2.926,4.998190533,4.998283736,1.86466e-05,299.6539945,289.0349874,0.0353997
2.927,4.998185268,4.998278225,1.85975e-05,299.6543406,289.0459472,0.0353643
2.928,4.99817993,4.998272649,1.85497e-05,299.6546863,289.056896,0.0353289
2.929,4.99817452,4.998267007,1.85033e-05,299.6550317,289.0678339,0.0352936
2.93,4.998169037,4.998261299,1.84583e-05,299.6553767,289.0787609,0.0352583
2.931,4.998163483,4.998255527,1.84146e-05,299.6557214,289.0896769,0.0352231
2.932,4.998157857,4.998249689,1.83723e-05,299.6560658,289.100582,0.0351879
2.933,4.99815216,4.998243787,1.83312e-05,299.6564098,289.1114762,0.0351527
2.934,4.998146389,4.99823782,1.8292e-05,299.6567535,289.1223596,0.0351176
2.935,4.998140522,4.998231788,1.82592e-05,299.6570968,289.133232,0.0350825
2.936,4.998134578,4.998225692,1.82287e-05,299.6574398,289.1440936,0.0350474
2.937,4.998128559,4.998219533,1.82007e-05,299.6577824,289.1549443,0.0350124
2.938,4.998122463,4.998213309,1.8175e-05,299.6581247,289.1657842,0.0349774
2.939,4.998116291,4.998207021,1.81519e-05,299.6584667,289.1766133,0.0349424
2.94,4.998110043,4.99820067,1.81314e-05,299.6588083,289.1874315,0.0349075
2.941,4.998103718,4.998194256,1.81135e-05,299.6591496,289.1982389,0.0348726
2.942,4.998097316,4.998187778,1.80983e-05,299.6594905,289.2090355,0.0348378
2.943,4.998090837,4.998181238,1.80859e-05,299.6598311,289.2198214,0.0348029
2.944,4.998084282,4.998174635,1.80764e-05,299.6601713,289.2305964,0.0347682
2.945,4.998077649,4.998167969,1.80697e-05,299.6605112,289.2413607,0.0347334
2.946,4.998070939,4.99816124,1.8066e-05,299.6608508,289.2521142,0.0346987
2.947,4.998064153,4.99815445,1.80652e-05,299.66119,289.2628569,0.034664
2.948,4.998057289,4.998147597,1.80675e-05,299.6615289,289.273589,0.0346294
2.949,4.998050348,4.998140683,1.80729e-05,299.6618675,289.2843103,0.0345948
2.95,4.998043329,4.998133707,1.80813e-05,299.6622057,289.2950209,0.0345602
2.951,4.998036234,4.998126669,1.80929e-05,299.6625436,289.3057207,0.0345256
2.952,4.998029061,4.998119571,1.81077e-05,299.6628811,289.3164099,0.0344911
2.953,4.998021812,4.998112366,1.81167e-05,299.6632183,289.3270884,0.0344566
2.954,4.998014486,4.998105077,1.81242e-05,299.6635552,289.3377562,0.0344222
2.955,4.998007083,4.998097723,1.8134e-05,299.6638917,289.3484134,0.0343878
2.956,4.997999603,4.998090302,1.81455e-05,299.6642279,289.3590599,0.0343534
