time,impedance.z.re_ref,impedance.z.re_sim,impedance.z.re_relerr,impedance.z.im_ref,impedance.z.im_sim,impedance.z.im_relerr
0.01825,0.009999999386,0.007,0.3,-1.192265834e-06,0,0.00101391
0.0183,0.009999999385,0.007,0.3,-1.193501856e-06,0,0.00101496
0.01835,0.009999999383,0.007,0.3,-1.194739159e-06,0,0.00101601
0.0184,0.009999999382,0.007,0.3,-1.195977745e-06,0,0.00101706
0.01845,0.009999999381,0.007,0.3,-1.197217615e-06,0,0.00101812
0.0185,0.00999999938,0.007,0.3,-1.19845877e-06,0,0.00101917
0.01855,0.009999999378,0.007,0.3,-1.199701212e-06,0,0.00102023
0.0186,0.009999999377,0.007,0.3,-1.200944942e-06,0,0.00102129
0.01865,0.009999999376,0.007,0.3,-1.202189961e-06,0,0.00102234
0.0187,0.009999999374,0.007,0.3,-1.203436271e-06,0,0.0010234
0.01875,0.009999999373,0.007,0.3,-1.204683873e-06,0,0.00102447
0.0188,0.009999999372,0.007,0.3,-1.205932768e-06,0,0.00102553
0.01885,0.009999999371,0.007,0.3,-1.207182958e-06,0,0.00102659
0.0189,0.009999999369,0.007,0.3,-1.208434445e-06,0,0.00102766
0.01895,0.009999999368,0.007,0.3,-1.209687228e-06,0,0.00102872
0.019,0.009999999367,0.007,0.3,-1.210941311e-06,0,0.00102979
0.01905,0.009999999365,0.007,0.3,-1.212196693e-06,0,0.00103085
0.0191,0.009999999364,0.007,0.3,-1.213453377e-06,0,0.00103192
0.01915,0.009999999363,0.007,0.3,-1.214711364e-06,0,0.00103299
0.0192,0.009999999361,0.007,0.3,-1.215970655e-06,0,0.00103406
0.01925,0.00999999936,0.007,0.3,-1.217231251e-06,0,0.00103514
0.0193,0.009999999359,0.007,0.3,-1.218493154e-06,0,0.00103621
0.01935,0.009999999357,0.007,0.3,-1.219756366e-06,0,0.00103728
0.0194,0.009999999356,0.007,0.3,-1.221020887e-06,0,0.00103836
0.01945,0.009999999355,0.007,0.3,-1.222286719e-06,0,0.00103944
0.0195,0.009999999353,0.007,0.3,-1.223553863e-06,0,0.00104051
0.01955,0.009999999352,0.007,0.3,-1.224822321e-06,0,0.00104159
0.0196,0.009999999351,0.007,0.3,-1.226092094e-06,0,0.00104267
0.01965,0.009999999349,0.007,0.3,-1.227363183e-06,0,0.00104375
0.0197,0.009999999348,0.007,0.3,-1.22863559e-06,0,0.00104483
0.01975,0.009999999347,0.007,0.3,-1.229909316e-06,0,0.00104592
0.0198,0.009999999345,0.007,0.3,-1.231184363e-06,0,0.001047
0.01985,0.009999999344,0.007,0.3,-1.232460731e-06,0,0.00104809
0.0199,0.009999999343,0.007,0.3,-1.233738423e-06,0,0.00104917
0.01995,0.009999999341,0.007,0.3,-1.235017439e-06,0,0.00105026
0.02,0.00999999934,0.007,0.3,-1.236297781e-06,0,0.00105135
0.02005,0.009999999338,0.007,0.3,-1.237579451e-06,0,0.00105244
0.0201,0.009999999337,0.007,0.3,-1.238862449e-06,0,0.00105353
0.02015,0.009999999336,0.007,0.3,-1.240146777e-06,0,0.00105462
0.0202,0.009999999334,0.007,0.3,-1.241432437e-06,0,0.00105572
0.02025,0.009999999333,0.007,0.3,-1.24271943e-06,0,0.00105681
0.0203,0.009999999332,0.007,0.3,-1.244007756e-06,0,0.00105791
0.02035,0.00999999933,0.007,0.3,-1.245297419e-06,0,0.001059
0.0204,0.009999999329,0.007,0.3,-1.246588418e-06,0,0.0010601
0.02045,0.009999999327,0.007,0.3,-1.247880756e-06,0,0.0010612
0.0205,0.009999999326,0.007,0.3,-1.249174434e-06,0,0.0010623
0.02055,0.009999999325,0.007,0.3,-1.250469452e-06,0,0.0010634
0.0206,0.009999999323,0.007,0.3,-1.251765814e-06,0,0.0010645
0.02065,0.009999999322,0.007,0.3,-1.253063519e-06,0,0.00106561
0.0207,0.00999999932,0.007,0.3,-1.254362569e-06,0,0.00106671
0.02075,0.009999999319,0.007,0.3,-1.255662966e-06,0,0.00106782
0.0208,0.009999999318,0.007,0.3,-1.256964712e-06,0,0.00106893
0.02085,0.009999999316,0.007,0.3,-1.258267807e-06,0,0.00107003
0.0209,0.009999999315,0.007,0.3,-1.259572253e-06,0,0.00107114
0.02095,0.009999999313,0.007,0.3,-1.260878051e-06,0,0.00107225
0.021,0.009999999312,0.007,0.3,-1.262185202e-06,0,0.00107337
0.02105,0.00999999931,0.007,0.3,-1.263493709e-06,0,0.00107448
0.0211,0.009999999309,0.007,0.3,-1.264803573e-06,0,0.00107559
0.02115,0.009999999308,0.007,0.3,-1.266114794e-06,0,0.00107671
0.0212,0.009999999306,0.007,0.3,-1.267427375e-06,0,0.00107782
0.02125,0.009999999305,0.007,0.3,-1.268741317e-06,0,0.00107894
0.0213,0.009999999303,0.007,0.3,-1.27005662e-06,0,0.00108006
0.02135,0.009999999302,0.007,0.3,-1.271373287e-06,0,0.00108118
0.0214,0.0099999993,0.007,0.3,-1.27269132e-06,0,0.0010823
0.02145,0.009999999299,0.007,0.3,-1.274010718e-06,0,0.00108342
0.0215,0.009999999297,0.007,0.3,-1.275331485e-06,0,0.00108454
0.02155,0.009999999296,0.007,0.3,-1.27665362e-06,0,0.00108567
0.0216,0.009999999295,0.007,0.3,-1.277977127e-06,0,0.00108679
0.02165,0.009999999293,0.007,0.3,-1.279302005e-06,0,0.00108792
0.0217,0.009999999292,0.007,0.3,-1.280628257e-06,0,0.00108905
0.02175,0.00999999929,0.007,0.3,-1.281955884e-06,0,0.00109018
0.0218,0.009999999289,0.007,0.3,-1.283284887e-06,0,0.00109131
0.02185,0.009999999287,0.007,0.3,-1.284615268e-06,0,0.00109244
0.0219,0.009999999286,0.007,0.3,-1.285947028e-06,0,0.00109357
0.02195,0.009999999284,0.007,0.3,-1.287280169e-06,0,0.00109471
0.022,0.009999999283,0.007,0.3,-1.288614692e-06,0,0.00109584
0.02205,0.009999999281,0.007,0.3,-1.289950598e-06,0,0.00109698
0.0221,0.00999999928,0.007,0.3,-1.291287889e-06,0,0.00109811
0.02215,0.009999999278,0.007,0.3,-1.292626567e-06,0,0.00109925
0.0222,0.009999999277,0.007,0.3,-1.293966633e-06,0,0.00110039
0.02225,0.009999999275,0.007,0.3,-1.295308087e-06,0,0.00110153
0.0223,0.009999999274,0.007,0.3,-1.296650933e-06,0,0.00110267
0.02235,0.009999999272,0.007,0.3,-1.29799517e-06,0,0.00110382
0.0224,0.009999999271,0.007,0.3,-1.299340801e-06,0,0.00110496
0.02245,0.009999999269,0.007,0.3,-1.300687827e-06,0,0.00110611
0.0225,0.009999999268,0.007,0.3,-1.30203625e-06,0,0.00110725
0.02255,0.009999999266,0.007,0.3,-1.30338607e-06,0,0.0011084
0.0226,0.009999999265,0.007,0.3,-1.30473729e-06,0,0.00110955
0.02265,0.009999999263,0.007,0.3,-1.306089911e-06,0,0.0011107
0.0227,0.009999999262,0.007,0.3,-1.307443934e-06,0,0.00111185
0.02275,0.00999999926,0.007,0.3,-1.30879936e-06,0,0.00111301
0.0228,0.009999999259,0.007,0.3,-1.310156192e-06,0,0.00111416
0.02285,0.009999999257,0.007,0.3,-1.31151443e-06,0,0.00111531
0.0229,0.009999999255,0.007,0.3,-1.312874077e-06,0,0.00111647
0.02295,0.009999999254,0.007,0.3,-1.314235133e-06,0,0.00111763
0.023,0.009999999252,0.007,0.3,-1.3155976e-06,0,0.00111879
0.02305,0.009999999251,0.007,0.3,-1.316961479e-06,0,0.00111995
0.0231,0.009999999249,0.007,0.3,-1.318326773e-06,0,0.00112111
0.02315,0.009999999248,0.007,0.3,-1.319693482e-06,0,0.00112227
0.0232,0.009999999246,0.007,0.3,-1.321061607e-06,0,0.00112343
0.02325,0.009999999245,0.007,0.3,-1.322431151e-06,0,0.0011246
0.0233,0.009999999243,0.007,0.3,-1.323802115e-06,0,0.00112576
0.02335,0.009999999241,0.007,0.3,-1.3251745e-06,0,0.00112693
0.0234,0.00999999924,0.007,0.3,-1.326548308e-06,0,0.0011281
0.02345,0.009999999238,0.007,0.3,-1.32792354e-06,0,0.00112927
0.0235,0.009999999237,0.007,0.3,-1.329300198e-06,0,0.00113044
0.02355,0.009999999235,0.007,0.3,-1.330678283e-06,0,0.00113161
0.0236,0.009999999234,0.007,0.3,-1.332057796e-06,0,0.00113278
0.02365,0.009999999232,0.007,0.3,-1.33343874e-06,0,0.00113396
0.0237,0.00999999923,0.007,0.3,-1.334821116e-06,0,0.00113513
0.02375,0.009999999229,0.007,0.3,-1.336204924e-06,0,0.00113631
0.0238,0.009999999227,0.007,0.3,-1.337590167e-06,0,0.00113749
0.02385,0.009999999226,0.007,0.3,-1.338976846e-06,0,0.00113867
0.0239,0.009999999224,0.007,0.3,-1.340364963e-06,0,0.00113985
0.02395,0.009999999222,0.007,0.3,-1.341754519e-06,0,0.00114103
0.024,0.009999999221,0.007,0.3,-1.343145515e-06,0,0.00114221
0.02405,0.009999999219,0.007,0.3,-1.344537953e-06,0,0.0011434
0.0241,0.009999999218,0.007,0.3,-1.345931835e-06,0,0.00114458
0.02415,0.009999999216,0.007,0.3,-1.347327162e-06,0,0.00114577
0.0242,0.009999999214,0.007,0.3,-1.348723936e-06,0,0.00114696
0.02425,0.009999999213,0.007,0.3,-1.350122157e-06,0,0.00114815
0.0243,0.009999999211,0.007,0.3,-1.351521828e-06,0,0.00114934
0.02435,0.009999999209,0.007,0.3,-1.35292295e-06,0,0.00115053
0.0244,0.009999999208,0.007,0.3,-1.354325525e-06,0,0.00115172
0.02445,0.009999999206,0.007,0.3,-1.355729554e-06,0,0.00115292
0.0245,0.009999999204,0.007,0.3,-1.357135038e-06,0,0.00115411
0.02455,0.009999999203,0.007,0.3,-1.358541979e-06,0,0.00115531
0.0246,0.009999999201,0.007,0.3,-1.359950379e-06,0,0.0011565
0.02465,0.009999999199,0.007,0.3,-1.361360239e-06,0,0.0011577
0.0247,0.009999999198,0.007,0.3,-1.36277156e-06,0,0.0011589
0.02475,0.009999999196,0.007,0.3,-1.364184345e-06,0,0.00116011
0.0248,0.009999999194,0.007,0.3,-1.365598594e-06,0,0.00116131
0.02485,0.009999999193,0.007,0.3,-1.36701431e-06,0,0.00116251
0.0249,0.009999999191,0.007,0.3,-1.368431493e-06,0,0.00116372
0.02495,0.009999999189,0.007,0.3,-1.369850145e-06,0,0.00116492
0.025,0.009999999188,0.007,0.3,-1.371270268e-06,0,0.00116613
0.02505,0.009999999186,0.007,0.3,-1.372691863e-06,0,0.00116734
0.0251,0.009999999184,0.007,0.3,-1.374114932e-06,0,0.00116855
0.02515,0.009999999183,0.007,0.3,-1.375539477e-06,0,0.00116976
0.0252,0.009999999181,0.007,0.3,-1.376965498e-06,0,0.00117097
0.02525,0.009999999179,0.007,0.3,-1.378392997e-06,0,0.00117219
0.0253,0.009999999178,0.007,0.3,-1.379821977e-06,0,0.0011734
0.02535,0.009999999176,0.007,0.3,-1.381252437e-06,0,0.00117462
0.0254,0.009999999174,0.007,0.3,-1.382684381e-06,0,0.00117584
0.02545,0.009999999172,0.007,0.3,-1.384117809e-06,0,0.00117706
0.0255,0.009999999171,0.007,0.3,-1.385552723e-06,0,0.00117828
0.02555,0.009999999169,0.007,0.3,-1.386989125e-06,0,0.0011795
0.0256,0.009999999167,0.007,0.3,-1.388427016e-06,0,0.00118072
0.02565,0.009999999166,0.007,0.3,-1.389866398e-06,0,0.00118195
0.0257,0.009999999164,0.007,0.3,-1.391307272e-06,0,0.00118317
0.02575,0.009999999162,0.007,0.3,-1.392749639e-06,0,0.0011844
0.0258,0.00999999916,0.007,0.3,-1.394193502e-06,0,0.00118563
0.02585,0.009999999159,0.007,0.3,-1.395638862e-06,0,0.00118685
0.0259,0.009999999157,0.007,0.3,-1.39708572e-06,0,0.00118808
0.02595,0.009999999155,0.007,0.3,-1.398534078e-06,0,0.00118932
0.026,0.009999999153,0.007,0.3,-1.399983938e-06,0,0.00119055
0.02605,0.009999999152,0.007,0.3,-1.4014353e-06,0,0.00119178
0.0261,0.00999999915,0.007,0.3,-1.402888167e-06,0,0.00119302
0.02615,0.009999999148,0.007,0.3,-1.404342541e-06,0,0.00119426
0.0262,0.009999999146,0.007,0.3,-1.405798422e-06,0,0.00119549
0.02625,0.009999999145,0.007,0.3,-1.407255813e-06,0,0.00119673
0.0263,0.009999999143,0.007,0.3,-1.408714714e-06,0,0.00119797
0.02635,0.009999999141,0.007,0.3,-1.410175128e-06,0,0.00119922
0.0264,0.009999999139,0.007,0.3,-1.411637056e-06,0,0.00120046
0.02645,0.009999999137,0.007,0.3,-1.413100499e-06,0,0.0012017
0.0265,0.009999999136,0.007,0.3,-1.41456546e-06,0,0.00120295
0.02655,0.009999999134,0.007,0.3,-1.416031939e-06,0,0.0012042
0.0266,0.009999999132,0.007,0.3,-1.417499938e-06,0,0.00120545
0.02665,0.00999999913,0.007,0.3,-1.41896946e-06,0,0.00120669
0.0267,0.009999999128,0.007,0.3,-1.420440505e-06,0,0.00120795
0.02675,0.009999999127,0.007,0.3,-1.421913075e-06,0,0.0012092
0.0268,0.009999999125,0.007,0.3,-1.423387171e-06,0,0.00121045
0.02685,0.009999999123,0.007,0.3,-1.424862796e-06,0,0.00121171
0.0269,0.009999999121,0.007,0.3,-1.42633995e-06,0,0.00121296
0.02695,0.009999999119,0.007,0.3,-1.427818636e-06,0,0.00121422
0.027,0.009999999118,0.007,0.3,-1.429298855e-06,0,0.00121548
0.02705,0.009999999116,0.007,0.3,-1.430780608e-06,0,0.00121674
0.0271,0.009999999114,0.007,0.3,-1.432263898e-06,0,0.001218
0.02715,0.009999999112,0.007,0.3,-1.433748725e-06,0,0.00121926
0.0272,0.00999999911,0.007,0.3,-1.435235092e-06,0,0.00122053
0.02725,0.009999999108,0.007,0.3,-1.436722999e-06,0,0.00122179
0.0273,0.009999999107,0.007,0.3,-1.438212449e-06,0,0.00122306
0.02735,0.009999999105,0.007,0.3,-1.439703443e-06,0,0.00122433
0.0274,0.009999999103,0.007,0.3,-1.441195983e-06,0,0.0012256
0.02745,0.009999999101,0.007,0.3,-1.44269007e-06,0,0.00122687
0.0275,0.009999999099,0.007,0.3,-1.444185706e-06,0,0.00122814
0.02755,0.009999999097,0.007,0.3,-1.445682892e-06,0,0.00122941
0.0276,0.009999999095,0.007,0.3,-1.447181631e-06,0,0.00123069
0.02765,0.009999999093,0.007,0.3,-1.448681923e-06,0,0.00123196
0.0277,0.009999999092,0.007,0.3,-1.450183771e-06,0,0.00123324
0.02775,0.00999999909,0.007,0.3,-1.451687176e-06,0,0.00123452
0.0278,0.009999999088,0.007,0.3,-1.453192139e-06,0,0.0012358
0.02785,0.009999999086,0.007,0.3,-1.454698663e-06,0,0.00123708
0.0279,0.009999999084,0.007,0.3,-1.456206748e-06,0,0.00123836
0.02795,0.009999999082,0.007,0.3,-1.457716396e-06,0,0.00123965
0.028,0.00999999908,0.007,0.3,-1.45922761e-06,0,0.00124093
0.02805,0.009999999078,0.007,0.3,-1.460740391e-06,0,0.00124222
0.0281,0.009999999076,0.007,0.3,-1.462254739e-06,0,0.0012435
0.02815,0.009999999074,0.007,0.3,-1.463770658e-06,0,0.00124479
0.0282,0.009999999073,0.007,0.3,-1.465288148e-06,0,0.00124608
0.02825,0.009999999071,0.007,0.3,-1.466807212e-06,0,0.00124738
0.0283,0.009999999069,0.007,0.3,-1.46832785e-06,0,0.00124867
0.02835,0.009999999067,0.007,0.3,-1.469850064e-06,0,0.00124996
0.0284,0.009999999065,0.007,0.3,-1.471373857e-06,0,0.00125126
0.02845,0.009999999063,0.007,0.3,-1.472899229e-06,0,0.00125256
0.0285,0.009999999061,0.007,0.3,-1.474426183e-06,0,0.00125386
0.02855,0.009999999059,0.007,0.3,-1.47595472e-06,0,0.00125516
0.0286,0.009999999057,0.007,0.3,-1.477484841e-06,0,0.00125646
0.02865,0.009999999055,0.007,0.3,-1.479016549e-06,0,0.00125776
0.0287,0.009999999053,0.007,0.3,-1.480549845e-06,0,0.00125906
0.02875,0.009999999051,0.007,0.3,-1.48208473e-06,0,0.00126037
0.0288,0.009999999049,0.007,0.3,-1.483621206e-06,0,0.00126167
0.02885,0.009999999047,0.007,0.3,-1.485159275e-06,0,0.00126298
0.0289,0.009999999045,0.007,0.3,-1.486698939e-06,0,0.00126429
0.02895,0.009999999043,0.007,0.3,-1.488240199e-06,0,0.0012656
0.029,0.009999999041,0.007,0.3,-1.489783057e-06,0,0.00126691
0.02905,0.009999999039,0.007,0.3,-1.491327514e-06,0,0.00126823
0.0291,0.009999999037,0.007,0.3,-1.492873572e-06,0,0.00126954
0.02915,0.009999999035,0.007,0.3,-1.494421233e-06,0,0.00127086
0.0292,0.009999999033,0.007,0.3,-1.495970499e-06,0,0.00127218
0.02925,0.009999999031,0.007,0.3,-1.49752137e-06,0,0.0012735
0.0293,0.009999999029,0.007,0.3,-1.49907385e-06,0,0.00127482
0.02935,0.009999999027,0.007,0.3,-1.500627939e-06,0,0.00127614
0.0294,0.009999999025,0.007,0.3,-1.502183639e-06,0,0.00127746
0.02945,0.009999999023,0.007,0.3,-1.503740952e-06,0,0.00127878
0.0295,0.009999999021,0.007,0.3,-1.505299879e-06,0,0.00128011
0.02955,0.009999999019,0.007,0.3,-1.506860422e-06,0,0.00128144
0.0296,0.009999999017,0.007,0.3,-1.508422584e-06,0,0.00128277
0.02965,0.009999999015,0.007,0.3,-1.509986364e-06,0,0.0012841
0.0297,0.009999999013,0.007,0.3,-1.511551766e-06,0,0.00128543
0.02975,0.009999999011,0.007,0.3,-1.513118791e-06,0,0.00128676
0.0298,0.009999999009,0.007,0.3,-1.51468744e-06,0,0.00128809
0.02985,0.009999999007,0.007,0.3,-1.516257716e-06,0,0.00128943
0.0299,0.009999999005,0.007,0.3,-1.517829619e-06,0,0.00129077
0.02995,0.009999999003,0.007,0.3,-1.519403152e-06,0,0.0012921
0.03,0.009999999001,0.007,0.3,-1.520978316e-06,0,0.00129344
0.03005,0.009999998999,0.007,0.3,-1.522555114e-06,0,0.00129478
0.0301,0.009999998997,0.007,0.3,-1.524133546e-06,0,0.00129613
0.03015,0.009999998994,0.007,0.3,-1.525713614e-06,0,0.00129747
0.0302,0.009999998992,0.007,0.3,-1.52729532e-06,0,0.00129882
0.03025,0.00999999899,0.007,0.3,-1.528878666e-06,0,0.00130016
0.0303,0.009999998988,0.007,0.3,-1.530463654e-06,0,0.00130151
0.03035,0.009999998986,0.007,0.3,-1.532050284e-06,0,0.00130286
0.0304,0.009999998984,0.007,0.3,-1.53363856e-06,0,0.00130421
0.03045,0.009999998982,0.007,0.3,-1.535228482e-06,0,0.00130556
0.0305,0.00999999898,0.007,0.3,-1.536820052e-06,0,0.00130692
0.03055,0.009999998978,0.007,0.3,-1.538413273e-06,0,0.00130827
0.0306,0.009999998976,0.007,0.3,-1.540008145e-06,0,0.00130963
0.03065,0.009999998973,0.007,0.3,-1.54160467e-06,0,0.00131098
0.0307,0.009999998971,0.007,0.3,-1.54320285e-06,0,0.00131234
0.03075,0.009999998969,0.007,0.3,-1.544802688e-06,0,0.0013137
0.0308,0.009999998967,0.007,0.3,-1.546404184e-06,0,0.00131507
0.03085,0.009999998965,0.007,0.3,-1.54800734e-06,0,0.00131643
0.0309,0.009999998963,0.007,0.3,-1.549612158e-06,0,0.00131779
0.03095,0.009999998961,0.007,0.3,-1.55121864e-06,0,0.00131916
0.031,0.009999998958,0.007,0.3,-1.552826787e-06,0,0.00132053
0.03105,0.009999998956,0.007,0.3,-1.554436602e-06,0,0.0013219
0.0311,0.009999998954,0.007,0.3,-1.556048085e-06,0,0.00132327
0.03115,0.009999998952,0.007,0.3,-1.557661239e-06,0,0.00132464
0.0312,0.00999999895,0.007,0.3,-1.559276065e-06,0,0.00132601
0.03125,0.009999998948,0.007,0.3,-1.560892566e-06,0,0.00132739
0.0313,0.009999998945,0.007,0.3,-1.562510742e-06,0,0.00132876
0.03135,0.009999998943,0.007,0.3,-1.564130596e-06,0,0.00133014
0.0314,0.009999998941,0.007,0.3,-1.565752129e-06,0,0.00133152
0.03145,0.009999998939,0.007,0.3,-1.567375343e-06,0,0.0013329
0.0315,0.009999998937,0.007,0.3,-1.56900024e-06,0,0.00133428
0.03155,0.009999998934,0.007,0.3,-1.570626821e-06,0,0.00133566
0.0316,0.009999998932,0.007,0.3,-1.572255089e-06,0,0.00133705
0.03165,0.00999999893,0.007,0.3,-1.573885045e-06,0,0.00133844
0.0317,0.009999998928,0.007,0.3,-1.57551669e-06,0,0.00133982
0.03175,0.009999998926,0.007,0.3,-1.577150027e-06,0,0.00134121
0.0318,0.009999998923,0.007,0.3,-1.578785057e-06,0,0.0013426
0.03185,0.009999998921,0.007,0.3,-1.580421783e-06,0,0.00134399
0.0319,0.009999998919,0.007,0.3,-1.582060205e-06,0,0.00134539
0.03195,0.009999998917,0.007,0.3,-1.583700326e-06,0,0.00134678
0.032,0.009999998914,0.007,0.3,-1.585342146e-06,0,0.00134818
0.03205,0.009999998912,0.007,0.3,-1.58698567e-06,0,0.00134958
0.0321,0.00999999891,0.007,0.3,-1.588630896e-06,0,0.00135098
0.03215,0.009999998908,0.007,0.3,-1.590277829e-06,0,0.00135238
0.0322,0.009999998905,0.007,0.3,-1.591926469e-06,0,0.00135378
0.03225,0.009999998903,0.007,0.3,-1.593576818e-06,0,0.00135518
0.0323,0.009999998901,0.007,0.3,-1.595228878e-06,0,0.00135659
0.03235,0.009999998899,0.007,0.3,-1.59688265e-06,0,0.00135799
0.0324,0.009999998896,0.007,0.3,-1.598538137e-06,0,0.0013594
0.03245,0.009999998894,0.007,0.3,-1.600195341e-06,0,0.00136081
0.0325,0.009999998892,0.007,0.3,-1.601854262e-06,0,0.00136222
0.03255,0.009999998889,0.007,0.3,-1.603514903e-06,0,0.00136363
0.0326,0.009999998887,0.007,0.3,-1.605177266e-06,0,0.00136505
0.03265,0.009999998885,0.007,0.3,-1.606841352e-06,0,0.00136646
0.0327,0.009999998882,0.007,0.3,-1.608507163e-06,0,0.00136788
0.03275,0.00999999888,0.007,0.3,-1.610174701e-06,0,0.0013693
0.0328,0.009999998878,0.007,0.3,-1.611843968e-06,0,0.00137072
0.03285,0.009999998875,0.007,0.3,-1.613514965e-06,0,0.00137214
0.0329,0.009999998873,0.007,0.3,-1.615187695e-06,0,0.00137356
0.03295,0.009999998871,0.007,0.3,-1.616862159e-06,0,0.00137498
0.033,0.009999998868,0.007,0.3,-1.618538359e-06,0,0.00137641
0.03305,0.009999998866,0.007,0.3,-1.620216296e-06,0,0.00137784
0.0331,0.009999998864,0.007,0.3,-1.621895973e-06,0,0.00137926
0.03315,0.009999998861,0.007,0.3,-1.623577391e-06,0,0.00138069
0.0332,0.009999998859,0.007,0.3,-1.625260553e-06,0,0.00138213
0.03325,0.009999998857,0.007,0.3,-1.626945459e-06,0,0.00138356
0.0333,0.009999998854,0.007,0.3,-1.628632112e-06,0,0.00138499
0.03335,0.009999998852,0.007,0.3,-1.630320514e-06,0,0.00138643
0.0334,0.00999999885,0.007,0.3,-1.632010666e-06,0,0.00138787
0.03345,0.009999998847,0.007,0.3,-1.63370257e-06,0,0.0013893
0.0335,0.009999998845,0.007,0.3,-1.635396228e-06,0,0.00139074
0.03355,0.009999998842,0.007,0.3,-1.637091642e-06,0,0.00139219
0.0336,0.00999999884,0.007,0.3,-1.638788814e-06,0,0.00139363
0.03365,0.009999998838,0.007,0.3,-1.640487745e-06,0,0.00139507
0.0337,0.009999998835,0.007,0.3,-1.642188437e-06,0,0.00139652
0.03375,0.009999998833,0.007,0.3,-1.643890892e-06,0,0.00139797
0.0338,0.00999999883,0.007,0.3,-1.645595113e-06,0,0.00139942
0.03385,0.009999998828,0.007,0.3,-1.6473011e-06,0,0.00140087
0.0339,0.009999998825,0.007,0.3,-1.649008856e-06,0,0.00140232
0.03395,0.009999998823,0.007,0.3,-1.650718382e-06,0,0.00140377
0.034,0.009999998821,0.007,0.3,-1.65242968e-06,0,0.00140523
0.03405,0.009999998818,0.007,0.3,-1.654142753e-06,0,0.00140669
0.0341,0.009999998816,0.007,0.3,-1.655857601e-06,0,0.00140814
0.03415,0.009999998813,0.007,0.3,-1.657574227e-06,0,0.0014096
0.0342,0.009999998811,0.007,0.3,-1.659292633e-06,0,0.00141107
0.03425,0.009999998808,0.007,0.3,-1.66101282e-06,0,0.00141253
0.0343,0.009999998806,0.007,0.3,-1.662734791e-06,0,0.00141399
0.03435,0.009999998803,0.007,0.3,-1.664458547e-06,0,0.00141546
0.0344,0.009999998801,0.007,0.3,-1.666184089e-06,0,0.00141693
0.03445,0.009999998798,0.007,0.3,-1.667911421e-06,0,0.0014184
0.0345,0.009999998796,0.007,0.3,-1.669640543e-06,0,0.00141987
0.03455,0.009999998793,0.007,0.3,-1.671371458e-06,0,0.00142134
0.0346,0.009999998791,0.007,0.3,-1.673104168e-06,0,0.00142281
0.03465,0.009999998788,0.007,0.3,-1.674838673e-06,0,0.00142429
0.0347,0.009999998786,0.007,0.3,-1.676574977e-06,0,0.00142576
0.03475,0.009999998783,0.007,0.3,-1.678313081e-06,0,0.00142724
0.0348,0.009999998781,0.007,0.3,-1.680052987e-06,0,0.00142872
0.03485,0.009999998778,0.007,0.3,-1.681794696e-06,0,0.0014302
0.0349,0.009999998776,0.007,0.3,-1.683538211e-06,0,0.00143168
0.03495,0.009999998773,0.007,0.3,-1.685283534e-06,0,0.00143317
0.035,0.009999998771,0.007,0.3,-1.687030666e-06,0,0.00143465
0.03505,0.009999998768,0.007,0.3,-1.688779609e-06,0,0.00143614
0.0351,0.009999998766,0.007,0.3,-1.690530366e-06,0,0.00143763
0.03515,0.009999998763,0.007,0.3,-1.692282937e-06,0,0.00143912
0.0352,0.00999999876,0.007,0.3,-1.694037325e-06,0,0.00144061
0.03525,0.009999998758,0.007,0.3,-1.695793532e-06,0,0.00144211
0.0353,0.009999998755,0.007,0.3,-1.69755156e-06,0,0.0014436
0.03535,0.009999998753,0.007,0.3,-1.69931141e-06,0,0.0014451
0.0354,0.00999999875,0.007,0.3,-1.701073085e-06,0,0.0014466
0.03545,0.009999998747,0.007,0.3,-1.702836586e-06,0,0.0014481
0.0355,0.009999998745,0.007,0.3,-1.704601915e-06,0,0.0014496
0.03555,0.009999998742,0.007,0.3,-1.706369074e-06,0,0.0014511
0.0356,0.00999999874,0.007,0.3,-1.708138065e-06,0,0.0014526
0.03565,0.009999998737,0.007,0.3,-1.709908891e-06,0,0.00145411
0.0357,0.009999998734,0.007,0.3,-1.711681552e-06,0,0.00145562
0.03575,0.009999998732,0.007,0.3,-1.71345605e-06,0,0.00145713
0.0358,0.009999998729,0.007,0.3,-1.715232389e-06,0,0.00145864
0.03585,0.009999998727,0.007,0.3,-1.717010568e-06,0,0.00146015
